match,side,odds,ev,stake,win,profit,player_staked,player_payout,bankroll
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.5,1.1921572724356464,1,False,-1.0,Juan Pablo Varillas,0.0,973.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.5,1.1921572724356464,1,False,-1.0,Juan Pablo Varillas,0.0,972.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.4386040689263484,1,False,-1.0,Juan Pablo Varillas,0.0,971.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.5,1.1921572724356464,1,False,-1.0,Juan Pablo Varillas,0.0,970.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.3764589890009784,1,False,-1.0,Juan Pablo Varillas,0.0,969.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.4386040689263484,1,False,-1.0,Juan Pablo Varillas,0.0,968.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,8.75,1.0541754695083352,1,False,-1.0,Juan Pablo Varillas,0.0,967.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.4386040689263484,1,False,-1.0,Juan Pablo Varillas,0.0,966.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.2561922530279,1,False,-1.0,Juan Pablo Varillas,0.0,965.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.696509806201743,1,False,-1.0,Juan Pablo Varillas,0.0,964.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.6214663886301413,1,False,-1.0,Juan Pablo Varillas,0.0,963.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.9694132993987064,1,False,-1.0,Juan Pablo Varillas,0.0,962.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.0,1.1001200323376643,1,False,-1.0,Juan Pablo Varillas,0.0,961.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.5,1.1921572724356464,1,False,-1.0,Juan Pablo Varillas,0.0,960.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.5,1.1921572724356464,1,False,-1.0,Juan Pablo Varillas,0.0,959.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.5,1.1921572724356464,1,False,-1.0,Juan Pablo Varillas,0.0,958.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.5,1.1921572724356464,1,False,-1.0,Juan Pablo Varillas,0.0,957.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.6214663886301413,1,False,-1.0,Juan Pablo Varillas,0.0,956.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.0,1.1001200323376643,1,False,-1.0,Juan Pablo Varillas,0.0,955.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.0,1.022099121767256,1,False,-1.0,Juan Pablo Varillas,0.0,954.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.5880934351605411,1,False,-1.0,Juan Pablo Varillas,0.0,953.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,8.5,0.9837642404777144,1,False,-1.0,Juan Pablo Varillas,0.0,952.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.6214663886301413,1,False,-1.0,Juan Pablo Varillas,0.0,951.4899999999998
