market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date
1.229584102,Catherine Harrison,Victoria Hu,9.2,1.01,3db1ec3fdc,,,,
1.229584861,Marc Polmans,Ben Jones,1.2,6.6,b9c1af2db5,,,,
1.229584873,Alex Bolt,William Jansen,1.26,5.5,b3d9d03b40,,,,
1.229584877,Daniel Little,Mark Lajal,7.4,1.21,c12587c082,,,,
1.229584885,Omar Jasika,Hamish Stewart,1.9,1.76,f552f6764a,,,,
1.229584889,Kyle Edmund,Li Tu,1.7,2.42,3c6c9bf028,,,,
1.229585513,Henri Laaksonen,Toby Alex Kodat,3.5,1.32,897b4fe9e3,,,,
1.229585521,Mateus Alves,Neil Oberleitner,2.38,1.72,17b6793b98,,,,
1.229585525,Norbert Gombos,Jerome Kym,2.2,1.01,c8feea5b5b,,,,
1.229585529,Bogdan Bobrov,Daniel Siniakov,1.46,3.15,cded40fdbd,,,,
1.229586093,Mikalai Haliak,Kirill Kivattsev,3.4,1.41,8c146b6ad0,,,,
1.229586757,Blake Mott,Clement Chidekh,3.65,1.37,13ddaaa052,,,,
1.229586834,Jessica Bertoldo,Francesca Pace,1.54,2.82,e6479ce259,,,,
1.229592832,Marketa Vondrousova,I Swiatek,14.0,1.07,ee85abd0a1,Iga Swiatek,Iga Swiatek,Marketa Vondrousova,2024-05-27
1.229592924,Barrere/Pouille,Ram/Salisbury,3.3,1.44,649b7bb12a,,,,
1.229596067,Ernesto Escobedo,Alexander Frusina,1.12,10.0,d21a5b7984,,,,
1.229596071,Christian Langmo,Pranav Kumar,1.14,8.8,c70ed2bd2a,,,,
1.229596075,Colin Sinclair,Murphy Cassone,3.15,1.44,788fff81e0,,,,
1.229596087,Adam Neff,Ethan Quinn,4.3,1.3,8d27d86f46,,,,
1.229596095,Keegan Smith,Mukund Sasikumar,1.94,2.04,dba1a2652c,,,,
1.229596721,Bopanna/Ebden,Balaji/Reyes-Varela,1.21,5.7,d87ddc85a6,,,,
1.229596722,Guinard/Jacq,Andreozzi/Hijikata,2.12,1.88,682f285e91,,,,
1.229598947,Bucsa/Niculescu,Navarro/Shnaider,34.0,2.52,c2a817a400,,,,
1.229598989,Olmos/Panova,Krejcikova/Siegemund,1.27,4.5,3920ee30d6,,,,
1.229599735,Stefanos Tsitsipas,Carlos Alcaraz,120.0,1.01,865d41da6d,,,,
1.229599953,Nicolas Moreno de Alboran,Rodrigo Pacheco Mendez,2.32,1.76,ca64ec00ff,,,,
1.229599957,Roko Horvat,Luka Mikrut,15.0,1.03,d0dba949aa,,,,
1.229600777,Kichenok/Ostapenko,Anshba/Detiuc,9.4,1.01,2c19c8e25c,,,,
1.229601092,Louis Wessels,Lasse Poertner,1.37,3.75,f6a2ca1a5b,,,,
1.229601464,Kamil Majchrzak,Arthur Gea,1.48,3.05,b0a0e99383,,,,
1.229601472,Ons Jabeur,Coco Gauff,40.0,1.01,3c76671c6b,Coco Gauff,Coco Gauff,Ons Jabeur,2024-05-27
1.229601604,Dalibor Svrcina,Valentin Royer,9.6,100.0,286a63e35f,,,,
1.229601612,Radu Albot,Bernabe Zapata Miralles,1.94,2.02,11e7119a43,,,,
1.229601624,Dennis Novak,Pedro Cachin,1.86,1.8,ede8fc1d34,,,,
1.229601632,Ulises Blanch,Murkel Dellien,4.7,1.44,e71f4b430c,,,,
1.229601636,Pedro Sakamoto,Lautaro Midon,2.74,1.68,4792c097e0,,,,
1.229601646,Nicolas Alvarez,Nicolas Zanellato,2.76,1.57,e363fea805,,,,
1.229601652,Juan Bautista Torres,Lorenzo Joaquin Rodriguez,1.26,4.9,3a56033900,,,,
1.229601687,Wilson Leite,Hugo Dellien,8.8,1.13,489bdf9b2d,,,,
1.229601709,Hady Habib,D Augusto Barreto Sanchez,100.0,1.01,bd2fbcf714,,,,
1.229601719,Guido Ivan Justo,Santiago Rodriguez Taverna,1.01,18.0,d06627c2a7,,,,
1.229601723,Gonzalo Villanueva,Juan Estevez,1.21,5.7,63f6ac9cbb,,,,
1.229601758,Clement Chidekh,Tristan Schoolkate,2.6,1.53,5527b264f6,,,,
1.229601772,Kyle Edmund,Ryan Peniston,2.12,1.88,b89ab18658,,,,
1.229601776,Emil Ruusuvuori,Sho Shimabukuro,1.13,5.6,ace06a0de1,,,,
1.22960178,Shintaro Mochizuki,Terence Atmane,1.85,1.9,e9554a4186,,,,
1.229601788,Leandro Riedi,Dominic Stricker,1.87,2.18,ecc1463171,,,,
1.229601792,Aleksandar Vukic,Denis Shapovalov,3.25,1.44,da8f5a67ad,,,,
1.229601802,Brandon Nakashima,Mattia Bellucci,1.01,100.0,49c5d38e55,,,,
1.22960181,Zhang/Arevalo,Muhammad/Behar,1.01,9.0,eba76c1aba,,,,
1.229601814,Billy Harris,Juncheng Shang,2.76,1.58,e4c5f84618,,,,
1.229601818,Adam Walton,Daniel Evans,3.85,1.35,8dd6f999d7,,,,
1.229601834,Mathys Erhard,Stefan Popovic,1.56,1.73,64a1c1a4fc,,,,
1.229601844,Duarte Vale,Alexey Zakharov,1.9,1.01,5b6031f235,,,,
1.229602023,Louisa Chirico,Francisca Jorge,1.03,2.2,34eaffd548,,,,
1.229602027,Irina Maria Bara,Elvina Kalieva,1.8,1.05,2670d5a318,,,,
1.229602889,Cristina Dinu,Nadia Podoroska,7.2,1.14,86c22a2224,,,,
1.229603225,Panna Udvardy,Giorgia Pedone,1.02,50.0,af71134e05,,,,
1.229603819,Isabella Shinikova,Martina Colmegna,17.5,1.84,d4a70e19d2,,,,
1.229603862,Jaimee Fourlis,Beatrice Ricci,100.0,1.01,68559ff867,,,,
1.229603865,Miriana Tona,Anastasiya Soboleva,50.0,1.02,46fd82b0ac,,,,
1.229604064,Tsitsipas/Tsitsipas,Dodig/Krajicek,5.0,1.25,bfd467ec0c,,,,
1.229604513,Sebastian Fanselow,Maks Kasnikowski,3.4,1.41,773ea2e481,,,,
1.229604517,Matteo Martineau,Jurij Rodionov,2.22,1.82,4cd9d6c152,,,,
1.229604525,Yannick Hanfmann,Jan Choinski,1.53,2.9,b9ce474de8,,,,
1.229604529,Daniel Elahi Galan,Ivan Gakhov,1.38,3.65,8a938b9f10,,,,
1.229604533,Henri Squire,Daniel Vallejo,1.38,3.55,a09acc8901,,,,
1.229604541,Albert Ramos Vinolas,Alexander Ritschard,2.1,1.9,3b77402269,,,,
1.229604876,Mohamed Safwat,Neil Oberleitner,2.16,1.92,d87b67d232,,,,
1.22960488,Kirill Kivattsev,Matias Soto,2.62,1.73,7093065760,,,,
1.229604884,Santiago De La Fuente,Dali Blanch,2.74,1.57,67c0940fe3,,,,
1.229604942,Victoria Kan,Maria Toma,1.2,6.2,7a723dc57a,,,,
1.229605283,Moez Echargui,Nikoloz Basilashvili,2.76,1.57,5332575edf,,,,
1.229606111,Alex Bolt,Ben Jones,1.16,150.0,0cbd3c808d,,,,
1.229606115,Marc-Andrea Huesler,Harry Wendelken,1.01,7.0,9028774cb5,,,,
