market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date,selection_id_1,selection_id_2,implied_prob_1,implied_prob_2,odds_margin,implied_prob_diff,odds,odds_2,implied_prob,implied_diff
1.223641442,Casper Ruud,Max Purcell,,,fbc2139cdc,,,,,9629711,10460213,,,,,,,,
1.223641484,Daniel Cukierman,James Kent Trotter,,,85ac69a0c4,,,,,9361738,47651569,,,,,,,,
1.223641905,Oceane Dodin,Martina Trevisan,,,018b7f101c,Oceane Dodin,Oceane Dodin,Martina Trevisan,2024-01-15,7289631,9345630,,,,,,,,
1.223641967,Emma Navarro,Elisabetta Cocciaretto,,,2e8c8058d4,Emma Navarro,Emma Navarro,Elisabetta Cocciaretto,2024-01-15,10410355,18848114,,,,,,,,
1.223642031,Victoria Azarenka,Clara Tauson,,,ba5a6b55c9,Victoria Azarenka,Victoria Azarenka,Clara Tauson,2024-01-15,2263640,18848679,,,,,,,,
1.223643329,Nicolas Moreno de Alboran,Francesco Passaro,,,35563c4a22,,,,,10636263,13459272,,,,,,,,
1.223643426,Arthur Cazaux,Holger Rune,,,b23fe62a96,,,,,24918582,39127965,,,,,,,,
1.223643523,Tommy Paul,Jack Draper,,,b9f8da0508,,,,,8859306,15313804,,,,,,,,
1.223643601,Kichenok/Ostapenko,Bektas/Day,,,da8c7ba50d,,,,,20015061,64998510,,,,,,,,
1.223643672,Dabrowski/Routliffe,Fruhvirtova/Krueger,,,8b10bc33ae,,,,,59071231,64997903,,,,,,,,
1.223644704,Sumit Nagal,Juncheng Shang,,,f22342dfac,,,,,8173039,38901959,,,,,,,,
1.22364489,Arnaldi/Pellegrino,Balaji/Cornea,,,a4172e19ba,,,,,48571835,64408100,,,,,,,,
1.223647393,Michael Geerts,Pedro Martinez,,,2b0ddb2395,,,,,8874195,13181195,,,,,,,,
1.223649109,Grigor Dimitrov,Thanasi Kokkinakis,,,9a68c4eb40,,,,,3120169,8172416,,,,,,,,
1.223649173,Anna Blinkova,Elena Rybakina,,,ada90b5f06,Anna Blinkova,Anna Blinkova,Elena Rybakina,2024-01-15,9635244,10349398,,,,,,,,
1.22364926,Katie Boulter,Qinwen Zheng,,,092247d224,Qinwen Zheng,Qinwen Zheng,Katie Boulter,2024-01-15,8619018,18848380,,,,,,,,
1.223649563,Yafan Wang,Emma Raducanu,,,7b37f4c1a4,Yafan Wang,Yafan Wang,Emma Raducanu,2024-01-15,7695509,18849246,,,,,,,,
1.223655114,Katarina Kozarov,Vicky Van De Peer,,,3473d25b8a,,,,,11376524,13601127,,,,,,,,
1.223655852,Lorenzo Sonego,Carlos Alcaraz,,,ffcc8752fe,,,,,8826925,25215583,,,,,,,,
1.223655948,Lukas Klein,Alexander Zverev,,,20cf9ca54f,,,,,9635456,19924823,,,,,,,,
1.223656193,Jessica Pegula,Clara Burel,,,a9fe5db80b,Clara Burel,Clara Burel,Jessica Pegula,2024-01-15,6215852,10351066,,,,,,,,
1.223656542,Jelena Ostapenko,Ajla Tomljanovic,,,f2dd37ec46,Jelena Ostapenko,Jelena Ostapenko,Ajla Tomljanovic,2024-01-15,8827537,63264473,,,,,,,,
1.223671156,Brandon Nakashima,Alejandro Moro Canas,,,16dc78910c,,,,,17806048,20955021,,,,,,,,
1.223671177,Omni Kumar,Nishesh Basavareddy,,,442a8ab43c,,,,,21256229,38183217,,,,,,,,
1.223671186,Marco Trungelliti,Ryan Seggerman,,,7308fc29a1,,,,,6498878,11905639,,,,,,,,
1.223672956,Mahut/Roger-Vasselin,Bolelli/Vavassori,,,d5967012c9,,,,,8524069,38394420,,,,,,,,
1.223672975,Jozef Kovalik,Dmitry Popko,,,1584a171ce,,,,,7287668,8284522,,,,,,,,
1.223673297,Duje Ajdukovic,Thanapet Chanta,,,eaf01108ef,,,,,12819814,15842663,,,,,,,,
1.223675815,Otto Virtanen,Francesco Maestrelli,,,ae7f0d17f4,,,,,11694730,21652017,,,,,,,,
1.22367604,Anastasiya Soboleva,Celine Simunyu,,,383b4b136b,,,,,26122648,36038824,,,,,,,,
1.223676512,Hina Inoue,Carolina Kuhl,,,160e79c19f,,,,,18849142,63297032,,,,,,,,
1.223678608,Gauthier Onclin,Matteo Gigante,,,3484eabc57,,,,,11878711,26309954,,,,,,,,
1.22367888,Tristan Boyer,Liam Draxl,,,01d0585856,,,,,15134228,19446873,,,,,,,,
1.223681352,Hanna Chang,Kayla Cross,,,7e36309883,,,,,9580452,40480512,,,,,,,,
1.223682059,Alycia Parks,Coco Gauff,,,ca909c8817,Coco Gauff,Coco Gauff,Alycia Parks,2024-01-15,11233227,27552403,,,,,,,,
1.223682121,Diane Parry,Andreeva,,,58159c4ad4,Mirra Andreeva,Mirra Andreeva,Diane Parry,2024-01-15,12737413,27187696,,,,,,,,
1.223682183,Barbora Krejcikova,Storm Hunter,,,be3c69ac1a,Barbora Krejcikova,Barbora Krejcikova,Storm Hunter,2024-01-15,8784972,50836638,,,,,,,,
1.223682344,Benjamin Lock,Mitchell Krueger,,,bbe23ef7e9,,,,,8491683,19924836,,,,,,,,
1.223682348,Giovanni Oradini,Learner Tien,,,a1477f986e,,,,,9634158,42082091,,,,,,,,
1.223682352,Thai-Son Kwiatkowski,Tim Handel,,,bfb9f2e7e9,,,,,8258569,25449720,,,,,,,,
1.223682356,Stefan Kozlov,Paul Jubb,,,98b50bad0d,,,,,7415002,12085604,,,,,,,,
1.22368236,Mikhail Kukushkin,Geoffrey Blancaneaux,,,0488967ee6,,,,,2609424,9196749,,,,,,,,
