player_1,player_2,odds_player_1,odds_player_2,p_model,ev_p1_model,ev_p2_model,winner_name
Brandon Nakashima,Jordan Thompson,1.87,1.87,0.6445033318062697,0.2052212304777245,-0.3352212304777243,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.88,1.89,0.6451981647962487,0.2129725498169474,-0.32942453146491,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.91,1.91,0.6427013622181933,0.2275596018367491,-0.3175596018367492,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.96,2.02,0.646758393082956,0.2676464504425937,-0.2864519540275712,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.96,2.02,0.646758393082956,0.2676464504425937,-0.2864519540275712,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.96,2.02,0.646758393082956,0.2676464504425937,-0.2864519540275712,Jordan Thompson
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.04,0.2207279348165487,1.3176433155737612,-0.1895570522092107,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.03,0.2121576427497931,1.5989311236849653,-0.1885223720322868,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.06,0.2284367574344556,1.284367574344556,-0.1821429628805229,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.1,1.05,0.2299482072454746,1.0925286859338188,-0.1914456176077482,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.06,0.2177849506297192,1.892184144362671,-0.1708520476675022,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.0,1.05,0.2304866699262334,1.0743800293361008,-0.1920110034225449,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.2307533970984891,1.1921572724356464,-0.1845986009243984,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.2307533970984891,1.1921572724356464,-0.1845986009243984,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.2307533970984891,1.1921572724356464,-0.1845986009243984,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.5,1.04,0.2250488977230533,1.1379645283690063,-0.1940508536319755,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.2307533970984891,1.1921572724356464,-0.1845986009243984,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.2307533970984891,1.1921572724356464,-0.1845986009243984,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.2307533970984891,1.1921572724356464,-0.1845986009243984,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.2307533970984891,1.1921572724356464,-0.1845986009243984,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.2307533970984891,1.1921572724356464,-0.1845986009243984,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.05,0.2216912789933044,1.4386040689263484,-0.1827758429429696,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.2307533970984891,1.1921572724356464,-0.1845986009243984,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.03,0.2160417262728162,1.3764589890009784,-0.1925229780610007,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.05,0.2216912789933044,1.4386040689263484,-0.1827758429429696,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,8.75,1.06,0.2347629108009526,1.0541754695083352,-0.1888486854490096,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.05,0.2216912789933044,1.4386040689263484,-0.1827758429429696,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.05,0.22561922530279,1.2561922530279,-0.1869001865679295,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.04,0.2140087147779161,1.696509806201743,-0.1825690633690327,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.05,0.2184555323858451,1.6214663886301413,-0.1793783090051374,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.07,0.2199565406962005,1.9694132993987064,-0.1653534985449345,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.0,1.06,0.2333466702597405,1.1001200323376643,-0.1873474704753249,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.2307533970984891,1.1921572724356464,-0.1845986009243984,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.2307533970984891,1.1921572724356464,-0.1845986009243984,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.2307533970984891,1.1921572724356464,-0.1845986009243984,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.2307533970984891,1.1921572724356464,-0.1845986009243984,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.05,0.2184555323858451,1.6214663886301413,-0.1793783090051374,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.0,1.06,0.2333466702597405,1.1001200323376643,-0.1873474704753249,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.0,1.03,0.2246776801963618,1.022099121767256,-0.2014180106022526,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.04,0.2156744529300451,1.5880934351605411,-0.1843014310472469,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,8.5,1.05,0.2333840282914958,0.9837642404777144,-0.1950532297060706,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.05,0.2184555323858451,1.6214663886301413,-0.1793783090051374,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.01,0.2045584497780649,1.6592598471148436,-0.1966040342758456,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.0,1.04,0.2275970299527662,1.048373269574896,-0.1967009111508768,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.05,0.22561922530279,1.2561922530279,-0.1869001865679295,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,9.0,1.06,0.2333466702597405,1.1001200323376643,-0.1873474704753249,Lorenzo Musetti
Juan Pablo Varillas,Lorenzo Musetti,10.0,1.04,0.2188805430145268,1.4076859731597948,-0.1876357647351079,Lorenzo Musetti
