snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner,winner_name,won
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.08,7.5,0.9259259259259258,0.1333333333333333,Mr Green,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.08,7.5,0.9259259259259258,0.1333333333333333,TAB,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.08,7.5,0.9259259259259258,0.1333333333333333,BetMGM,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.08,8.5,0.9259259259259258,0.1176470588235294,PointsBet (AU),Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.07,7.8,0.9345794392523364,0.1282051282051282,Betr,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.09,8.0,0.9174311926605504,0.125,DraftKings,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.08,8.0,0.9259259259259258,0.125,Virgin Bet,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.07,8.5,0.9345794392523364,0.1176470588235294,Marathon Bet,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.09,8.0,0.9174311926605504,0.125,Unibet,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.09,8.0,0.9174311926605504,0.125,Unibet,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.09,8.0,0.9174311926605504,0.125,Unibet,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.09,8.0,0.9174311926605504,0.125,TwinSpires,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.07,8.65,0.9345794392523364,0.1156069364161849,1xBet,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.08,8.0,0.9259259259259258,0.125,LiveScore Bet,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.07,8.5,0.9345794392523364,0.1176470588235294,Betway,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.07,7.0,0.9345794392523364,0.1428571428571428,LeoVegas,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.08,8.5,0.9259259259259258,0.1176470588235294,BetOnline.ag,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.08,8.5,0.9259259259259258,0.1176470588235294,LowVig.ag,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.06,8.75,0.9433962264150942,0.1142857142857142,TopSport,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.1,8.99,0.9090909090909092,0.1112347052280311,Pinnacle,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.08,7.5,0.9259259259259258,0.1333333333333333,SportsBet,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.08,8.0,0.9259259259259258,0.125,Nordic Bet,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.08,8.0,0.9259259259259258,0.125,Betsson,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.07,7.97,0.9345794392523364,0.1254705144291091,BlueBet,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.09,8.0,0.9174311926605504,0.125,BetUS,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.08,7.5,0.9259259259259258,0.1333333333333333,William Hill (US),Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.08,8.4,0.9259259259259258,0.119047619047619,FanDuel,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.1,9.4,0.9090909090909092,0.1063829787234042,Betfair,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.1,7.5,0.9090909090909092,0.1333333333333333,Betfair Sportsbook,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.1,9.4,0.9090909090909092,0.1063829787234042,Betfair,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.08,8.0,0.9259259259259258,0.125,Paddy Power,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexander Zverev,Gijs Brouwer,Alexander Zverev,Gijs Brouwer,1.1,9.4,0.9090909090909092,0.1063829787234042,Betfair,Alexander Zverev,True,False,Alexander Zverev,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.2,1.24,0.238095238095238,0.8064516129032259,Unibet,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.2,1.24,0.238095238095238,0.8064516129032259,Casumo,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,3.75,1.25,0.2666666666666666,0.8,Ladbrokes,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,3.75,1.25,0.2666666666666666,0.8,Coral,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,3.75,1.25,0.2666666666666666,0.8,Ladbrokes,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,3.85,1.22,0.2597402597402597,0.819672131147541,MyBookie.ag,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,3.75,1.25,0.2666666666666666,0.8,Neds,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.2,1.24,0.238095238095238,0.8064516129032259,Barstool Sportsbook,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,3.85,1.22,0.2597402597402597,0.819672131147541,Betclic,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.26,1.27,0.2347417840375587,0.7874015748031495,Pinnacle,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.0,1.22,0.25,0.819672131147541,Mr Green,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.2,1.24,0.238095238095238,0.8064516129032259,BetRivers,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.25,1.24,0.2352941176470588,0.8064516129032259,Bovada,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.0,1.24,0.25,0.8064516129032259,TAB,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,3.7,1.27,0.2702702702702702,0.7874015748031495,BetMGM,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.0,1.25,0.25,0.8,PointsBet (AU),Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.1,1.24,0.2439024390243902,0.8064516129032259,DraftKings,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.0,1.25,0.25,0.8,Virgin Bet,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,3.95,1.25,0.2531645569620253,0.8,Marathon Bet,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.2,1.24,0.238095238095238,0.8064516129032259,Unibet,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.2,1.24,0.238095238095238,0.8064516129032259,Unibet,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.2,1.24,0.238095238095238,0.8064516129032259,Unibet,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.2,1.24,0.238095238095238,0.8064516129032259,TwinSpires,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,3.9,1.26,0.2564102564102564,0.7936507936507936,1xBet,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.0,1.25,0.25,0.8,LiveScore Bet,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,3.95,1.24,0.2531645569620253,0.8064516129032259,Betr,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.25,1.22,0.2352941176470588,0.819672131147541,Betway,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,3.95,1.21,0.2531645569620253,0.8264462809917356,LeoVegas,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.37,1.23,0.22883295194508,0.8130081300813008,LowVig.ag,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.37,1.23,0.22883295194508,0.8130081300813008,BetOnline.ag,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.1,1.22,0.2439024390243902,0.819672131147541,TopSport,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.0,1.22,0.25,0.819672131147541,888sport,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.15,1.22,0.2409638554216867,0.819672131147541,SportsBet,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.05,1.23,0.2469135802469136,0.8130081300813008,BlueBet,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.0,1.25,0.25,0.8,Nordic Bet,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,4.0,1.25,0.25,0.8,Betsson,Alexandre Muller,True,False,Alexandre Muller,1
2023-07-03,2023-07-03,Alexandre Muller,Arthur Rinderknech,Alexandre Muller,Arthur Rinderknech,3.95,1.25,0.2531645569620253,0.8,BetUS,Alexandre Muller,True,False,Alexandre Muller,1
