market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date,selection_id_1,selection_id_2,implied_prob_1,implied_prob_2,odds_margin,implied_diff
1.223704567,Adrian Mannarino,Ben Shelton,1.01,13.5,28c31e8cf7,Adrian Mannarino,Adrian Mannarino,Ben Shelton,2024-01-15,3066621,39460566,0.9900990099009901,0.07407407407407407,0.06417308397506405,0.916024935826916
1.223704978,Karen Khachanov,Tomas Machac,1.01,1000.0,945e557773,Karen Khachanov,Karen Khachanov,Tomas Machac,2024-01-15,7659623,16149495,0.9900990099009901,0.001,-0.008900990099009909,0.9890990099009901
1.223705074,Andrey Rublev,Sebastian Korda,1.37,1000.0,0e16de84eb,Andrey Rublev,Andrey Rublev,Sebastian Korda,2024-01-15,7797771,10902223,0.7299270072992701,0.001,-0.26907299270072993,0.7289270072992701
1.223705576,Paula Badosa,Amanda Anisimova,34.0,2.22,d968594f0f,,,,,7412588,11636088,0.029411764705882353,0.4504504504504504,-0.5201377848436672,-0.42103868574456804
1.223705672,Marta Kostyuk,Elina Avanesyan,1.03,34.0,7f6112b7e3,,,,,11694656,14383103,0.970873786407767,0.029411764705882353,0.0002855511136492517,0.9414620217018846
1.223705768,Magdalena Frech,Anastasia Zakharova,1.01,1000.0,bf15420b8e,,,,,8444351,13320579,0.9900990099009901,0.001,-0.008900990099009909,0.9890990099009901
1.223706048,Lesia Tsurenko,Aryna Sabalenka,21.0,1.09,5f399aa24f,,,,,5300861,64563186,0.047619047619047616,0.9174311926605504,-0.03494975972040204,-0.8698121450415028
1.223706131,Ram/Salisbury,Altmaier/Reyes Varela,1.14,8.2,a3756c2dc4,,,,,22229228,64929517,0.8771929824561404,0.12195121951219513,-0.0008557980316644676,0.7552417629439453
1.223706168,Hunter/Siniakova,Aiava/Inglis,1.24,4.0,9e73c913bc,,,,,51395753,64928029,0.8064516129032259,0.25,0.05645161290322598,0.5564516129032259
1.223706176,Kichenok/Ostapenko,Birrell/Gadecki,1.01,26.0,50bf25864f,,,,,20015061,38514824,0.9900990099009901,0.038461538461538464,0.028560548362528637,0.9516374714394517
1.223706204,Fabio Fognini,Denis Yevseyev,1.7,2.42,27093f0d83,,,,,2319544,8304957,0.5882352941176471,0.4132231404958678,0.001458434613514914,0.1750121536217793
1.22370841,Jason Jung,Ryan Peniston,2.58,1.63,12faf13839,,,,,7048850,9629249,0.38759689922480617,0.6134969325153374,0.0010938317401436581,-0.22590003329053127
1.223708414,Daniel Cukierman,Brandon Holt,5.1,1.25,bf04b08cbf,,,,,9361738,10410230,0.19607843137254904,0.8,-0.0039215686274509665,-0.603921568627451
1.223708418,Mitchell Krueger,Learner Tien,1.01,100.0,b220b53418,,,,,19924836,42082091,0.9900990099009901,0.01,9.90099009900991e-05,0.9800990099009901
1.223711625,Iga Swiatek,Linda Noskova,1000.0,1.01,21017d0ec0,,,,,12085633,22088831,0.001,0.9900990099009901,-0.008900990099009909,-0.9890990099009901
1.223711695,Pedro Martinez,Pablo Llamas Ruiz,1.9,2.14,b210c2beb4,,,,,13181195,17980033,0.5263157894736842,0.4672897196261682,-0.0063944909001476535,0.05902606984751596
1.223716879,Alexander Zverev,Alex Michelsen,1.2,330.0,7a9540ef6f,Alexander Zverev,Alexander Zverev,Alex Michelsen,2024-01-15,19924823,38374924,0.8333333333333334,0.0030303030303030303,-0.16363636363636358,0.8303030303030303
1.223716976,Casper Ruud,Cameron Norrie,100.0,1.01,3fd3b9be29,Cameron Norrie,Cameron Norrie,Casper Ruud,2024-01-15,9629711,42669524,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.223717072,Tommy Paul,Miomir Kecmanovic,340.0,3.0,3548decbb0,Miomir Kecmanovic,Miomir Kecmanovic,Tommy Paul,2024-01-15,8859306,9657480,0.0029411764705882353,0.3333333333333333,-0.6637254901960785,-0.3303921568627451
1.223717101,Goransson/Olivetti,Glasspool/Rojer,2.64,1.45,273ee085df,,,,,64408333,64471970,0.3787878787878788,0.6896551724137931,0.06844305120167204,-0.31086729362591436
1.223717105,Koolhof/Mektic,Heliovaara/Peers,1.62,2.2,3ab258e0ea,,,,,27502188,64471969,0.6172839506172839,0.45454545454545453,0.07182940516273839,0.16273849607182939
1.223717201,Oceane Dodin,Clara Burel,3.6,1.4,544e2bbb64,,,,,7289631,10351066,0.2777777777777778,0.7142857142857143,-0.007936507936507908,-0.4365079365079365
1.223717265,Sloane Stephens,Anna Kalinskaya,10.0,1.09,dddc5100a4,,,,,2923342,8907174,0.1,0.9174311926605504,0.017431192660550376,-0.8174311926605504
1.223717273,Chan/Olmos,Navarro/Shnaider,1.29,1.02,a103c15c23,,,,,58802253,64928024,0.7751937984496123,0.9803921568627451,0.7555859553123574,-0.20519835841313272
1.223717277,Krawczyk/Shibahara,Bogdan/Masarova,1.28,4.6,5fa4866aca,,,,,64689382,64928031,0.78125,0.2173913043478261,-0.0013586956521738358,0.5638586956521738
1.223717281,Dolehide/Stearns,Schuurs/Stefani,5.5,1.22,06d636907c,,,,,64408840,64928033,0.18181818181818182,0.819672131147541,0.0014903129657228842,-0.6378539493293591
1.223717285,Hsieh/Mertens,Saville/Tomljanovic,1.27,3.3,d5dc270eb3,,,,,39345701,64928040,0.7874015748031495,0.30303030303030304,0.09043187783345252,0.4843712717728465
1.223717545,Carlos Alcaraz,Juncheng Shang,1.04,29.0,7194bf5dd5,Carlos Alcaraz,Carlos Alcaraz,Juncheng Shang,2024-01-15,25215583,38901959,0.9615384615384615,0.034482758620689655,-0.003978779840848934,0.9270557029177718
1.223718324,Elina Svitolina,Viktorija Golubic,1.2,6.4,c891a3869e,,,,,6324464,7283232,0.8333333333333334,0.15625,-0.01041666666666663,0.6770833333333334
1.223718956,Dayana Yastremska,Emma Navarro,3.05,140.0,d4b116140f,,,,,9634670,10410355,0.3278688524590164,0.007142857142857143,-0.6649882903981265,0.3207259953161593
1.223719018,Yafan Wang,Qinwen Zheng,7.4,1.15,fcbc73b9cd,,,,,7695509,18848380,0.13513513513513511,0.8695652173913044,0.004700352526439522,-0.7344300822561693
1.223723555,Tallon Griekspoor,Arthur Cazaux,310.0,2.26,f256791434,Arthur Cazaux,Arthur Cazaux,Tallon Griekspoor,2024-01-15,9198585,24918582,0.0032258064516129032,0.4424778761061947,-0.5542963174421924,-0.4392520696545818
1.223723678,Grigor Dimitrov,Nuno Borges,50.0,1.18,4299eb6ec2,Nuno Borges,Nuno Borges,Grigor Dimitrov,2024-01-15,3120169,9633043,0.02,0.8474576271186441,-0.13254237288135584,-0.8274576271186441
1.223723745,Jasmine Paolini,Anna Blinkova,1.01,300.0,6dfc6c9c95,,,,,8944356,9635244,0.9900990099009901,0.0033333333333333335,-0.0065676567656766105,0.9867656765676568
1.223725541,Wang/Yuan,Krejcikova/Siegemund,3.65,1.29,c2c79b4bd0,,,,,47168907,64689930,0.273972602739726,0.7751937984496123,0.04916640118933824,-0.5012211957098863
1.223725724,Ugo Humbert,Hubert Hurkacz,100.0,1.01,4db78262f4,Hubert Hurkacz,Hubert Hurkacz,Ugo Humbert,2024-01-15,9633253,19924838,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.223727165,Victoria Azarenka,Jelena Ostapenko,1.01,1000.0,0a5d1d55c2,,,,,2263640,8827537,0.9900990099009901,0.001,-0.008900990099009909,0.9890990099009901
1.223735974,Felix Auger-Aliassime,Daniil Medvedev,150.0,1.25,4d137603dd,Daniil Medvedev,Daniil Medvedev,Felix Auger Aliassime,2024-01-15,12210252,19924831,0.006666666666666667,0.8,-0.19333333333333325,-0.7933333333333333
1.223736488,Shiho Akita,Ela Nala Milic,1.19,1.2,570bfea456,,,,,9165932,40400844,0.8403361344537815,0.8333333333333334,0.6736694677871149,0.007002801120448154
1.223739199,Duje Ajdukovic,Matteo Gigante,2.02,2.0,3384f79ce5,,,,,12819814,26309954,0.49504950495049505,0.5,-0.004950495049504955,-0.004950495049504955
1.223739639,Matsui/Uesugi,Johnson/Mansouri,2.44,1.69,a7700bc1ab,,,,,22338050,47547688,0.4098360655737705,0.591715976331361,0.0015520419051315848,-0.18187991075759047
1.223739643,Marco Trungelliti,Thai-Son Kwiatkowski,100.0,1.77,45d264161b,,,,,6498878,8258569,0.01,0.5649717514124294,-0.4250282485875706,-0.5549717514124294
1.223739647,Edoardo Lavagno,Santiago Rodriguez Taverna,1.01,1.63,3e832cf850,,,,,9632250,46056201,0.9900990099009901,0.6134969325153374,0.6035959424163275,0.37660207738565266
1.223739651,Facundo Bagnis,Liam Draxl,1.01,100.0,332e4955ec,,,,,4520808,19446873,0.9900990099009901,0.01,9.90099009900991e-05,0.9800990099009901
1.223739655,Dmitry Popko,Andrea Collarini,1.01,17.5,d1b9009857,,,,,8284522,8284716,0.9900990099009901,0.05714285714285714,0.04724186704384725,0.9329561527581329
1.223740108,Ana Sofia Sanchez,Sara Cakarevic,100.0,1.01,19220c8170,,,,,7082838,10116457,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.223740111,Ashton Bowers,Sarah Iliev,2.18,1.86,cc51739a54,,,,,40931812,56153130,0.4587155963302752,0.5376344086021505,-0.003649995067574352,-0.0789188122718753
1.223741738,Paul Jubb,Omni Kumar,1.74,2.46,1c0173302e,,,,,12085604,21256229,0.5747126436781609,0.4065040650406504,-0.01878329128118872,0.1682085786375105
1.223741762,Denis Yevseyev,Samuel Vincent Ruggeri,1.01,300.0,7f84b8bd83,,,,,8304957,25337482,0.9900990099009901,0.0033333333333333335,-0.0065676567656766105,0.9867656765676568
1.223742125,Mikhail Kukushkin,Javier Barranco Cosano,1.75,2.34,96e5554ad5,,,,,2609424,10082231,0.5714285714285714,0.4273504273504274,-0.0012210012210012167,0.144078144078144
1.223742129,Behar/Pavlasek,Barrientos/Matos,1.63,2.56,6916b9c801,,,,,55987911,64408098,0.6134969325153374,0.390625,0.004121932515337434,0.22287193251533743
1.223742134,Errani/Paolini,Aoyama/Krunic,1.03,2.58,c4b24abea8,,,,,23889603,24590913,0.970873786407767,0.38759689922480617,0.3584706856325732,0.5832768871829608
1.223742139,Balaji/Cornea,Arevalo/Pavic,22.0,1.11,2b3413375d,,,,,64408100,64409292,0.045454545454545456,0.9009009009009008,-0.05364455364455378,-0.8554463554463554
1.223742144,Hanfmann/Koepfer,Hijikata/Kubler,1.02,1.33,e08a090787,,,,,39269027,51718194,0.9803921568627451,0.7518796992481203,0.7322718561108652,0.2285124576146248
1.223742352,Purcell/Thompson,Nys/Zielinski,1.69,2.46,1054437011,,,,,38366904,43291463,0.591715976331361,0.4065040650406504,-0.0017799586279886315,0.18521191129071057
1.223742525,Amanda Anisimova,Aryna Sabalenka,130.0,1.24,fa8f49091f,,,,,11636088,64563186,0.007692307692307693,0.8064516129032259,-0.18585607940446647,-0.7987593052109182
1.223742613,Hozumi/Ninomiya,Guo/Jiang,2.62,1.54,c95964e46f,,,,,9265289,60662082,0.38167938931297707,0.6493506493506493,0.031030038663626414,-0.2676712600376723
1.223743971,Krawczyk/Shibahara,Schuurs/Stefani,15.0,1.07,adb442d2ae,,,,,64689382,64928033,0.06666666666666667,0.9345794392523364,0.0012461059190032042,-0.8679127725856698
1.223744526,Stefanos Tsitsipas,Taylor Fritz,100.0,1.01,5506c5e526,Taylor Fritz,Taylor Fritz,Stefanos Tsitsipas,2024-01-15,9193006,10279360,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.223744839,Garcia/Mladenovic,Babos/Bondar,1.5,3.0,50af11710b,,,,,10704359,59869870,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
1.223745879,Magdalena Frech,Coco Gauff,15.0,1.07,e868c829a3,,,,,8444351,27552403,0.06666666666666667,0.9345794392523364,0.0012461059190032042,-0.8679127725856698
1.223747563,Cacic/Molchanov,Bolelli/Vavassori,2.56,1.64,b54f20126d,,,,,27502318,38394420,0.390625,0.6097560975609756,0.00038109756097570724,-0.2191310975609756
1.223747567,Granollers/Zeballos,Mies/Smith,1.36,3.8,2ff5b81336,,,,,25327214,64408105,0.7352941176470588,0.2631578947368421,-0.001547987616099089,0.4721362229102167
1.223747789,Kichenok/Ostapenko,Wu/Zhu,1.57,2.74,6841b22931,,,,,20015061,57027413,0.6369426751592356,0.36496350364963503,0.0019061788088707843,0.2719791715096006
1.223751933,Marta Kostyuk,Maria Timofeeva,1.4,1000.0,78b87229a7,,,,,11694656,20136628,0.7142857142857143,0.001,-0.2847142857142857,0.7132857142857143
1.223751937,Koolhof/Mektic,Bopanna/Ebden,2.3,1.77,e75b586b22,,,,,27502188,51596955,0.4347826086956522,0.5649717514124294,-0.0002456398919183922,-0.13018914271677717
1.223757659,Andrey Rublev,Alex De Minaur,1.89,36.0,1cf35b411b,Andrey Rublev,Andrey Rublev,Alex De Minaur,2024-01-15,7797771,10109527,0.5291005291005292,0.027777777777777776,-0.443121693121693,0.5013227513227514
1.22376063,Barbora Krejcikova,Mirra Andreeva,2.72,1.59,905a28cfc0,,,,,8784972,49006396,0.3676470588235294,0.6289308176100629,-0.0034221235664078087,-0.2612837587865335
1.22376306,King / Reese,Kwiatkowski / Lawson,2.06,1.89,6df0dc658f,,,,,18237579,41751096,0.4854368932038835,0.5291005291005292,0.014537422304412573,-0.04366363589664568
1.223769895,Edoardo Lavagno,Mariano Navone,5.0,1.22,87454e4c7a,,,,,9632250,21809027,0.2,0.819672131147541,0.01967213114754096,-0.619672131147541
1.223781559,Dabrowski/Routliffe,Guo/Jiang,1.96,2.04,a2a1ee0d0f,,,,,59071231,60662082,0.5102040816326531,0.49019607843137253,0.0004001600640255454,0.020008003201280544
1.223783838,Oceane Dodin,Qinwen Zheng,4.7,1.27,2ec340a6d6,,,,,7289631,18848380,0.2127659574468085,0.7874015748031495,0.00016753224995813554,-0.574635617356341
1.223784167,Gonzalez/Molteni,Lammons/Withrow,1.03,34.0,1cc0d0ee98,,,,,8462579,23892906,0.970873786407767,0.029411764705882353,0.0002855511136492517,0.9414620217018846
1.223784172,Garcia/Mladenovic,Korpatsch/Lechemia,1.1,10.0,d384a6a7b7,,,,,10704359,65053454,0.9090909090909091,0.1,0.009090909090909038,0.8090909090909091
1.223784235,Anna Kalinskaya,Jasmine Paolini,1.92,150.0,03003a3dda,,,,,8907174,8944356,0.5208333333333334,0.006666666666666667,-0.4724999999999999,0.5141666666666667
1.223784249,Nys/Zielinski,Glasspool/Rojer,1.8,2.1,16a50abc8a,,,,,43291463,64471970,0.5555555555555556,0.47619047619047616,0.03174603174603163,0.07936507936507942
1.223784419,Gonzalez/Skupski,Behar/Pavlasek,1000.0,2.68,5b5483c5da,,,,,27502804,55987911,0.001,0.3731343283582089,-0.6258656716417911,-0.3721343283582089
1.223784514,Miomir Kecmanovic,Carlos Alcaraz,15.5,1.06,0b2fe07c04,Carlos Alcaraz,Carlos Alcaraz,Miomir Kecmanovic,2024-01-15,9657480,25215583,0.06451612903225806,0.9433962264150942,0.00791235544735236,-0.8788800973828361
1.22378452,Facundo Bagnis,Dmitry Popko,1.77,2.28,7e5314b990,,,,,4520808,8284522,0.5649717514124294,0.4385964912280702,0.003568242640499708,0.12637526018435918
1.223784976,Hubert Hurkacz,Arthur Cazaux,1.01,110.0,0b5425abb0,Hubert Hurkacz,Hubert Hurkacz,Arthur Cazaux,2024-01-15,19924838,24918582,0.9900990099009901,0.00909090909090909,-0.0008100810081008714,0.981008100810081
1.223785526,Paul Jubb,Mitchell Krueger,1.68,2.44,2cc3bb8af3,,,,,12085604,19924836,0.5952380952380952,0.4098360655737705,0.0050741608118656245,0.18540202966432473
1.22378553,Javier Barranco Cosano,Pedro Martinez,2.82,1.55,00de2506e0,,,,,10082231,13181195,0.3546099290780142,0.6451612903225806,-0.00022878059940523165,-0.29055136124456643
1.223791343,Kwiatkowski / Lawson,Seggerman / Trhac,1.95,2.06,778b322148,,,,,41751096,61073284,0.5128205128205129,0.4854368932038835,-0.0017425939756036124,0.027383619616629384
1.223791409,Victoria Azarenka,Dayana Yastremska,1000.0,1.01,ad99ff8807,,,,,2263640,9634670,0.001,0.9900990099009901,-0.008900990099009909,-0.9890990099009901
1.223795216,Bucsa/Panova,Haddad Maia/Townsend,1.02,1.23,5dcce12282,,,,,59637450,64689948,0.9803921568627451,0.8130081300813008,0.793400286944046,0.16738402678144426
1.22379522,Krejcikova/Siegemund,Navarro/Shnaider,1.28,4.6,f7215b6656,,,,,64689930,64928024,0.78125,0.2173913043478261,-0.0013586956521738358,0.5638586956521738
1.223795224,Hunter/Siniakova,Alexandrova/Kalinskaya,1.49,3.35,b53e8ff0ac,,,,,51395753,60949262,0.6711409395973155,0.29850746268656714,-0.030351597716117396,0.37263347691074833
1.22379534,Thai-Son Kwiatkowski,Brandon Holt,2.54,1.65,2cd379fa2c,,,,,8258569,10410230,0.39370078740157477,0.6060606060606061,-0.00023860653781915264,-0.2123598186590313
1.223796469,Errani/Paolini,Hsieh/Mertens,36.0,1.03,05a3fcf507,,,,,23889603,39345701,0.027777777777777776,0.970873786407767,-0.0013484358144552067,-0.9430960086299892
1.223802643,Elina Svitolina,Linda Noskova,1.49,3.0,327d24556c,,,,,6324464,22088831,0.6711409395973155,0.3333333333333333,0.004474272930648837,0.33780760626398215
1.223802827,Nuno Borges,Daniil Medvedev,11.5,1.09,cf693fc9be,Daniil Medvedev,Daniil Medvedev,Nuno Borges,2024-01-15,9633043,19924831,0.08695652173913043,0.9174311926605504,0.0043877143996808865,-0.8304746709214199
1.22380489,Alexander Zverev,Cameron Norrie,1.29,1000.0,3c452f44a0,Alexander Zverev,Alexander Zverev,Cameron Norrie,2024-01-15,19924823,42669524,0.7751937984496123,0.001,-0.22380620155038766,0.7741937984496123
1.223821785,Pedro Martinez,Brandon Nakashima,3.3,1.35,7d65120543,,,,,13181195,17806048,0.30303030303030304,0.7407407407407407,0.04377104377104368,-0.43771043771043766
1.223821789,Granollers/Zeballos,Hanfmann/Koepfer,50.0,1.02,07932b6049,,,,,25327214,39269027,0.02,0.9803921568627451,0.0003921568627449634,-0.960392156862745
1.223836312,Marta Kostyuk,Coco Gauff,1000.0,1.01,11e1b45d2b,,,,,11694656,27552403,0.001,0.9900990099009901,-0.008900990099009909,-0.9890990099009901
1.223836911,Robin Anderson,Teresa Franco Dias,1.01,36.0,0be212cf85,,,,,8947134,13181173,0.9900990099009901,0.027777777777777776,0.01787678767876777,0.9623212321232123
1.223838669,Novak Djokovic,Taylor Fritz,1.13,8.8,9a12bdb918,Novak Djokovic,Novak Djokovic,Taylor Fritz,2024-01-15,2249229,10279360,0.8849557522123894,0.11363636363636363,-0.0014078841512469298,0.7713193885760258
1.223839211,Orlando Luz,Alexander Weis,1.01,2.24,f73474d3ca,,,,,9420501,9634691,0.9900990099009901,0.4464285714285714,0.4365275813295615,0.5436704384724187
1.223839227,Carlos Sanchez Jover,Gonzalo Bueno,2.38,1.75,7b4863f153,,,,,11510034,21067278,0.42016806722689076,0.5714285714285714,-0.008403361344537785,-0.15126050420168063
1.223839251,M A Dellien Velasco,Gilbert Soares,1.73,2.36,fbf8b87df5,,,,,65177945,65177946,0.5780346820809249,0.42372881355932207,0.0017634956402470259,0.15430586852160283
1.22383939,Barbora Krejcikova,Aryna Sabalenka,1000.0,1.18,126bb6c8db,,,,,8784972,64563186,0.001,0.8474576271186441,-0.15154237288135586,-0.8464576271186441
1.22383997,Bor Artnak,Patrick Brady,2.06,1.86,c59fff1389,,,,,40249820,43172315,0.4854368932038835,0.5376344086021505,0.023071301806034006,-0.052197515398267
1.223840071,Edan Leshem,Bruno Kuzuhara,2.0,1.99,ee080580f5,,,,,9304278,38183232,0.5,0.5025125628140703,0.002512562814070307,-0.002512562814070307
1.223840083,Ajeet Rai,Ozan Baris,2.52,1.66,0cef60f312,,,,,16655852,47651527,0.3968253968253968,0.6024096385542169,-0.0007649646203862215,-0.20558424172882012
1.223840091,Thomas Fancutt,Colin Markes,1.85,2.26,30cc4abba0,,,,,9630951,11439905,0.5405405405405405,0.4424778761061947,-0.01698158335326483,0.09806266443434575
1.223840099,Isaiah Strode,Ezekiel Clark,2.8,1.56,2f9ba2ce9a,,,,,9633905,14833284,0.35714285714285715,0.641025641025641,-0.001831501831501825,-0.2838827838827838
1.22384925,Hunter/Ebden,Fourlis/Harris,110.0,1.01,14e846ee55,,,,,64494980,65088857,0.00909090909090909,0.9900990099009901,-0.0008100810081008714,-0.981008100810081
1.22385018,Andrey Rublev,Jannik Sinner,1000.0,1.01,e68f7d4f20,Jannik Sinner,Jannik Sinner,Andrey Rublev,2024-01-15,7797771,10372253,0.001,0.9900990099009901,-0.008900990099009909,-0.9890990099009901
1.223866587,Oleksandra Oliynykova,Silvia Ambrosio,2.02,1.98,858eda3181,,,,,12899960,24623193,0.49504950495049505,0.5050505050505051,0.00010001000100023916,-0.010001000100010038
1.223867855,Andrea Collarini,Gustavo Heide,1000.0,2.2,6b70db6a1a,,,,,8284716,21809000,0.001,0.45454545454545453,-0.5444545454545455,-0.45354545454545453
1.223874112,Pierre-Hugues Herbert,Michael Mmoh,2.02,1.99,8dca62e288,,,,,8266399,8798905,0.49504950495049505,0.5025125628140703,-0.0024379322354346478,-0.007463057863575262
1.223874249,Arjun Kadhe,Mikalai Haliak,3.6,1.38,b217347bcd,,,,,8924620,9633282,0.2777777777777778,0.7246376811594204,0.0024154589371980784,-0.4468599033816426
1.223874273,Evan Furness,William Jucha,1.14,7.4,6e81601879,,,,,8890205,46659647,0.8771929824561404,0.13513513513513511,0.0123281175912755,0.7420578473210053
1.223874277,Lorenzo Giustino,Emilien Voisin,1.89,2.12,cdd2800ea3,,,,,7534093,19063920,0.5291005291005292,0.4716981132075471,0.0007986423080763583,0.05740241589298206
1.223874293,Maxime Janvier,Alexandre Aubriot,1.13,6.0,656ac4a86c,,,,,8257852,19931620,0.8849557522123894,0.16666666666666666,0.051622418879056164,0.7182890855457228
1.223874305,Moez Echargui,Cyril Vandermeersch,1.9,2.12,a2cee5024d,,,,,10033628,12737315,0.5263157894736842,0.4716981132075471,-0.0019860973187686426,0.05461767626613706
1.223874317,Nicolas Kicker,Luciano Darderi,4.7,1.27,4ca7cb47f8,,,,,8326744,26309941,0.2127659574468085,0.7874015748031495,0.00016753224995813554,-0.574635617356341
1.223874325,Thiago Agustin Tirante,Franco Roncadelli,1.16,6.8,d214f84b76,,,,,11233238,15865858,0.8620689655172414,0.14705882352941177,0.009127789046653234,0.7150101419878296
1.223874329,Orlando Luz,Nikolas Sanchez Izquierdo,990.0,2.0,6a8dfda6f6,,,,,9420501,25060922,0.00101010101010101,0.5,-0.498989898989899,-0.498989898989899
1.223874333,Federico Agustin Gomez,Alvaro Guillen Meza,2.6,1.61,148e4ca80f,,,,,9632665,15745245,0.3846153846153846,0.6211180124223602,0.00573339703774467,-0.23650262780697562
1.223874341,Dellien Velasco M A,Carlos Sanchez,1.01,120.0,4475e77f85,,,,,64979618,65204537,0.9900990099009901,0.008333333333333333,-0.001567656765676606,0.9817656765676568
1.223874345,Brandon Holt,Ryan Seggerman,1.26,4.9,e601dc9d91,,,,,10410230,11905639,0.7936507936507936,0.2040816326530612,-0.0022675736961451642,0.5895691609977324
1.223874349,Tennys Sandgren,Trevor Svajda,1.29,4.5,18934d8a7c,,,,,6604266,45923382,0.7751937984496123,0.2222222222222222,-0.0025839793281654533,0.5529715762273901
1.223874363,Vasek Pospisil,Sebastian Fanselow,2.12,1.86,e6420914c4,,,,,4903598,9623671,0.4716981132075471,0.5376344086021505,0.00933252180969757,-0.06593629539460338
1.223874367,Giovanni Oradini,Learner Tien,3.95,1.33,eb2b4bbe7c,,,,,9634158,42082091,0.2531645569620253,0.7518796992481203,0.005044256210145592,-0.498715142286095
1.223874371,Benjamin Lock,Yshai Oliel,2.22,1.82,ae0d08759b,,,,,8491683,9635518,0.4504504504504504,0.5494505494505494,-9.900009900021267e-05,-0.09900009900009898
1.223874816,Steven Diez,Michael Geerts,5.8,1.21,14c5ad6703,,,,,4903593,8874195,0.1724137931034483,0.8264462809917356,-0.0011399259048161525,-0.6540324878882873
1.22387482,Cem Ilkel,Nikoloz Basilashvili,1.85,3.0,0c6983c998,,,,,8444055,42652250,0.5405405405405405,0.3333333333333333,-0.12612612612612617,0.20720720720720714
1.223874828,Altug Celikbilek,Alejandro Moro Canas,2.5,1000.0,6022e1f984,,,,,8842202,20955021,0.4,0.001,-0.599,0.399
1.223874832,David Jorda Sanchis,Alibek Kachmazov,990.0,1.23,bc92a9ef49,,,,,10902137,20357631,0.00101010101010101,0.8130081300813008,-0.1859817689085982,-0.8119980290711998
1.223874836,Denis Yevseyev,Jack Loge,1.07,12.0,6b3653a563,,,,,8304957,48445972,0.9345794392523364,0.08333333333333333,0.01791277258566981,0.8512461059190031
1.22387484,Charles Broom,Maks Kasnikowski,2.42,1.7,ce0941263d,,,,,10109487,35635702,0.4132231404958678,0.5882352941176471,0.001458434613514914,-0.1750121536217793
1.223874844,Marvin Moeller,Guy Den Ouden,990.0,1.01,327d758e4c,,,,,11422706,36157022,0.00101010101010101,0.9900990099009901,-0.008890889088908893,-0.9890889088908891
1.223874848,Henri Squire,Tibo Colson,1.01,100.0,050725a22f,,,,,10460261,27405701,0.9900990099009901,0.01,9.90099009900991e-05,0.9800990099009901
1.223874856,Facundo Bagnis,Lukas Neumayer,1.78,2.34,d154cd4ab9,,,,,4520808,35635716,0.5617977528089888,0.4273504273504274,-0.01085181984058381,0.13444732545856142
1.22387508,Strong Kirchheimer,Evan Zhu,1.02,55.0,3f34dc36be,,,,,7588306,10896515,0.9803921568627451,0.01818181818181818,-0.0014260249554367554,0.9622103386809269
1.223875354,Marco Trungelliti,Lucas Gerch,1.46,3.25,2e6b215e03,,,,,6498878,9628967,0.684931506849315,0.3076923076923077,-0.00737618545837726,0.3772391991570073
1.223875424,Mona Barthel,Nastasja Schunk,2.0,2.0,9fd7289690,,,,,5056975,24143414,0.5,0.5,0.0,0.0
1.223876998,Dayana Yastremska,Linda Noskova,1.01,25.0,05a4bdd99d,,,,,9634670,22088831,0.9900990099009901,0.04,0.030099009900990126,0.95009900990099
1.223878842,Keegan Smith,Maxwell Mckennon,1.45,3.3,8244706b83,,,,,11928538,21067283,0.6896551724137931,0.30303030303030304,-0.007314524555903867,0.3866248693834901
1.223878846,Elijah Strode,Ozan Baris,6.2,1.2,63c07316aa,,,,,41684629,47651527,0.16129032258064516,0.8333333333333334,-0.005376344086021501,-0.6720430107526882
1.22387885,Stefan Kozlov,Bruno Kuzuhara,1.73,2.36,47b97cf3f6,,,,,7415002,38183232,0.5780346820809249,0.42372881355932207,0.0017634956402470259,0.15430586852160283
1.223878854,Thomas Fancutt,Matias Soto,3.05,1.55,fd831d4ac8,,,,,9630951,12271448,0.3278688524590164,0.6451612903225806,-0.02696985721840295,-0.3172924378635642
1.223878862,Joris De Loore,Zsombor Piros,4.0,1.33,7ee488bef7,,,,,8622401,10410254,0.25,0.7518796992481203,0.001879699248120259,-0.5018796992481203
1.223878866,Alexander Ritschard,Raul Brancaccio,1.34,3.8,005ebc0618,,,,,7444812,10109524,0.7462686567164178,0.2631578947368421,0.00942655145325988,0.48311076197957575
1.223878878,Pedro Sakamoto,Felix Gill,2.88,1.42,1a26bf6c08,,,,,8304915,20832477,0.3472222222222222,0.7042253521126761,0.05144757433489833,-0.3570031298904539
1.22387889,Renzo Olivo,Gerard Campana Lee,1.95,130.0,062fffcc17,,,,,4822931,43997367,0.5128205128205129,0.007692307692307693,-0.47948717948717945,0.5051282051282052
1.223878894,Lucas Pouille,Vit Kopriva,70.0,1.01,aea1367bc2,,,,,7031400,9543224,0.014285714285714285,0.9900990099009901,0.004384724186704325,-0.9758132956152759
