market_id,player_1,player_2,odds_player_1,odds_player_2,actual_winner,winner_name,loser_name,match_date,selection_id_1,selection_id_2,implied_prob_1,implied_prob_2,odds_margin,implied_diff
1.211207078,Emil Ruusuvuori,Alexander Zverev,5.3,1.25,Alexander Zverev,Alexander Zverev,Emil Ruusuvuori,2023-03-06,8979329,19924823,0.18867924528301888,0.8,-0.01132075471698113,-0.6113207547169812
1.211208714,Andy Murray,Radu Albot,1.02,4.3,Andy Murray,Andy Murray,Radu Albot,2023-03-06,2256509,6603898,0.9803921568627451,0.23255813953488372,0.21295029639762886,0.7478340173278614
1.211208921,Karen Khachanov,Alejandro Davidovich Fokina,3.9,1.01,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,Karen Khachanov,2023-03-06,7659623,9953368,0.25641025641025644,0.9900990099009901,0.24650926631124648,-0.7336887534907337
1.211210134,Taro Daniel,Cameron Norrie,290.0,1.27,Cameron Norrie,Cameron Norrie,Taro Daniel,2023-03-06,8173434,42669524,0.0034482758620689655,0.7874015748031495,-0.2091501493347815,-0.7839532989410806
1.211211408,Jason Kubler,Frances Tiafoe,4.3,1.3,Frances Tiafoe,Frances Tiafoe,Jason Kubler,2023-03-06,4448756,19924839,0.23255813953488372,0.7692307692307692,0.0017889087656528524,-0.5366726296958855
1.21121294,Andrey Rublev,Ugo Humbert,1.29,4.4,Andrey Rublev,Andrey Rublev,Ugo Humbert,2023-03-06,7797771,9633253,0.7751937984496123,0.22727272727272727,0.0024665257223395187,0.547921071176885
1.211259816,Marton Fucsovics,Alex Molcan,1.7,2.42,Marton Fucsovics,Marton Fucsovics,Alex Molcan,2023-03-06,4827766,8960879,0.5882352941176471,0.4132231404958678,0.001458434613514914,0.1750121536217793
1.211261422,Andy Murray,Jack Draper,26.0,1.76,Jack Draper,Jack Draper,Andy Murray,2023-03-06,2256509,15313804,0.038461538461538464,0.5681818181818182,-0.39335664335664333,-0.5297202797202798
1.211267188,Francisco Cerundolo,Felix Auger-Aliassime,5.5,1.03,Felix Auger Aliassime,Felix Auger Aliassime,Francisco Cerundolo,2023-03-06,11204210,12210252,0.18181818181818182,0.970873786407767,0.15269196822594888,-0.7890556045895851
1.211267602,Adrian Mannarino,Jannik Sinner,8.6,1.13,Jannik Sinner,Jannik Sinner,Adrian Mannarino,2023-03-06,3066621,10372253,0.11627906976744186,0.8849557522123894,0.0012348219798312687,-0.7686766824449476
