tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_date,market_id,market_time,market_name,runner_1,runner_2,player_1,player_2,actual_winner,selection_id_1,selection_id_2,odds_player_1,odds_player_2
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210911906,2023-03-06 07:00:00+00:00,Match Odds,Geerts/Travaglia,Sabanov/Sabanov,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210931101,2023-03-06 09:00:00+00:00,Match Odds,Cornea/Skugor,Bergs/Pel,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210931103,2023-03-06 09:00:00+00:00,Match Odds,Libietis/Margaroli,Broady/Sels,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210931211,2023-03-06 09:00:00+00:00,Match Odds,Frantzen/Jebens,Manafov/Prihodko,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210931215,2023-03-06 09:00:00+00:00,Match Odds,Brown/Qureshi,Merino/Paul,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210939593,2023-03-06 14:00:00+00:00,Match Odds,Luz/Zormann,Agamenone/Casanova,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210939571,2023-03-06 14:00:00+00:00,Match Odds,Dutra Da Silva/Navone,Gaio/Olivo,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210939581,2023-03-06 14:00:00+00:00,Match Odds,Hidalgo/Rodriguez,Bonadio/Pellegrino,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210939583,2023-03-06 14:00:00+00:00,Match Odds,Burruchaga/Olivieri,Kicker/Ugo Carabelli,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.21094191,2023-03-06 16:00:00+00:00,Match Odds,King/Stalder,Goransson/Mclachlan,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210941932,2023-03-06 16:00:00+00:00,Match Odds,Arias/Zeballos,Lawson/Smith,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210963052,2023-03-06 22:00:00+00:00,Match Odds,D Thompson,B Stringfellow,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210896969,2023-03-06 16:00:00+00:00,Match Odds,Benoit Paire,Nicolas Mejia,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210897216,2023-03-06 16:00:00+00:00,Match Odds,Bjorn Fratangelo,Alex Bolt,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210897606,2023-03-06 16:00:00+00:00,Match Odds,Denis Yevseyev,Enzo Couacaud,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210897365,2023-03-06 16:00:00+00:00,Match Odds,Daniel Rincon,Alan Rubio,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210897752,2023-03-06 16:00:00+00:00,Match Odds,Aziz Dougaz,Marco Trungelliti,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.21091189,2023-03-06 07:00:00+00:00,Match Odds,Arribage/Liutarevich,Caruso/Cobolli,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210911879,2023-03-06 07:00:00+00:00,Match Odds,Jebavy/Pavlasek,Gakhov/Roca Batalla,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210931114,2023-03-06 09:00:00+00:00,Match Odds,Added/Olivetti,Durasovic/Virtanen,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210931113,2023-03-06 09:00:00+00:00,Match Odds,Eysseric/Ramanathan,Oberleitner/Oswald,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210931105,2023-03-06 09:00:00+00:00,Match Odds,Drzewiecki/Walkow,Niklas-Salminen/Stevens,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210939582,2023-03-06 14:00:00+00:00,Match Odds,Pereira/Soto,Martos Gornes/Sitak,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210939597,2023-03-06 14:00:00+00:00,Match Odds,Gonzales/Romboli,Tirante/Torres,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210948914,2023-03-06 23:00:00+00:00,Match Odds,Rubin Statham,Nick Chappell,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210950323,2023-03-06 23:00:00+00:00,Match Odds,Alex Rybakov,Illya Marchenko,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210954382,2023-03-06 23:00:00+00:00,Match Odds,Guido Andreozzi,Martin Damm,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935706,2023-03-06 09:30:00+00:00,Match Odds,G Craciun,N Ugrelidze,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935707,2023-03-06 09:30:00+00:00,Match Odds,L Svatikova,G Pairone,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935708,2023-03-06 08:15:00+00:00,Match Odds,S Gvozdenovic,A Kuparev,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935709,2023-03-06 07:00:00+00:00,Match Odds,R Dernikovic,M Pislak,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.21093571,2023-03-06 08:15:00+00:00,Match Odds,S Lazar,V Bokova,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935711,2023-03-06 07:00:00+00:00,Match Odds,K Vlčková,S Mikaca,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935712,2023-03-06 07:00:00+00:00,Match Odds,C Jerolimov,F Idrizovic,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210962936,2023-03-06 20:00:00+00:00,Match Odds,C Papa,N Hoffmann,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210963704,2023-03-06 18:00:00+00:00,Match Odds,S Hill,A Bennett,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210963705,2023-03-06 20:00:00+00:00,Match Odds,L Dal Boni,L Pane,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210963706,2023-03-06 22:00:00+00:00,Match Odds,W Demulling,K Boyd,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210962901,2023-03-06 18:00:00+00:00,Match Odds,D Tsoi,A Bellegy,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935655,2023-03-06 08:00:00+00:00,Match Odds,K Gava,J Mas De Ugarte,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935656,2023-03-06 11:00:00+00:00,Match Odds,I Perez Martin,I De Rueda De Genover,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935657,2023-03-06 09:00:00+00:00,Match Odds,A Hodzic,J Cesar Porras,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935658,2023-03-06 08:00:00+00:00,Match Odds,L Ouahab,R Villacorta,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935659,2023-03-06 09:00:00+00:00,Match Odds,Y Wojcik,A Andrade,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.21093566,2023-03-06 09:00:00+00:00,Match Odds,H Pham,L Sheyngezikht,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935661,2023-03-06 08:00:00+00:00,Match Odds,I Urribarrens Ramirez,Q Robert,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,227,105526,,Q,Jan Lennard Struff,R,193.0,GER,32.8,111460,,,Quentin Halys,R,191.0,FRA,26.3,1-6 6-3 6-3,3,R128,101.0,5.0,3.0,79.0,39.0,25.0,24.0,12.0,7.0,9.0,10.0,6.0,75.0,44.0,35.0,14.0,13.0,4.0,7.0,134.0,446.0,81.0,661.0,2023-03-06,1.210935662,2023-03-06 11:00:00+00:00,Match Odds,G Muller,G Szyvatoslav,Jan Lennard Struff,Quentin Halys,Jan Lennard Struff,,,,
