market_id,player_1,player_2,odds_player_1_x,odds_player_2_x,actual_winner,winner_name,loser_name,match_date,player_1_clean,player_2_clean,selection_id_1,selection_id_2,odds_player_1_y,odds_player_2_y
1.217733361,Lesia Tsurenko,Ekaterina Alexandrova,100.0,1.01,Ekaterina Alexandrova,Ekaterina Alexandrova,Lesia Tsurenko,2023-08-28,lesia tsurenko,ekaterina alexandrova,5300861,8681458,100.0,1.01
1.217734045,Peyton Stearns,Clara Tauson,2.06,1.94,Peyton Stearns,Peyton Stearns,Clara Tauson,2023-08-28,peyton stearns,clara tauson,13835088,18848679,2.06,1.94
1.217734047,Elina Svitolina,Anastasia Pavlyuchenkova,1.06,16.5,Elina Svitolina,Elina Svitolina,Anastasia Pavlyuchenkova,2023-08-28,elina svitolina,anastasia pavlyuchenkova,6324464,11057836,1.06,16.5
1.217735205,Sachia Vickery,Greet Minnen,2.52,1.02,Greet Minnen,Greet Minnen,Sachia Vickery,2023-08-28,sachia vickery,greet minnen,6596286,10108736,2.52,1.02
1.217735474,Kaia Kanepi,Qinwen Zheng,36.0,1.03,Qinwen Zheng,Qinwen Zheng,Kaia Kanepi,2023-08-28,kaia kanepi,qinwen zheng,2250864,18848380,36.0,1.03
1.21773938,Lucia Bronzetti,Eva Lys,2.38,1.73,Lucia Bronzetti,Lucia Bronzetti,Eva Lys,2023-08-28,lucia bronzetti,eva lys,9631351,10943021,2.38,1.73
1.217740581,Daria Kasatkina,Sofia Kenin,1.14,8.0,Daria Kasatkina,Daria Kasatkina,Sofia Kenin,2023-08-28,daria kasatkina,sofia kenin,7795290,9149629,1.14,8.0
1.217741084,Jodie Burrage,A Sabalenka,17.5,1.04,Aryna Sabalenka,Aryna Sabalenka,Jodie Burrage,2023-08-28,jodie burrage,a sabalenka,9631606,55177835,17.5,1.04
1.217763146,Elise Mertens,Cori Gauff,700.0,1.27,Coco Gauff,Coco Gauff,Elise Mertens,2023-08-28,elise mertens,cori gauff,9002334,19249131,700.0,1.27
1.217764248,Taylor Townsend,Karolina Muchova,100.0,1.01,Karolina Muchova,Karolina Muchova,Taylor Townsend,2023-08-28,taylor townsend,karolina muchova,7066166,9632758,100.0,1.01
1.217764547,Xinyu Wang,Anna Karolina Schmiedlova,1.01,65.0,Xin Yu Wang,Xin Yu Wang,Anna Karolina Schmiedlova,2023-08-28,xinyu wang,anna karolina schmiedlova,13578400,40900202,1.01,65.0
1.217764549,Kaja Juvan,I Swiatek,34.0,1.04,Iga Swiatek,Iga Swiatek,Kaja Juvan,2023-08-28,kaja juvan,i swiatek,9635566,55228386,34.0,1.04
1.217765733,Belinda Bencic,Lin Zhu,1.04,3.75,Belinda Bencic,Belinda Bencic,Lin Zhu,2023-08-28,belinda bencic,lin zhu,6390244,8714569,1.04,3.75
1.217765983,Elena Rybakina,Sorana Cirstea ,5.5,1.22,Sorana Cirstea,Sorana Cirstea,Elena Rybakina,2023-08-28,elena rybakina,sorana cirstea,10349398,51395204,5.5,1.22
