snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.2,0.6060606060606061,0.4545454545454545,SportsBet,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.35,0.6060606060606061,0.425531914893617,BetOnline.ag,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.35,0.6060606060606061,0.425531914893617,LowVig.ag,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.69,2.15,0.591715976331361,0.4651162790697674,William Hill (US),Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.66,2.34,0.6024096385542169,0.4273504273504274,Pinnacle,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.2,0.6060606060606061,0.4545454545454545,Ladbrokes,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.2,0.6060606060606061,0.4545454545454545,Neds,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.2,0.6060606060606061,0.4545454545454545,Ladbrokes,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.62,2.3,0.6172839506172839,0.4347826086956522,LiveScore Bet,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.68,2.38,0.5952380952380952,0.4201680672268907,Betfair,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.68,2.38,0.5952380952380952,0.4201680672268907,Betfair,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.68,2.38,0.5952380952380952,0.4201680672268907,Betfair,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.62,2.3,0.6172839506172839,0.4347826086956522,DraftKings,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.25,0.6060606060606061,0.4444444444444444,Barstool Sportsbook,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.2,0.6060606060606061,0.4545454545454545,BetMGM,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.2,0.6060606060606061,0.4545454545454545,888sport,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.66,2.2,0.6024096385542169,0.4545454545454545,MyBookie.ag,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.67,2.25,0.5988023952095809,0.4444444444444444,FanDuel,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.62,2.3,0.6172839506172839,0.4347826086956522,Betsson,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.25,0.6060606060606061,0.4444444444444444,PointsBet (AU),Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.62,2.3,0.6172839506172839,0.4347826086956522,Nordic Bet,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.2,0.6060606060606061,0.4545454545454545,Coral,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.66,2.22,0.6024096385542169,0.4504504504504504,Marathon Bet,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.67,2.2,0.5988023952095809,0.4545454545454545,Paddy Power,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.23,0.6060606060606061,0.4484304932735426,Unibet,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.63,2.26,0.6134969325153374,0.4424778761061947,Betr,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.23,0.6060606060606061,0.4484304932735426,Unibet,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.23,0.6060606060606061,0.4484304932735426,Unibet,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.62,2.3,0.6172839506172839,0.4347826086956522,Virgin Bet,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.23,0.6060606060606061,0.4484304932735426,Casumo,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.67,2.2,0.5988023952095809,0.4545454545454545,BoyleSports,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.25,0.6060606060606061,0.4444444444444444,BlueBet,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.63,2.25,0.6134969325153374,0.4444444444444444,PlayUp,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.25,0.6060606060606061,0.4444444444444444,Betway,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.68,2.3,0.5952380952380952,0.4347826086956522,Coolbet,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.62,2.2,0.6172839506172839,0.4545454545454545,SuperBook,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.68,2.2,0.5952380952380952,0.4545454545454545,1xBet,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.68,2.38,0.5952380952380952,0.4201680672268907,Matchbook,Petra Martic,True,False
2023-08-29,2023-08-28,Yanina Wickmayer,Vera Zvonareva,Vera Zvonareva,Yanina Wickmayer,2.55,1.52,0.3921568627450981,0.6578947368421053,Unibet,Yanina Wickmayer,False,True
2023-08-29,2023-08-28,Yanina Wickmayer,Vera Zvonareva,Vera Zvonareva,Yanina Wickmayer,2.62,1.5,0.381679389312977,0.6666666666666666,Bet Victor,Yanina Wickmayer,False,True
