match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,actual_winner,p1_is_winner,p2_is_winner,winner_clean,p1_clean,p1_won,odds_margin,is_fav_p1,implied_diff,p_model,ev_p1_model,model_bet,profit_model
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.69,2.2,0.591715976331361,0.4545454545454545,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.0462614308768154,1,0.1371705217859065,0.4821627948877499,-0.1851448766397026,False,-0.0
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.67,2.2,0.5988023952095809,0.4545454545454545,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.0533478497550352,1,0.1442569406641264,0.4917330681067898,-0.1788057762616611,False,-0.0
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.67,2.2,0.5988023952095809,0.4545454545454545,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.0533478497550352,1,0.1442569406641264,0.4917330681067898,-0.1788057762616611,False,-0.0
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.75,2.08,0.5714285714285714,0.4807692307692307,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.052197802197802,1,0.0906593406593406,0.422351895675028,-0.2608841825687009,False,-0.0
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.7,2.15,0.5882352941176471,0.4651162790697674,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.0533515731874145,1,0.1231190150478797,0.4642025957319885,-0.2108555872556195,False,-0.0
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.79,2.14,0.5586592178770949,0.4672897196261682,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.0259489375032631,1,0.0913694982509267,0.422073701577897,-0.2444880741755643,False,-0.0
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.71,2.12,0.5847953216374269,0.4716981132075471,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.0564934348449739,1,0.1130972084298797,0.4513592177852718,-0.2281757375871851,False,-0.0
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.73,2.1,0.5780346820809249,0.4761904761904761,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.054225158271401,1,0.1018442058904487,0.4367522852967993,-0.2444185464365371,False,-0.0
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.71,2.15,0.5847953216374269,0.4651162790697674,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.0499116007071942,1,0.1196790425676594,0.4595806113439438,-0.2141171546018561,False,-0.0
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.75,2.08,0.5714285714285714,0.4807692307692307,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.052197802197802,1,0.0906593406593406,0.422351895675028,-0.2608841825687009,False,-0.0
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.67,2.1,0.5988023952095809,0.4761904761904761,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.0749928714000569,1,0.1226119190191047,0.464538274567764,-0.2242210814718341,False,-0.0
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.72,2.18,0.5813953488372093,0.4587155963302752,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.0401109451674845,1,0.1226797525069341,0.4630241078167947,-0.203598534555113,False,-0.0
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.73,2.12,0.5780346820809249,0.4716981132075471,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.049732795288472,1,0.1063365688733777,0.4423259385919404,-0.234776126235943,False,-0.0
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.73,2.12,0.5780346820809249,0.4716981132075471,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.049732795288472,1,0.1063365688733777,0.4423259385919404,-0.234776126235943,False,-0.0
2023-01-16,Ugo Humbert,Richard Gasquet,Richard Gasquet,Ugo Humbert,1.73,2.12,0.5780346820809249,0.4716981132075471,Ugo Humbert,False,True,ugo humbert,richard gasquet,0,0.049732795288472,1,0.1063365688733777,0.4423259385919404,-0.234776126235943,False,-0.0
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.07,8.5,0.9345794392523364,0.1176470588235294,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0522264980758657,1,0.816932380428807,0.9700809339083476,0.0379865992819318,True,0.07000000000000006
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.08,9.0,0.9259259259259258,0.1111111111111111,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0370370370370369,1,0.8148148148148147,0.9696759798648532,0.0472500582540415,True,0.08000000000000007
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.08,9.0,0.9259259259259258,0.1111111111111111,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0370370370370369,1,0.8148148148148147,0.9696759798648532,0.0472500582540415,True,0.08000000000000007
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.07,8.5,0.9345794392523364,0.1176470588235294,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0522264980758657,1,0.816932380428807,0.9700809339083476,0.0379865992819318,True,0.07000000000000006
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.07,8.5,0.9345794392523364,0.1176470588235294,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0522264980758657,1,0.816932380428807,0.9700809339083476,0.0379865992819318,True,0.07000000000000006
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.06,7.4,0.9433962264150942,0.1351351351351351,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0785313615502292,1,0.8082610912799592,0.9688853574101478,0.0270184788547567,True,0.06000000000000005
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.09,8.0,0.9174311926605504,0.125,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0424311926605502,1,0.7924311926605504,0.9660769631198451,0.0530238898006312,True,0.09000000000000008
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.09,8.0,0.9174311926605504,0.125,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0424311926605502,1,0.7924311926605504,0.9660769631198451,0.0530238898006312,True,0.09000000000000008
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.06,7.5,0.9433962264150942,0.1333333333333333,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0767295597484274,1,0.8100628930817609,0.9691577682333584,0.0273072343273598,True,0.06000000000000005
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.09,8.0,0.9174311926605504,0.125,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0424311926605502,1,0.7924311926605504,0.9660769631198451,0.0530238898006312,True,0.09000000000000008
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.06,10.0,0.9433962264150942,0.1,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0433962264150942,1,0.8433962264150943,0.9737994548629496,0.0322274221547265,True,0.06000000000000005
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.05,10.0,0.9523809523809524,0.1,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0523809523809524,1,0.8523809523809525,0.9750105746563162,0.0237611033891321,True,0.050000000000000044
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.05,10.0,0.9523809523809524,0.1,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0523809523809524,1,0.8523809523809525,0.9750105746563162,0.0237611033891321,True,0.050000000000000044
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.05,9.7,0.9523809523809524,0.1030927835051546,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.055473735886107,1,0.8492881688757978,0.97462822674674,0.0233596380840771,True,0.050000000000000044
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.06,9.0,0.9433962264150942,0.1111111111111111,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0545073375262052,1,0.8322851153039832,0.9723331696762316,0.0306731598568055,True,0.06000000000000005
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.09,9.39,0.9174311926605504,0.1064962726304579,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0239274652910082,1,0.8109349200300925,0.969001964780439,0.0562121416106785,True,0.09000000000000008
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.07,8.25,0.9345794392523364,0.1212121212121212,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0557915604644576,1,0.8133673180402152,0.9695553770753592,0.0374242534706345,True,0.07000000000000006
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.07,8.5,0.9345794392523364,0.1176470588235294,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0522264980758657,1,0.816932380428807,0.9700809339083476,0.0379865992819318,True,0.07000000000000006
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.07,8.75,0.9345794392523364,0.1142857142857142,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0488651535380506,1,0.8202937249666222,0.9705683988018022,0.0385081867179284,True,0.07000000000000006
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.05,8.5,0.9523809523809524,0.1176470588235294,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0700280112044817,1,0.834733893557423,0.9727511376538216,0.0213886945365126,True,0.050000000000000044
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.07,10.6,0.9345794392523364,0.0943396226415094,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0289190618938457,1,0.840239816610827,0.9733062935279606,0.0414377340749179,True,0.07000000000000006
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.09,8.0,0.9174311926605504,0.125,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0424311926605502,1,0.7924311926605504,0.9660769631198451,0.0530238898006312,True,0.09000000000000008
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.09,8.0,0.9174311926605504,0.125,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0424311926605502,1,0.7924311926605504,0.9660769631198451,0.0530238898006312,True,0.09000000000000008
2023-01-16,Alexander Zverev,Juan Pablo Varillas,Alexander Zverev,Juan Pablo Varillas,1.09,8.0,0.9174311926605504,0.125,Alexander Zverev,True,False,alexander zverev,alexander zverev,1,0.0424311926605502,1,0.7924311926605504,0.9660769631198451,0.0530238898006312,True,0.09000000000000008
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.06,8.75,0.9433962264150942,0.1142857142857142,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0576819407008084,1,0.82911051212938,0.9718997845501078,0.0302137716231143,True,0.06000000000000005
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.04,11.0,0.9615384615384616,0.0909090909090909,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0524475524475525,1,0.8706293706293706,0.9772301788391732,0.0163193859927401,True,0.040000000000000036
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.04,11.0,0.9615384615384616,0.0909090909090909,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0524475524475525,1,0.8706293706293706,0.9772301788391732,0.0163193859927401,True,0.040000000000000036
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.04,12.0,0.9615384615384616,0.0833333333333333,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0448717948717949,1,0.8782051282051283,0.978063900498257,0.0171864565181872,True,0.040000000000000036
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.03,14.41,0.970873786407767,0.0693962526023594,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0402700390101264,1,0.9014775338054076,0.9805086534939522,0.0099239130987708,True,0.030000000000000027
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.03,14.41,0.970873786407767,0.0693962526023594,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0402700390101264,1,0.9014775338054076,0.9805086534939522,0.0099239130987708,True,0.030000000000000027
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.06,10.0,0.9433962264150942,0.1,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0433962264150942,1,0.8433962264150943,0.9737994548629496,0.0322274221547265,True,0.06000000000000005
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.06,10.0,0.9433962264150942,0.1,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0433962264150942,1,0.8433962264150943,0.9737994548629496,0.0322274221547265,True,0.06000000000000005
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.04,8.5,0.9615384615384616,0.1176470588235294,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0791855203619908,1,0.8438914027149321,0.9740330575202067,0.0129943798210151,True,0.040000000000000036
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.06,10.0,0.9433962264150942,0.1,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0433962264150942,1,0.8433962264150943,0.9737994548629496,0.0322274221547265,True,0.06000000000000005
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.06,9.0,0.9433962264150942,0.1111111111111111,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0545073375262052,1,0.8322851153039832,0.9723331696762316,0.0306731598568055,True,0.06000000000000005
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.07,12.34,0.9345794392523364,0.0810372771474878,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0156167163998242,1,0.8535421621048487,0.9749928412992572,0.0432423401902051,True,0.07000000000000006
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.07,9.5,0.9345794392523364,0.1052631578947368,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0398425971470732,1,0.8293162813575996,0.9718390745401196,0.0398678097579279,True,0.07000000000000006
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.04,8.6,0.9615384615384616,0.1162790697674418,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0778175313059033,1,0.8452593917710197,0.9742067521653248,0.0131750222519377,True,0.040000000000000036
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.06,9.0,0.9433962264150942,0.1111111111111111,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0545073375262052,1,0.8322851153039832,0.9723331696762316,0.0306731598568055,True,0.06000000000000005
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.05,11.0,0.9523809523809524,0.0909090909090909,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0432900432900433,1,0.8614718614718615,0.9761022200444152,0.024907331046636,True,0.050000000000000044
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.02,14.5,0.9803921568627452,0.0689655172413793,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0493576741041243,1,0.9114266396213658,0.9815075195029744,0.0011376698930339,True,0.020000000000000018
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.06,8.0,0.9433962264150942,0.125,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0683962264150941,1,0.8183962264150942,0.9703879098088298,0.0286111843973596,True,0.06000000000000005
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.08,9.8,0.9259259259259258,0.1020408163265306,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0279667422524563,1,0.8238851095993952,0.970990806123549,0.048670070613433,True,0.08000000000000007
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.06,10.0,0.9433962264150942,0.1,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0433962264150942,1,0.8433962264150943,0.9737994548629496,0.0322274221547265,True,0.06000000000000005
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.06,10.0,0.9433962264150942,0.1,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0433962264150942,1,0.8433962264150943,0.9737994548629496,0.0322274221547265,True,0.06000000000000005
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.06,10.0,0.9433962264150942,0.1,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0433962264150942,1,0.8433962264150943,0.9737994548629496,0.0322274221547265,True,0.06000000000000005
2023-01-16,Alex De Minaur,Yu Hsiou Hsu,Alex de Minaur,Yu Hsiou Hsu,1.02,15.0,0.9803921568627452,0.0666666666666666,Alex De Minaur,False,False,alex de minaur,alex de minaur,1,0.0470588235294118,1,0.9137254901960784,0.9817165007812853,0.0013508307969109,True,0.020000000000000018
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,26.0,0.99009900990099,0.0384615384615384,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0285605483625284,1,0.9516374714394517,0.9848998056242484,-0.0052511963195092,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,19.0,0.99009900990099,0.0526315789473684,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0427305888483584,1,0.9374674309536216,0.9838008573035476,-0.0063611341234169,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,17.0,0.99009900990099,0.0588235294117647,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0489225393127545,1,0.9312754804892251,0.9832962883953916,-0.0068707487206543,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,17.0,0.99009900990099,0.0588235294117647,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0489225393127545,1,0.9312754804892251,0.9832962883953916,-0.0068707487206543,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,18.0,0.99009900990099,0.0555555555555555,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0456545654565454,1,0.9345434543454344,0.9835644844350462,-0.0065998707206033,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,19.0,0.99009900990099,0.0526315789473684,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0427305888483584,1,0.9374674309536216,0.9838008573035476,-0.0063611341234169,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,19.0,0.99009900990099,0.0526315789473684,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0427305888483584,1,0.9374674309536216,0.9838008573035476,-0.0063611341234169,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,20.0,0.99009900990099,0.05,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0400990099009899,1,0.94009900990099,0.9840107322072674,-0.0061491604706598,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,20.0,0.99009900990099,0.05,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0400990099009899,1,0.94009900990099,0.9840107322072674,-0.0061491604706598,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,12.0,0.99009900990099,0.0833333333333333,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0734323432343233,1,0.9067656765676568,0.9811430441097024,-0.0090455254492006,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,20.0,0.99009900990099,0.05,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0400990099009899,1,0.94009900990099,0.9840107322072674,-0.0061491604706598,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.0,12.0,1.0,0.0833333333333333,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0833333333333332,1,0.9166666666666669,0.9821082183935758,-0.0178917816064242,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,26.0,0.99009900990099,0.0384615384615384,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0285605483625284,1,0.9516374714394517,0.9848998056242484,-0.0052511963195092,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,39.74,0.99009900990099,0.0251635631605435,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0152625730615334,1,0.9649354467404464,0.9858641896181092,-0.0042771684857098,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,15.0,0.99009900990099,0.0666666666666666,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0567656765676565,1,0.9234323432343234,0.9826349434264972,-0.0075387071392377,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.0,20.0,1.0,0.05,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.05,1,0.95,0.9848313960002026,-0.0151686039997973,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.0,17.5,1.0,0.0571428571428571,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0571428571428571,1,0.942857142857143,0.9842845052295788,-0.0157154947704211,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.0,34.0,1.0,0.0294117647058823,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0294117647058822,1,0.9705882352941178,0.9863050012002668,-0.0136949987997333,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,31.0,0.99009900990099,0.032258064516129,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0223570744171188,1,0.957840945384861,0.9853574958313024,-0.0047889292103844,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,20.0,0.99009900990099,0.05,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0400990099009899,1,0.94009900990099,0.9840107322072674,-0.0061491604706598,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,20.0,0.99009900990099,0.05,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0400990099009899,1,0.94009900990099,0.9840107322072674,-0.0061491604706598,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.01,20.0,0.99009900990099,0.05,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0400990099009899,1,0.94009900990099,0.9840107322072674,-0.0061491604706598,False,0.0
2023-01-16,Novak Djokovic,Roberto Carballes Baena,Novak Djokovic,Roberto Carballes Baena,1.0,19.0,1.0,0.0526315789473684,Novak Djokovic,True,False,novak djokovic,novak djokovic,1,0.0526315789473683,1,0.9473684210526316,0.9846321248848616,-0.0153678751151382,False,0.0
2023-01-16,Jeremy Chardy,Daniel Elahi Galan,Daniel Elahi Galan,Jeremy Chardy,1.51,2.45,0.6622516556291391,0.4081632653061224,Jeremy Chardy,False,True,jeremy chardy,daniel elahi galan,0,0.0704149209352615,1,0.2540883903230167,0.6326335908834502,-0.0447232777659902,False,-0.0
2023-01-16,Jeremy Chardy,Daniel Elahi Galan,Daniel Elahi Galan,Jeremy Chardy,1.51,2.45,0.6622516556291391,0.4081632653061224,Jeremy Chardy,False,True,jeremy chardy,daniel elahi galan,0,0.0704149209352615,1,0.2540883903230167,0.6326335908834502,-0.0447232777659902,False,-0.0
2023-01-16,Jeremy Chardy,Daniel Elahi Galan,Daniel Elahi Galan,Jeremy Chardy,1.22,4.25,0.819672131147541,0.2352941176470588,Jeremy Chardy,False,True,jeremy chardy,daniel elahi galan,0,0.0549662487945998,1,0.5843780135004822,0.9059519757083552,0.1052614103641932,True,-1.0
2023-01-16,Jeremy Chardy,Daniel Elahi Galan,Daniel Elahi Galan,Jeremy Chardy,1.42,2.75,0.7042253521126761,0.3636363636363636,Jeremy Chardy,False,True,jeremy chardy,daniel elahi galan,0,0.0678617157490397,1,0.3405889884763125,0.7300143769303729,0.0366204152411294,True,-1.0
2023-01-16,Jeremy Chardy,Daniel Elahi Galan,Daniel Elahi Galan,Jeremy Chardy,1.42,2.75,0.7042253521126761,0.3636363636363636,Jeremy Chardy,False,True,jeremy chardy,daniel elahi galan,0,0.0678617157490397,1,0.3405889884763125,0.7300143769303729,0.0366204152411294,True,-1.0
2023-01-16,Jeremy Chardy,Daniel Elahi Galan,Daniel Elahi Galan,Jeremy Chardy,1.42,2.75,0.7042253521126761,0.3636363636363636,Jeremy Chardy,False,True,jeremy chardy,daniel elahi galan,0,0.0678617157490397,1,0.3405889884763125,0.7300143769303729,0.0366204152411294,True,-1.0
2023-01-16,Jeremy Chardy,Daniel Elahi Galan,Daniel Elahi Galan,Jeremy Chardy,1.51,2.45,0.6622516556291391,0.4081632653061224,Jeremy Chardy,False,True,jeremy chardy,daniel elahi galan,0,0.0704149209352615,1,0.2540883903230167,0.6326335908834502,-0.0447232777659902,False,-0.0
2023-01-16,Jeremy Chardy,Daniel Elahi Galan,Daniel Elahi Galan,Jeremy Chardy,1.35,3.2,0.7407407407407407,0.3125,Jeremy Chardy,False,True,jeremy chardy,daniel elahi galan,0,0.0532407407407407,1,0.4282407407407407,0.809943147021136,0.0934232484785336,True,-1.0
