market_id,player_1,player_2,odds_player_1,odds_player_2,actual_winner,winner_name,loser_name,match_date,selection_id_1,selection_id_2,implied_prob_1,implied_prob_2,odds_margin,implied_diff
1.211782872,Francisco Cerundolo,Aleksandar Kovacevic,1.01,210.0,Francisco Cerundolo,Francisco Cerundolo,Aleksandar Kovacevic,2023-03-20,11204210,11439844,0.9900990099009901,0.004761904761904762,-0.005139085337105165,0.9853371051390853
1.211784195,Adrian Mannarino,Ben Shelton,2.46,490.0,Adrian Mannarino,Adrian Mannarino,Ben Shelton,2023-03-20,3066621,39460566,0.4065040650406504,0.0020408163265306124,-0.591455118632819,0.40446324871411976
1.211784204,Sebastian Baez,Cristian Garin,50.0,1.71,Cristian Garin,Cristian Garin,Sebastian Baez,2023-03-20,11285506,23814703,0.02,0.5847953216374269,-0.3952046783625731,-0.5647953216374269
1.211786752,Yoshihito Nishioka,Alex Molcan,21.0,1.05,Alex Molcan,Alex Molcan,Yoshihito Nishioka,2023-03-20,7137497,8960879,0.047619047619047616,0.9523809523809523,0.0,-0.9047619047619047
1.211786754,Christopher Eubanks,Borna Coric,3.4,490.0,Christopher Eubanks,Christopher Eubanks,Borna Coric,2023-03-20,7445660,7446579,0.29411764705882354,0.0020408163265306124,-0.7038415366146458,0.2920768307322929
1.211788925,Matteo Berrettini,Mackenzie McDonald,5.3,1.24,Mackenzie Mcdonald,Mackenzie Mcdonald,Matteo Berrettini,2023-03-20,8962036,10691901,0.18867924528301888,0.8064516129032259,-0.004869141813755196,-0.6177723676202069
1.211789119,Yosuke Watanuki,Frances Tiafoe,100.0,1.01,Frances Tiafoe,Frances Tiafoe,Yosuke Watanuki,2023-03-20,19924830,19924839,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.211794905,Thiago Monteiro,Felix Auger-Aliassime,26.0,1.1,Felix Auger Aliassime,Felix Auger Aliassime,Thiago Monteiro,2023-03-20,8326656,12210252,0.038461538461538464,0.9090909090909091,-0.0524475524475525,-0.8706293706293706
1.211795561,Gregoire Barrere,Cameron Norrie,1.02,1.16,Gregoire Barrere,Gregoire Barrere,Cameron Norrie,2023-03-20,8842295,42669524,0.9803921568627451,0.8620689655172414,0.8424611223799865,0.11832319134550362
1.211795563,Karen Khachanov,Tomas Martin Etcheverry,1.37,3.65,Karen Khachanov,Karen Khachanov,Tomas Martin Etcheverry,2023-03-20,7659623,9631399,0.7299270072992701,0.273972602739726,0.003899610038996082,0.45595440455954406
1.211801229,Thanasi Kokkinakis,Hubert Hurkacz,2.4,1.35,Hubert Hurkacz,Hubert Hurkacz,Thanasi Kokkinakis,2023-03-20,8172416,19924838,0.4166666666666667,0.7407407407407407,0.15740740740740744,-0.324074074074074
1.211836245,Taylor Fritz,Denis Shapovalov,1.4,120.0,Taylor Fritz,Taylor Fritz,Denis Shapovalov,2023-03-20,10279360,19924829,0.7142857142857143,0.008333333333333333,-0.2773809523809524,0.705952380952381
1.211840869,Andrey Rublev,Miomir Kecmanovic,1.24,5.0,Andrey Rublev,Andrey Rublev,Miomir Kecmanovic,2023-03-20,7797771,9657480,0.8064516129032259,0.2,0.006451612903225934,0.6064516129032258
1.211841353,Grigor Dimitrov,Jannik Sinner,26.0,1.21,Jannik Sinner,Jannik Sinner,Grigor Dimitrov,2023-03-20,3120169,10372253,0.038461538461538464,0.8264462809917356,-0.135092180546726,-0.7879847425301971
1.211842535,Tommy Paul,Alejandro Davidovich Fokina,1.03,42.0,Tommy Paul,Tommy Paul,Alejandro Davidovich Fokina,2023-03-20,8859306,9953368,0.970873786407767,0.023809523809523808,-0.005316689782709161,0.9470642625982432
1.211842847,Dusan Lajovic,Carlos Alcaraz,32.0,1.04,Carlos Alcaraz,Carlos Alcaraz,Dusan Lajovic,2023-03-20,4688724,25215583,0.03125,0.9615384615384615,-0.007211538461538547,-0.9302884615384615
1.211842939,Casper Ruud,Botic Van de Zandschulp,100.0,1.01,Botic Van De Zandschulp,Botic Van De Zandschulp,Casper Ruud,2023-03-20,9629711,11204614,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.211843471,Diego Schwartzman,Holger Rune,5.0,1.23,Holger Rune,Holger Rune,Diego Schwartzman,2023-03-20,8736474,39127965,0.2,0.8130081300813008,0.01300813008130075,-0.6130081300813008
1.211847102,Taro Daniel,Emil Ruusuvuori,2.52,1.63,Emil Ruusuvuori,Emil Ruusuvuori,Taro Daniel,2023-03-20,8173434,8979329,0.3968253968253968,0.6134969325153374,0.010322329340734182,-0.21667153568994063
1.21189053,Stefanos Tsitsipas,Cristian Garin,1.01,70.0,Stefanos Tsitsipas,Stefanos Tsitsipas,Cristian Garin,2023-03-20,9193006,23814703,0.9900990099009901,0.014285714285714285,0.004384724186704325,0.9758132956152759
1.211891416,Quentin Halys,Mackenzie McDonald,1.01,34.0,Quentin Halys,Quentin Halys,Mackenzie Mcdonald,2023-03-20,7287690,10691901,0.9900990099009901,0.029411764705882353,0.01951077460687234,0.9606872451951077
1.211893904,Francisco Cerundolo,Felix Auger-Aliassime,5.1,1.23,Francisco Cerundolo,Francisco Cerundolo,Felix Auger Aliassime,2023-03-20,11204210,12210252,0.19607843137254904,0.8130081300813008,0.009086561453849784,-0.6169296987087518
1.211903772,Karen Khachanov,Jiri Lehecka,2.0,210.0,Karen Khachanov,Karen Khachanov,Jiri Lehecka,2023-03-20,7659623,13203243,0.5,0.004761904761904762,-0.49523809523809526,0.49523809523809526
1.211910153,Christopher Eubanks,Gregoire Barrere,1.25,5.1,Christopher Eubanks,Christopher Eubanks,Gregoire Barrere,2023-03-20,7445660,8842295,0.8,0.19607843137254904,-0.0039215686274509665,0.603921568627451
1.211910613,Adrian Mannarino,Hubert Hurkacz,3.75,1000.0,Adrian Mannarino,Adrian Mannarino,Hubert Hurkacz,2023-03-20,3066621,19924838,0.26666666666666666,0.001,-0.7323333333333333,0.26566666666666666
1.211911139,Lorenzo Sonego,Frances Tiafoe,1.01,1.38,Lorenzo Sonego,Lorenzo Sonego,Frances Tiafoe,2023-03-20,8826925,19924839,0.9900990099009901,0.7246376811594204,0.7147366910604105,0.2654613287415697
1.211937439,Taylor Fritz,Holger Rune,1.73,2.32,Taylor Fritz,Taylor Fritz,Holger Rune,2023-03-20,10279360,39127965,0.5780346820809249,0.4310344827586207,0.009069164839545563,0.14700019932230418
1.211939375,Tommy Paul,Carlos Alcaraz,6.2,1.19,Carlos Alcaraz,Carlos Alcaraz,Tommy Paul,2023-03-20,8859306,25215583,0.16129032258064516,0.8403361344537815,0.0016264570344266538,-0.6790458118731364
1.211951613,Andrey Rublev,Jannik Sinner,2.54,1.02,Jannik Sinner,Jannik Sinner,Andrey Rublev,2023-03-20,7797771,10372253,0.39370078740157477,0.9803921568627451,0.3740929442643197,-0.5866913694611703
1.211953809,Emil Ruusuvuori,Botic Van de Zandschulp,1.01,42.0,Emil Ruusuvuori,Emil Ruusuvuori,Botic Van De Zandschulp,2023-03-20,8979329,11204614,0.9900990099009901,0.023809523809523808,0.013908533710513815,0.9662894860914663
1.211987729,Karen Khachanov,Stefanos Tsitsipas,1.01,150.0,Karen Khachanov,Karen Khachanov,Stefanos Tsitsipas,2023-03-20,7659623,9193006,0.9900990099009901,0.006666666666666667,-0.0032343234323432,0.9834323432343234
1.21198834,Quentin Halys,Daniil Medvedev,10.0,1.11,Daniil Medvedev,Daniil Medvedev,Quentin Halys,2023-03-20,7287690,19924831,0.1,0.9009009009009008,0.0009009009009008917,-0.8009009009009008
1.211994766,Adrian Mannarino,Christopher Eubanks,5.0,1.26,Christopher Eubanks,Christopher Eubanks,Adrian Mannarino,2023-03-20,3066621,7445660,0.2,0.7936507936507936,-0.006349206349206327,-0.5936507936507935
1.211995163,Lorenzo Sonego,Francisco Cerundolo,1.64,1.01,Francisco Cerundolo,Francisco Cerundolo,Lorenzo Sonego,2023-03-20,8826925,11204210,0.6097560975609756,0.9900990099009901,0.5998551074619658,-0.3803429123400145
1.212028904,Taylor Fritz,Carlos Alcaraz,1000.0,1.24,Carlos Alcaraz,Carlos Alcaraz,Taylor Fritz,2023-03-20,10279360,25215583,0.001,0.8064516129032259,-0.19254838709677413,-0.8054516129032259
1.212043562,Karen Khachanov,Francisco Cerundolo,1.39,3.35,Karen Khachanov,Karen Khachanov,Francisco Cerundolo,2023-03-20,7659623,11204210,0.7194244604316548,0.29850746268656714,0.017931923118221782,0.4209169977450876
1.212045543,Christopher Eubanks,Daniil Medvedev,60.0,1.01,Daniil Medvedev,Daniil Medvedev,Christopher Eubanks,2023-03-20,7445660,19924831,0.016666666666666666,0.9900990099009901,0.006765676567656698,-0.9734323432343234
1.212110872,Karen Khachanov,Daniil Medvedev,290.0,1.28,Daniil Medvedev,Daniil Medvedev,Karen Khachanov,2023-03-20,7659623,19924831,0.0034482758620689655,0.78125,-0.21530172413793103,-0.777801724137931
1.212116601,Jannik Sinner,Carlos Alcaraz,3.2,180.0,Jannik Sinner,Jannik Sinner,Carlos Alcaraz,2023-03-20,10372253,25215583,0.3125,0.005555555555555556,-0.6819444444444445,0.30694444444444446
1.212181666,Jannik Sinner,Daniil Medvedev,2.1,1.9,Daniil Medvedev,Daniil Medvedev,Jannik Sinner,2023-03-20,10372253,19924831,0.47619047619047616,0.5263157894736842,0.0025062656641603454,-0.05012531328320802
