match,side,odds,ev,stake,win,profit,bankroll,source_file,date
Frances Tiafoe vs Yibing Wu,p1,1.21,0.0471297680867068,1811.239309235928,True,380.3602549395448,90942.32571673594,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Frances Tiafoe vs Yibing Wu,p1,1.2,0.0456755668862485,1818.846514334719,True,363.7693028669437,91306.09501960289,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Frances Tiafoe vs Yibing Wu,p1,1.2,0.0445606236439861,1826.1219003920578,True,365.22438007841146,91671.31939968129,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Frances Tiafoe vs Yibing Wu,p1,1.2,0.0445606236439861,1833.426387993626,True,366.6852775987251,92038.00467728001,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Frances Tiafoe vs Yibing Wu,p1,1.2,0.0422819245793413,1840.7600935456003,True,368.15201870912,92406.15669598914,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.5,1.0325521636670807,1848.1231339197827,False,-1848.1231339197827,90558.03356206935,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Frances Tiafoe vs Yibing Wu,p1,1.17,0.0278439289568428,1811.160671241387,True,307.89731411103566,90865.93087618038,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Frances Tiafoe vs Yibing Wu,p1,1.2,0.0412535005661769,1817.3186175236078,True,363.4637235047215,91229.39459968511,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Frances Tiafoe vs Yibing Wu,p1,1.18,0.0317671298692883,1824.5878919937022,True,328.4258205588663,91557.82042024398,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Frances Tiafoe vs Yibing Wu,p1,1.19,0.0420622126928327,1831.1564084048796,True,347.919717596927,91905.74013784091,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Frances Tiafoe vs Yibing Wu,p1,1.19,0.0420622126928327,1838.1148027568183,True,349.2418125237954,92254.9819503647,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Frances Tiafoe vs Yibing Wu,p1,1.17,0.0218526507935623,1845.0996390072942,True,313.6669386312399,92568.64888899594,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Frances Tiafoe vs Yibing Wu,p1,1.2,0.0433888145408922,1851.372977779919,True,370.2745955559837,92938.92348455192,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Frances Tiafoe vs Yibing Wu,p1,1.2,0.0445606236439861,1858.7784696910385,True,371.7556939382076,93310.67917849013,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Frances Tiafoe vs Yibing Wu,p1,1.2,0.0421557223994903,1866.2135835698027,True,373.2427167139605,93683.92189520408,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Frances Tiafoe vs Yibing Wu,p1,1.22,0.0596118153708735,1873.6784379040816,True,412.2092563388979,94096.13115154298,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9397503326628656,1881.9226230308598,False,-1881.9226230308598,92214.20852851213,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,7.25,0.8429045226645475,1844.2841705702426,False,-1844.2841705702426,90369.92435794188,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,7.5,0.8688497732398333,1807.3984871588377,False,-1807.3984871588377,88562.52587078305,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,7.5,0.8688497732398333,1771.250517415661,False,-1771.250517415661,86791.2753533674,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9625636492031968,1735.8255070673479,False,-1735.8255070673479,85055.44984630005,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9851338412079864,1701.108996926001,False,-1701.108996926001,83354.34084937404,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9625636492031968,1667.086816987481,False,-1667.086816987481,81687.25403238657,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.82,1.1656291221241788,1633.7450806477314,False,-1633.7450806477314,80053.50895173884,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,6.8,0.7183148141417555,1601.0701790347769,False,-1601.0701790347769,78452.43877270406,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9851338412079864,1569.0487754540811,False,-1569.0487754540811,76883.38999724998,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9625636492031968,1537.6677999449996,False,-1537.6677999449996,75345.72219730497,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,7.5,0.8688497732398333,1506.9144439460995,False,-1506.9144439460995,73838.80775335888,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,6.8,0.7183148141417555,1476.7761550671776,False,-1476.7761550671776,72362.03159829171,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9625636492031968,1447.2406319658342,False,-1447.2406319658342,70914.79096632588,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9625636492031968,1418.2958193265176,False,-1418.2958193265176,69496.49514699935,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9625636492031968,1389.9299029399872,False,-1389.9299029399872,68106.56524405937,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9851338412079864,1362.1313048811874,False,-1362.1313048811874,66744.43393917818,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Dominic Thiem vs Stefanos Tsitsipas,p1,4.5,0.4392739912754306,1334.8886787835636,False,-1334.8886787835636,65409.54526039462,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Dominic Thiem vs Stefanos Tsitsipas,p1,4.9,0.5465257363585476,1308.1909052078925,False,-1308.1909052078925,64101.354355186726,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Dominic Thiem vs Stefanos Tsitsipas,p1,4.5,0.4645185079935834,1282.0270871037346,False,-1282.0270871037346,62819.32726808299,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Dominic Thiem vs Stefanos Tsitsipas,p1,4.7,0.5182621420595794,1256.3865453616597,False,-1256.3865453616597,61562.94072272133,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9851338412079864,1231.2588144544266,False,-1231.2588144544266,60331.6819082669,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.3,0.0831581457952366,1206.633638165338,True,361.99009144960144,60693.671999716506,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.5,1.0565637208553946,1213.87343999433,False,-1213.87343999433,59479.79855972218,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9625636492031968,1189.5959711944436,False,-1189.5959711944436,58290.20258852773,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.5,1.0565637208553946,1165.8040517705547,False,-1165.8040517705547,57124.39853675718,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,7.97,0.9341908260075612,1142.4879707351436,False,-1142.4879707351436,55981.91056602204,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,7.6,0.8875670075623798,1119.6382113204409,False,-1119.6382113204409,54862.2723547016,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,7.6,0.8875670075623798,1097.245447094032,False,-1097.245447094032,53765.026907607564,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.5,1.0325521636670807,1075.3005381521514,False,-1075.3005381521514,52689.72636945541,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,7.5,0.8253874016671356,1053.7945273891082,False,-1053.7945273891082,51635.931842066304,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.5,1.0082860070325066,1032.718636841326,False,-1032.718636841326,50603.21320522498,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.5,1.0565637208553946,1012.0642641044997,False,-1012.0642641044997,49591.14894112048,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9625636492031968,991.8229788224097,False,-991.8229788224097,48599.32596229807,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.5,1.0565637208553946,971.9865192459614,False,-971.9865192459614,47627.33944305211,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,9.0,1.1001200323376643,952.5467888610422,False,-952.5467888610422,46674.792654191064,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9625636492031968,933.4958530838213,False,-933.4958530838213,45741.296801107244,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.65,1.0604413951190783,914.8259360221449,False,-914.8259360221449,44826.4708650851,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9851338412079864,896.5294173017021,False,-896.5294173017021,43929.9414477834,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9851338412079864,878.5988289556681,False,-878.5988289556681,43051.34261882773,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9851338412079864,861.0268523765546,False,-861.0268523765546,42190.315766451175,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.0,0.9851338412079864,843.8063153290235,False,-843.8063153290235,41346.509451122154,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,8.5,1.0325521636670807,826.9301890224431,False,-826.9301890224431,40519.57926209971,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Federico Coria vs Ilya Ivashka,p1,7.5,0.8472356233682705,810.3915852419942,False,-810.3915852419942,39709.18767685771,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.3,0.0831581457952366,794.1837535371543,True,238.2551260611463,39947.44280291886,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.3,0.0831581457952366,798.9488560583771,True,239.68465681751317,40187.127459736366,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.32,0.0944498832616955,803.7425491947273,True,257.1976157423128,40444.32507547868,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.732669507609947,808.8865015095736,False,-808.8865015095736,39635.438573969106,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.732669507609947,792.7087714793821,False,-792.7087714793821,38842.729802489725,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.3764589890009784,776.8545960497945,False,-776.8545960497945,38065.87520643993,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.3994873539808186,761.3175041287986,False,-761.3175041287986,37304.55770231113,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.872195003070554,746.0911540462226,False,-746.0911540462226,36558.46654826491,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.6784325306719627,731.1693309652982,False,-731.1693309652982,35827.29721729961,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.6784325306719627,716.5459443459922,False,-716.5459443459922,35110.75127295362,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.6784325306719627,702.2150254590723,False,-702.2150254590723,34408.53624749454,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.872195003070554,688.1707249498909,False,-688.1707249498909,33720.36552254465,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.872195003070554,674.407310450893,False,-674.407310450893,33045.958212093756,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.5203578449447646,660.9191642418751,False,-660.9191642418751,32385.039047851882,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.6784325306719627,647.7007809570376,False,-647.7007809570376,31737.338266894843,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.5203578449447646,634.7467653378969,False,-634.7467653378969,31102.591501556948,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.6784325306719627,622.0518300311389,False,-622.0518300311389,30480.53967152581,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,9.8,1.135008859076208,609.6107934305162,False,-609.6107934305162,29870.928878095296,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.257366603456123,597.418577561906,False,-597.418577561906,29273.51030053339,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.91122120310966,585.4702060106679,False,-585.4702060106679,28688.040094522723,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Jason Kubler vs Ugo Humbert,p1,2.37,0.2628702863561418,573.7608018904544,True,786.0522985899227,29474.092393112645,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Jason Kubler vs Ugo Humbert,p1,2.5,0.2795316929046412,589.481847862253,True,884.2227717933795,30358.315164906024,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Jason Kubler vs Ugo Humbert,p1,2.43,0.2469312160664027,607.1663032981205,True,868.2478137163124,31226.562978622336,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Jason Kubler vs Ugo Humbert,p1,2.46,0.3088161971516654,624.5312595724467,True,911.8156389757722,32138.378617598108,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Jason Kubler vs Ugo Humbert,p1,2.35,0.2400255862717391,642.7675723519621,True,867.736222675149,33006.11484027326,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Jason Kubler vs Ugo Humbert,p1,2.5,0.2795316929046412,660.1222968054652,True,990.1834452081978,33996.298285481455,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Jason Kubler vs Ugo Humbert,p1,2.35,0.2400255862717391,679.925965709629,True,917.9000537079993,34914.198339189454,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Jason Kubler vs Ugo Humbert,p1,2.38,0.2655848393343094,698.2839667837891,True,963.6318741616288,35877.83021335108,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.6961400439586352,717.5566042670216,False,-717.5566042670216,35160.27360908406,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Jason Kubler vs Ugo Humbert,p1,2.5,0.2795316929046412,703.2054721816812,True,1054.8082082725218,36215.081817356586,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Jason Kubler vs Ugo Humbert,p1,2.38,0.2655848393343094,724.3016363471318,True,999.5362581590417,37214.61807551563,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Jason Kubler vs Ugo Humbert,p1,2.5,0.2795316929046412,744.2923615103126,True,1116.4385422654689,38331.0566177811,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.5543906386562258,766.621132355622,False,-766.621132355622,37564.43548542548,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.5543906386562258,751.2887097085096,False,-751.2887097085096,36813.14677571697,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.618758414256953,736.2629355143393,False,-736.2629355143393,36076.88384020263,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.91122120310966,721.5376768040526,False,-721.5376768040526,35355.34616339858,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Jason Kubler vs Ugo Humbert,p1,2.37,0.2628702863561418,707.1069232679716,True,968.7364848771213,36324.0826482757,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Dominic Thiem vs Stefanos Tsitsipas,p1,4.9,0.5194858987063111,726.481652965514,False,-726.481652965514,35597.60099531018,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.732669507609947,711.9520199062036,False,-711.9520199062036,34885.64897540398,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.6784325306719627,697.7129795080796,False,-697.7129795080796,34187.9359958959,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.32,0.0944498832616955,683.758719917918,True,218.8027903737338,34406.738786269634,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.32,0.0944498832616955,688.1347757253927,True,220.20312823212572,34626.94191450176,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.32,0.0944498832616955,692.5388382900352,True,221.6124282528113,34848.55434275457,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.32,0.0944498832616955,696.9710868550915,True,223.0307477936293,35071.5850905482,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.3,0.0863761004532182,701.431701810964,True,210.42951054328924,35282.01460109149,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.3,0.0883824688139116,705.6402920218299,True,211.692087606549,35493.70668869804,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.29,0.0826060337775924,709.8741337739608,True,205.86349879444865,35699.570187492485,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.29,0.0801256506314829,713.9914037498497,True,207.05750708745646,35906.62769457994,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.3,0.0883824688139116,718.1325538915988,True,215.4397661674797,36122.06746074742,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.3,0.0871408805370326,722.4413492149484,True,216.73240476448456,36338.79986551191,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.31,0.0941329957928065,726.7759973102382,True,225.30055916617385,36564.10042467808,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.32,0.0944498832616955,731.2820084935616,True,234.01024271793978,36798.11066739602,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.3,0.0787399091817659,735.9622133479204,True,220.78866400437616,37018.89933140039,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.32,0.1037054238013124,740.3779866280078,True,236.92095572096252,37255.82028712135,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.29,0.0746310136865289,745.116405742427,True,216.08375766530386,37471.90404478666,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.32,0.0944498832616955,749.4380808957332,True,239.82018588663465,37711.724230673295,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.3,0.0831581457952366,754.234484613466,True,226.2703453840398,37937.99457605733,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.29,0.0752156477482033,758.7598915211466,True,220.04036854113255,38158.03494459846,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.28,0.0768031916830245,763.1606988919692,True,213.6849956897514,38371.71994028821,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.6784325306719627,767.4343988057642,False,-767.4343988057642,37604.285541482444,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.3,0.0858577134882954,752.0857108296489,True,225.6257132488947,37829.91125473134,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.28,0.0816424605305174,756.5982250946269,True,211.84750302649553,38041.75875775784,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.768848007736724,760.8351751551568,False,-760.8351751551568,37280.92358260268,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,9.7,1.1175530467370538,745.6184716520536,False,-745.6184716520536,36535.30511095063,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.768848007736724,730.7061022190126,False,-730.7061022190126,35804.59900873162,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.768848007736724,716.0919801746323,False,-716.0919801746323,35088.50702855698,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.768848007736724,701.7701405711397,False,-701.7701405711397,34386.73688798584,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Hugo Dellien vs Marcos Giron,p1,10.0,1.6784325306719627,687.7347377597168,False,-687.7347377597168,33699.00215022612,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.29,0.0826060337775924,673.9800430045225,True,195.45421247131154,33894.456362697434,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.3,0.0831581457952366,677.8891272539487,True,203.36673817618464,34097.82310087362,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.29,0.0715777918827211,681.9564620174724,True,197.76737398506702,34295.59047485868,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.3,0.0883824688139116,685.9118094971736,True,205.7735428491521,34501.364017707834,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.31,0.0915637706304448,690.0272803541567,True,213.9084569097886,34715.272474617625,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.3,0.0883824688139116,694.3054494923525,True,208.29163484770578,34923.56410946533,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.3,0.0883824688139116,698.4712821893066,True,209.54138465679202,35133.10549412212,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.29,0.0803811447721396,702.6621098824425,True,203.77201186590833,35336.87750598803,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.28,0.0768031916830245,706.7375501197606,True,197.886514033533,35534.76402002156,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.29,0.0801256506314829,710.6952804004312,True,206.10163131612507,35740.865651337685,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.27,0.0721120363558827,714.8173130267537,True,193.0006745172235,35933.866325854906,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.28,0.0816424605305174,718.6773265170981,True,201.22965142478748,36135.09597727969,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
Francisco Cerundolo vs Nuno Borges,p1,1.29,0.0826060337775924,722.7019195455939,True,209.58355666822226,36344.679533947914,bankroll_sim_atp_wimbledon_2023_deduped_capped.csv,2023-07-07
