tourney_date,surface,winner_name,loser_name,winner_rank,loser_rank,score,best_of,tour
20230213,Hard,Iga Swiatek,Belinda Bencic,1.0,9.0,W/O,3,WTA
20230213,Hard,Veronika Kudermetova,Coco Gauff,11.0,6.0,6-2 3-6 6-1,3,WTA
20230213,Hard,Maria Sakkari,Caroline Garcia,7.0,5.0,6-2 6-7(5) 7-6(5),3,WTA
20230213,Hard,Jessica Pegula,Beatriz Haddad Maia,4.0,12.0,6-3 6-2,3,WTA
20230213,Hard,Iga Swiatek,Danielle Collins,1.0,42.0,6-0 6-1,3,WTA
20230213,Hard,Belinda Bencic,Victoria Azarenka,9.0,17.0,1-6 7-6(4) 6-4,3,WTA
20230213,Hard,Coco Gauff,Petra Kvitova,6.0,13.0,6-3 7-6(6),3,WTA
20230213,Hard,Veronika Kudermetova,Sofia Kenin,11.0,210.0,6-2 7-5,3,WTA
20230213,Hard,Maria Sakkari,Ekaterina Alexandrova,7.0,18.0,6-3 6-2,3,WTA
20230213,Hard,Caroline Garcia,Karolina Muchova,5.0,123.0,6-7(3) 7-5 6-4,3,WTA
20230213,Hard,Beatriz Haddad Maia,Daria Kasatkina,12.0,8.0,6-3 7-6(7),3,WTA
20230213,Hard,Jessica Pegula,Jelena Ostapenko,4.0,14.0,6-2 2-6 7-5,3,WTA
20230213,Hard,Danielle Collins,Elise Mertens,42.0,37.0,6-4 7-6(6),3,WTA
20230213,Hard,Victoria Azarenka,Ipek Oz,17.0,196.0,6-1 6-1,3,WTA
20230213,Hard,Belinda Bencic,Viktoriya Tomova,9.0,100.0,6-0 6-1,3,WTA
20230213,Hard,Petra Kvitova,Shuai Zhang,13.0,22.0,7-5 6-2,3,WTA
20230213,Hard,Sofia Kenin,Liudmila Samsonova,210.0,15.0,6-3 6-1,3,WTA
20230213,Hard,Veronika Kudermetova,Barbora Krejcikova,11.0,29.0,6-4 3-6 7-6(5),3,WTA
20230213,Hard,Maria Sakkari,Qinwen Zheng,7.0,24.0,6-2 3-6 6-3,3,WTA
20230213,Hard,Ekaterina Alexandrova,Karolina Pliskova,18.0,19.0,6-1 6-2,3,WTA
20230213,Hard,Karolina Muchova,Martina Trevisan,123.0,25.0,6-2 6-2,3,WTA
20230213,Hard,Daria Kasatkina,Rebecca Marino,8.0,75.0,7-6(5) 6-2,3,WTA
20230213,Hard,Beatriz Haddad Maia,Paula Badosa,12.0,20.0,7-6(6) 6-3,3,WTA
20230213,Hard,Jelena Ostapenko,Madison Keys,14.0,23.0,7-5 6-2,3,WTA
20230220,Hard,Barbora Krejcikova,Iga Swiatek,30.0,1.0,6-4 6-2,3,WTA
20230220,Hard,Iga Swiatek,Coco Gauff,1.0,6.0,6-4 6-2,3,WTA
20230220,Hard,Barbora Krejcikova,Jessica Pegula,30.0,3.0,6-1 5-7 6-0,3,WTA
20230220,Hard,Iga Swiatek,Karolina Pliskova,1.0,18.0,W/O,3,WTA
20230220,Hard,Coco Gauff,Madison Keys,6.0,23.0,6-2 7-5,3,WTA
20230220,Hard,Jessica Pegula,Karolina Muchova,3.0,112.0,W/O,3,WTA
20230220,Hard,Barbora Krejcikova,Aryna Sabalenka,30.0,2.0,0-6 7-6(2) 6-1,3,WTA
20230220,Hard,Iga Swiatek,Liudmila Samsonova,1.0,13.0,6-1 6-0,3,WTA
20230220,Hard,Karolina Pliskova,Anhelina Kalinina,18.0,33.0,7-5 6-7(6) 6-2,3,WTA
20230220,Hard,Madison Keys,Victoria Azarenka,23.0,14.0,6-2 6-1,3,WTA
20230220,Hard,Coco Gauff,Elena Rybakina,6.0,10.0,W/O,3,WTA
20230220,Hard,Karolina Muchova,Belinda Bencic,112.0,9.0,6-1 6-4,3,WTA
20230220,Hard,Jessica Pegula,Ana Bogdan,3.0,75.0,6-4 6-3,3,WTA
20230220,Hard,Barbora Krejcikova,Petra Kvitova,30.0,15.0,6-3 6-2,3,WTA
20230220,Hard,Aryna Sabalenka,Jelena Ostapenko,2.0,20.0,2-6 6-1 6-1,3,WTA
20230220,Hard,Iga Swiatek,Leylah Fernandez,1.0,37.0,6-1 6-1,3,WTA
20230220,Hard,Liudmila Samsonova,Qinwen Zheng,13.0,24.0,W/O,3,WTA
20230220,Hard,Anhelina Kalinina,Dayana Yastremska,33.0,122.0,5-7 6-2 6-3,3,WTA
20230220,Hard,Karolina Pliskova,Maria Sakkari,18.0,7.0,6-1 6-2,3,WTA
20230220,Hard,Madison Keys,Caroline Garcia,23.0,5.0,7-5 6-4,3,WTA
20230220,Hard,Victoria Azarenka,Amanda Anisimova,14.0,35.0,4-6 6-4 7-6(5),3,WTA
20230220,Hard,Elena Rybakina,Marie Bouzkova,10.0,26.0,7-5 6-2,3,WTA
20230220,Hard,Coco Gauff,Aliaksandra Sasnovich,6.0,43.0,6-0 6-4,3,WTA
20230220,Hard,Belinda Bencic,Marta Kostyuk,9.0,55.0,6-7(7) 7-6(5) 6-4,3,WTA
20230220,Hard,Karolina Muchova,Sorana Cirstea,112.0,70.0,6-4 7-6(4),3,WTA
20230220,Hard,Ana Bogdan,Shelby Rogers,75.0,45.0,7-6(3) 6-3,3,WTA
20230220,Hard,Jessica Pegula,Viktoriya Tomova,3.0,99.0,6-2 5-7 6-1,3,WTA
20230220,Hard,Barbora Krejcikova,Daria Kasatkina,30.0,8.0,6-4 4-6 7-5,3,WTA
20230220,Hard,Petra Kvitova,Yulia Putintseva,15.0,46.0,6-4 6-4,3,WTA
20230220,Hard,Jelena Ostapenko,Linda Fruhvirtova,20.0,52.0,6-2 6-0,3,WTA
20230220,Hard,Aryna Sabalenka,Lauren Davis,2.0,49.0,6-0 6-1,3,WTA
20230220,Hard,Leylah Fernandez,Julia Grabher,37.0,94.0,6-4 6-2,3,WTA
20230220,Hard,Qinwen Zheng,Shuai Zhang,24.0,22.0,6-3 6-1,3,WTA
20230220,Hard,Liudmila Samsonova,Paula Badosa,13.0,19.0,6-7(3) 7-6(5) 6-4,3,WTA
20230220,Hard,Anhelina Kalinina,Veronika Kudermetova,33.0,11.0,6-3 5-7 7-5,3,WTA
20230220,Hard,Dayana Yastremska,Alize Cornet,122.0,60.0,6-2 6-3,3,WTA
20230220,Hard,Karolina Pliskova,Marketa Vondrousova,18.0,103.0,6-3 6-4,3,WTA
20230220,Hard,Madison Keys,Jasmine Paolini,23.0,64.0,6-1 6-1,3,WTA
20230220,Hard,Amanda Anisimova,Vera Zvonareva,35.0,436.0,6-3 6-2,3,WTA
20230220,Hard,Victoria Azarenka,Anastasia Pavlyuchenkova,14.0,732.0,6-3 7-5,3,WTA
20230220,Hard,Elena Rybakina,Bianca Andreescu,10.0,36.0,6-3 6-4,3,WTA
20230220,Hard,Marie Bouzkova,Sofia Kenin,26.0,176.0,6-1 6-1,3,WTA
20230220,Hard,Aliaksandra Sasnovich,Rebeka Masarova,43.0,93.0,2-6 6-4 6-4,3,WTA
20230220,Hard,Marta Kostyuk,Ipek Oz,55.0,195.0,4-6 6-4 6-2,3,WTA
20230220,Hard,Karolina Muchova,Bernarda Pera,112.0,44.0,6-1 6-4,3,WTA
20230220,Hard,Sorana Cirstea,Beatriz Haddad Maia,70.0,12.0,4-6 7-6(7) 7-5,3,WTA
20230220,Hard,Shelby Rogers,Claire Liu,45.0,57.0,6-4 6-4,3,WTA
20230220,Hard,Ana Bogdan,Laura Siegemund,75.0,130.0,7-5 6-3,3,WTA
20230220,Hard,Viktoriya Tomova,Kaia Kanepi,99.0,48.0,6-3 6-1,3,WTA
20230220,Hard,Barbora Krejcikova,Irina Camelia Begu,30.0,39.0,6-4 6-2,3,WTA
20230220,Hard,Yulia Putintseva,Petra Martic,46.0,28.0,6-4 0-6 6-2,3,WTA
20230220,Hard,Petra Kvitova,Martina Trevisan,15.0,25.0,6-2 6-1,3,WTA
20230220,Hard,Jelena Ostapenko,Katarina Zavatska,20.0,280.0,6-1 6-4,3,WTA
20230220,Hard,Linda Fruhvirtova,Danielle Collins,52.0,40.0,6-3 6-4,3,WTA
20230220,Hard,Lauren Davis,Jil Teichmann,49.0,32.0,6-4 4-6 6-3,3,WTA
20230220,Hard,Camila Giorgi,Rebecca Peterson,68.0,140.0,7-6(3) 1-6 6-2,3,WTA
20230220,Hard,Rebecca Peterson,Caty Mcnally,140.0,92.0,6-2 6-7(4) 6-4,3,WTA
20230220,Hard,Camila Giorgi,Katerina Siniakova,68.0,47.0,7-5 7-6(2),3,WTA
20230220,Hard,Rebecca Peterson,Magda Linette,140.0,21.0,6-2 6-4,3,WTA
20230220,Hard,Caty Mcnally,Kimberly Birrell,92.0,133.0,6-4 6-3,3,WTA
20230220,Hard,Katerina Siniakova,Elisabetta Cocciaretto,47.0,54.0,6-1 5-7 6-0,3,WTA
20230220,Hard,Camila Giorgi,Sloane Stephens,68.0,41.0,6-0 6-0,3,WTA
20230220,Hard,Magda Linette,Panna Udvardy,21.0,91.0,6-0 2-5 RET,3,WTA
20230220,Hard,Rebecca Peterson,Alycia Parks,140.0,51.0,6-4 6-2,3,WTA
20230220,Hard,Caty Mcnally,Katie Volynets,92.0,96.0,6-3 6-0,3,WTA
20230220,Hard,Kimberly Birrell,Xiyu Wang,133.0,62.0,6-3 6-2,3,WTA
20230220,Hard,Elisabetta Cocciaretto,Xin Yu Wang,54.0,67.0,6-4 6-2,3,WTA
20230220,Hard,Katerina Siniakova,Ysaline Bonaventure,47.0,95.0,6-0 7-5,3,WTA
20230220,Hard,Camila Giorgi,Nuria Parrizas Diaz,68.0,79.0,7-6(5) 6-2,3,WTA
20230220,Hard,Sloane Stephens,Varvara Gracheva,41.0,89.0,5-7 6-2 7-6(5),3,WTA
20230220,Hard,Magda Linette,Camila Osorio,21.0,61.0,6-7(2) 7-5 6-2,3,WTA
20230220,Hard,Panna Udvardy,Jule Niemeier,91.0,69.0,7-6(1) 7-6(5),3,WTA
20230220,Hard,Rebecca Peterson,Nadia Podoroska,140.0,109.0,6-3 7-5,3,WTA
20230220,Hard,Alycia Parks,Fernanda Contreras Gomez,51.0,169.0,7-6(7) 3-6 7-5,3,WTA
20230220,Hard,Caty Mcnally,Lin Zhu,92.0,42.0,7-6(3) 6-7(5) 6-1,3,WTA
20230220,Hard,Katie Volynets,Lucia Bronzetti,96.0,65.0,4-6 6-2 6-1,3,WTA
20230220,Hard,Kimberly Birrell,Anna Bondar,133.0,76.0,7-6(8) 6-1,3,WTA
20230220,Hard,Xiyu Wang,Alison Riske Amritraj,62.0,58.0,7-5 4-6 7-6(1),3,WTA
20230220,Hard,Elisabetta Cocciaretto,Viktorija Golubic,54.0,85.0,6-0 6-3,3,WTA
20230220,Hard,Xin Yu Wang,Elina Avanesyan,67.0,170.0,1-6 6-2 6-3,3,WTA
20230220,Hard,Ysaline Bonaventure,Simona Waltert,95.0,124.0,4-6 7-5 6-1,3,WTA
20230220,Hard,Katerina Siniakova,Lesia Tsurenko,47.0,100.0,7-5 RET,3,WTA
20230220,Hard,Camila Giorgi,Mayar Sherif,68.0,53.0,6-4 6-2,3,WTA
20230220,Hard,Nuria Parrizas Diaz,Ana Konjuh,79.0,143.0,6-4 6-7(2) 6-2,3,WTA
20230220,Hard,Varvara Gracheva,Tatjana Maria,89.0,72.0,3-6 6-4 6-2,3,WTA
20230220,Hard,Sloane Stephens,Leolia Jeanjean,41.0,108.0,6-1 6-3,3,WTA
20230227,Hard,Marta Kostyuk,Varvara Gracheva,52.0,88.0,6-3 7-5,3,WTA
20230227,Hard,Varvara Gracheva,Katie Volynets,88.0,92.0,6-4 5-7 6-4,3,WTA
20230227,Hard,Marta Kostyuk,Danielle Collins,52.0,38.0,6-4 6-3,3,WTA
20230227,Hard,Varvara Gracheva,Sloane Stephens,88.0,51.0,7-6(4) 6-3,3,WTA
20230227,Hard,Katie Volynets,Peyton Stearns,92.0,137.0,7-5 6-3,3,WTA
20230227,Hard,Danielle Collins,Anna Kalinskaya,38.0,67.0,3-6 6-2 6-1,3,WTA
20230227,Hard,Marta Kostyuk,Anna Lena Friedsam,52.0,108.0,7-6(6) 6-2,3,WTA
20230227,Hard,Varvara Gracheva,Anna Blinkova,88.0,72.0,6-3 6-7(5) 6-1,3,WTA
20230227,Hard,Sloane Stephens,Heather Watson,51.0,145.0,6-4 6-4,3,WTA
20230227,Hard,Katie Volynets,Anastasia Potapova,92.0,28.0,5-7 6-2 7-5,3,WTA
20230227,Hard,Peyton Stearns,Mirjam Bjorklund,137.0,151.0,6-3 7-5,3,WTA
20230227,Hard,Anna Kalinskaya,Coco Vandeweghe,67.0,136.0,6-3 6-1,3,WTA
20230227,Hard,Danielle Collins,Caty Mcnally,38.0,75.0,6-1 6-1,3,WTA
20230227,Hard,Marta Kostyuk,Madison Brengle,52.0,95.0,6-3 3-6 6-0,3,WTA
20230227,Hard,Anna Lena Friedsam,Erika Andreeva,108.0,135.0,7-5 6-7(2) 7-6(8),3,WTA
20230227,Hard,Varvara Gracheva,Magda Linette,88.0,21.0,6-3 4-6 6-4,3,WTA
20230227,Hard,Anna Blinkova,Ann Li,72.0,184.0,6-4 6-4,3,WTA
20230227,Hard,Heather Watson,Danka Kovinic,145.0,62.0,7-6(2) 6-4,3,WTA
20230227,Hard,Sloane Stephens,Taylor Townsend,51.0,125.0,6-3 6-3,3,WTA
20230227,Hard,Anastasia Potapova,Elizabeth Mandlik,28.0,154.0,6-2 6-0,3,WTA
20230227,Hard,Katie Volynets,Alison Riske Amritraj,92.0,58.0,6-3 3-6 6-0,3,WTA
20230227,Hard,Peyton Stearns,Katie Boulter,137.0,142.0,7-6(5) 6-7(2) 7-6(5),3,WTA
20230227,Hard,Mirjam Bjorklund,Alycia Parks,151.0,50.0,6-4 4-6 6-4,3,WTA
20230227,Hard,Anna Kalinskaya,Nao Hibino,67.0,139.0,6-4 3-6 6-2,3,WTA
20230227,Hard,Coco Vandeweghe,Robin Montgomery,136.0,189.0,6-2 6-7(3) 7-6(3),3,WTA
20230227,Hard,Caty Mcnally,Ashlyn Krueger,75.0,155.0,6-4 6-3,3,WTA
20230227,Hard,Danielle Collins,Magdalena Frech,38.0,105.0,6-7(7) 6-2 6-4,3,WTA
20230227,Hard,Marta Kostyuk,Dalma Galfi,52.0,83.0,7-5 6-1,3,WTA
20230227,Hard,Madison Brengle,Louisa Chirico,95.0,172.0,6-2 7-6(3),3,WTA
20230227,Hard,Anna Lena Friedsam,Dayana Yastremska,108.0,103.0,6-4 6-4,3,WTA
20230227,Hard,Erika Andreeva,Harriet Dart,135.0,110.0,7-6(4) 3-6 7-6(3),3,WTA
20230227,Hard,Donna Vekic,Caroline Garcia,31.0,5.0,6-4 3-6 7-5,3,WTA
20230227,Hard,Caroline Garcia,Elise Mertens,5.0,42.0,6-3 6-4,3,WTA
20230227,Hard,Donna Vekic,Lin Zhu,31.0,41.0,7-5 6-2,3,WTA
20230227,Hard,Caroline Garcia,Mayar Sherif,5.0,53.0,6-0 6-4,3,WTA
20230227,Hard,Elise Mertens,Elisabetta Cocciaretto,42.0,49.0,6-2 6-2,3,WTA
20230227,Hard,Donna Vekic,Ysaline Bonaventure,31.0,96.0,6-2 5-7 7-6(5),3,WTA
20230227,Hard,Lin Zhu,Caroline Dolehide,41.0,206.0,6-3 6-2,3,WTA
20230227,Hard,Caroline Garcia,Nuria Parrizas Diaz,5.0,78.0,6-3 6-2,3,WTA
20230227,Hard,Mayar Sherif,Xin Yu Wang,53.0,65.0,3-6 7-6(6) 6-4,3,WTA
20230227,Hard,Elise Mertens,Elena Gabriela Ruse,42.0,160.0,6-3 3-6 6-2,3,WTA
20230227,Hard,Elisabetta Cocciaretto,Tatjana Maria,49.0,73.0,7-6(5) 7-6(3),3,WTA
20230227,Hard,Ysaline Bonaventure,Kamilla Rakhimova,96.0,97.0,7-6(2) 1-6 6-3,3,WTA
20230227,Hard,Donna Vekic,Emma Navarro,31.0,134.0,6-3 6-2,3,WTA
20230227,Hard,Lin Zhu,Rebecca Marino,41.0,74.0,7-6(4) 2-6 6-3,3,WTA
20230227,Hard,Caroline Dolehide,Anna Karolina Schmiedlova,206.0,100.0,6-2 6-4,3,WTA
20230227,Hard,Caroline Garcia,Kaja Juvan,5.0,132.0,6-3 6-4,3,WTA
20230227,Hard,Nuria Parrizas Diaz,Xiyu Wang,78.0,59.0,7-6(5) 2-6 6-4,3,WTA
20230227,Hard,Xin Yu Wang,Sachia Vickery,65.0,186.0,6-3 6-4,3,WTA
20230227,Hard,Mayar Sherif,Camila Osorio,53.0,70.0,7-6(5) 4-2 RET,3,WTA
20230227,Hard,Elise Mertens,Diana Shnaider,42.0,94.0,6-0 6-4,3,WTA
20230227,Hard,Elena Gabriela Ruse,Camila Giorgi,160.0,46.0,6-4 7-5,3,WTA
20230227,Hard,Tatjana Maria,Lucia Bronzetti,73.0,68.0,6-1 6-0,3,WTA
20230227,Hard,Elisabetta Cocciaretto,Marina Bassols Ribera,49.0,124.0,7-5 6-2,3,WTA
20230227,Hard,Kamilla Rakhimova,Katerina Siniakova,97.0,45.0,7-6(6) 2-6 7-6(5),3,WTA
20230227,Hard,Ysaline Bonaventure,Despina Papamichail,96.0,150.0,7-6(5) 4-6 6-1,3,WTA
20230227,Hard,Emma Navarro,Leolia Jeanjean,134.0,112.0,6-4 6-2,3,WTA
20230227,Hard,Donna Vekic,Lesia Tsurenko,31.0,98.0,2-6 5-0 RET,3,WTA
20230227,Hard,Lin Zhu,Anna Bondar,41.0,76.0,6-4 7-6(4),3,WTA
20230227,Hard,Rebecca Marino,Fernanda Contreras Gomez,74.0,176.0,7-6(4) 7-6(4),3,WTA
20230227,Hard,Caroline Dolehide,Jule Niemeier,206.0,69.0,6-1 6-0,3,WTA
20230227,Hard,Anna Karolina Schmiedlova,Marie Bouzkova,100.0,30.0,6-4 6-2,3,WTA
20230306,Hard,Elena Rybakina,Aryna Sabalenka,10.0,2.0,7-6(11) 6-4,3,WTA
20230306,Hard,Elena Rybakina,Iga Swiatek,10.0,1.0,6-2 6-2,3,WTA
20230306,Hard,Aryna Sabalenka,Maria Sakkari,2.0,7.0,6-2 6-3,3,WTA
20230306,Hard,Iga Swiatek,Sorana Cirstea,1.0,83.0,6-2 6-3,3,WTA
20230306,Hard,Elena Rybakina,Karolina Muchova,10.0,76.0,7-6(4) 2-6 6-4,3,WTA
20230306,Hard,Maria Sakkari,Petra Kvitova,7.0,15.0,4-6 7-5 6-1,3,WTA
20230306,Hard,Aryna Sabalenka,Coco Gauff,2.0,6.0,6-4 6-0,3,WTA
20230306,Hard,Iga Swiatek,Emma Raducanu,1.0,77.0,6-3 6-1,3,WTA
20230306,Hard,Sorana Cirstea,Caroline Garcia,83.0,5.0,6-4 4-6 7-5,3,WTA
20230306,Hard,Karolina Muchova,Marketa Vondrousova,76.0,105.0,6-4 6-7(2) 6-4,3,WTA
20230306,Hard,Elena Rybakina,Varvara Gracheva,10.0,66.0,6-3 6-0,3,WTA
20230306,Hard,Maria Sakkari,Karolina Pliskova,7.0,17.0,6-4 5-7 6-3,3,WTA
20230306,Hard,Petra Kvitova,Jessica Pegula,15.0,3.0,6-2 3-6 7-6(11),3,WTA
20230306,Hard,Coco Gauff,Rebecca Peterson,6.0,103.0,6-3 1-6 6-4,3,WTA
20230306,Hard,Aryna Sabalenka,Barbora Krejcikova,2.0,16.0,6-3 2-6 6-4,3,WTA
20230306,Hard,Iga Swiatek,Bianca Andreescu,1.0,36.0,6-3 7-6(1),3,WTA
20230306,Hard,Emma Raducanu,Beatriz Haddad Maia,77.0,13.0,6-1 2-6 6-4,3,WTA
20230306,Hard,Sorana Cirstea,Bernarda Pera,83.0,43.0,6-3 6-1,3,WTA
20230306,Hard,Caroline Garcia,Leylah Fernandez,5.0,49.0,6-4 6-7(5) 6-1,3,WTA
20230306,Hard,Marketa Vondrousova,Ons Jabeur,105.0,4.0,7-6(5) 6-4,3,WTA
20230306,Hard,Karolina Muchova,Martina Trevisan,76.0,26.0,6-4 3-6 6-4,3,WTA
20230306,Hard,Elena Rybakina,Paula Badosa,10.0,22.0,6-3 7-5,3,WTA
20230306,Hard,Varvara Gracheva,Daria Kasatkina,66.0,8.0,6-4 6-4,3,WTA
20230306,Hard,Maria Sakkari,Anhelina Kalinina,7.0,29.0,3-6 6-2 6-4,3,WTA
20230306,Hard,Karolina Pliskova,Veronika Kudermetova,17.0,11.0,6-1 7-5,3,WTA
20230306,Hard,Petra Kvitova,Jelena Ostapenko,15.0,25.0,0-6 6-0 6-4,3,WTA
20230306,Hard,Jessica Pegula,Anastasia Potapova,3.0,28.0,3-6 6-4 7-5,3,WTA
20230306,Hard,Coco Gauff,Linda Noskova,6.0,54.0,6-4 6-3,3,WTA
20230306,Hard,Rebecca Peterson,Jil Teichmann,103.0,39.0,3-6 6-3 6-1,3,WTA
20230306,Hard,Barbora Krejcikova,Xin Yu Wang,16.0,67.0,6-2 6-7(1) 6-2,3,WTA
20230306,Hard,Aryna Sabalenka,Lesia Tsurenko,2.0,95.0,W/O,3,WTA
20230306,Hard,Iga Swiatek,Claire Liu,1.0,56.0,6-0 6-1,3,WTA
20230306,Hard,Bianca Andreescu,Peyton Stearns,36.0,126.0,4-6 6-4 6-3,3,WTA
20230306,Hard,Emma Raducanu,Magda Linette,77.0,21.0,7-6(3) 6-2,3,WTA
20230306,Hard,Beatriz Haddad Maia,Katerina Siniakova,13.0,45.0,5-7 7-6(4) 6-3,3,WTA
20230306,Hard,Bernarda Pera,Liudmila Samsonova,43.0,12.0,2-6 7-6(8) 7-6(6),3,WTA
20230306,Hard,Sorana Cirstea,Madison Keys,83.0,20.0,6-1 RET,3,WTA
20230306,Hard,Leylah Fernandez,Emma Navarro,49.0,128.0,6-2 6-4,3,WTA
20230306,Hard,Caroline Garcia,Dalma Galfi,5.0,80.0,6-1 6-7(4) 6-4,3,WTA
20230306,Hard,Ons Jabeur,Magdalena Frech,4.0,106.0,4-6 6-4 6-1,3,WTA
20230306,Hard,Marketa Vondrousova,Marie Bouzkova,105.0,32.0,6-1 6-1,3,WTA
20230306,Hard,Martina Trevisan,Madison Brengle,26.0,87.0,5-7 6-1 6-2,3,WTA
20230306,Hard,Karolina Muchova,Victoria Azarenka,76.0,14.0,7-6(1) 6-3,3,WTA
20230306,Hard,Elena Rybakina,Sofia Kenin,10.0,170.0,7-6(6) 7-6(5),3,WTA
20230306,Hard,Paula Badosa,Nuria Parrizas Diaz,22.0,88.0,6-2 7-5,3,WTA
20230306,Hard,Varvara Gracheva,Petra Martic,66.0,30.0,6-3 6-2,3,WTA
20230306,Hard,Daria Kasatkina,Tatjana Maria,8.0,70.0,6-2 6-1,3,WTA
20230306,Hard,Maria Sakkari,Shelby Rogers,7.0,41.0,2-6 6-4 6-0,3,WTA
20230306,Hard,Anhelina Kalinina,Linda Fruhvirtova,29.0,53.0,4-6 6-4 7-5,3,WTA
20230306,Hard,Karolina Pliskova,Anna Kalinskaya,17.0,60.0,2-6 6-0 6-4,3,WTA
20230306,Hard,Veronika Kudermetova,Anna Blinkova,11.0,69.0,6-3 6-4,3,WTA
20230306,Hard,Petra Kvitova,Elizabeth Mandlik,15.0,155.0,6-1 7-5,3,WTA
20230306,Hard,Jelena Ostapenko,Aliaksandra Sasnovich,25.0,44.0,7-5 3-6 6-2,3,WTA
20230306,Hard,Anastasia Potapova,Xiyu Wang,28.0,59.0,4-6 7-6(4) 6-2,3,WTA
20230306,Hard,Jessica Pegula,Camila Giorgi,3.0,46.0,3-6 6-1 6-2,3,WTA
20230306,Hard,Coco Gauff,Cristina Bucsa,6.0,90.0,6-2 6-4,3,WTA
20230306,Hard,Linda Noskova,Amanda Anisimova,54.0,35.0,7-6(6) 6-3,3,WTA
20230306,Hard,Rebecca Peterson,Shuai Zhang,103.0,27.0,3-0 RET,3,WTA
20230306,Hard,Jil Teichmann,Belinda Bencic,39.0,9.0,3-6 6-3 6-3,3,WTA
20230306,Hard,Barbora Krejcikova,Dayana Yastremska,16.0,142.0,6-1 6-2,3,WTA
20230306,Hard,Xin Yu Wang,Ekaterina Alexandrova,67.0,18.0,6-2 6-3,3,WTA
20230306,Hard,Lesia Tsurenko,Donna Vekic,95.0,23.0,2-6 6-2 6-2,3,WTA
20230306,Hard,Aryna Sabalenka,Evgeniya Rodina,2.0,427.0,6-2 6-0,3,WTA
20230306,Hard,Claire Liu,Anna Karolina Schmiedlova,56.0,101.0,7-6(5) 6-3,3,WTA
20230306,Hard,Peyton Stearns,Rebeka Masarova,126.0,92.0,4-6 6-4 6-4,3,WTA
20230306,Hard,Emma Raducanu,Danka Kovinic,77.0,62.0,6-2 6-3,3,WTA
20230306,Hard,Katerina Siniakova,Jule Niemeier,45.0,72.0,7-5 6-4,3,WTA
20230306,Hard,Bernarda Pera,Lucia Bronzetti,43.0,71.0,7-5 4-6 6-3,3,WTA
20230306,Hard,Sorana Cirstea,Kimberly Birrell,83.0,115.0,6-3 6-2,3,WTA
20230306,Hard,Emma Navarro,Caty Mcnally,128.0,73.0,1-6 6-1 6-1,3,WTA
20230306,Hard,Dalma Galfi,Danielle Collins,80.0,31.0,6-4 6-4,3,WTA
20230306,Hard,Magdalena Frech,Maryna Zanevska,106.0,78.0,4-6 6-4 6-2,3,WTA
20230306,Hard,Marketa Vondrousova,Rebecca Marino,105.0,75.0,6-2 6-2,3,WTA
20230306,Hard,Madison Brengle,Laura Siegemund,87.0,124.0,7-6(5) 6-4,3,WTA
20230306,Hard,Karolina Muchova,Yulia Putintseva,76.0,42.0,6-3 4-6 6-4,3,WTA
20230306,Hard,Sofia Kenin,Sloane Stephens,170.0,48.0,6-4 6-1,3,WTA
20230306,Hard,Nuria Parrizas Diaz,Elisabetta Cocciaretto,88.0,50.0,6-3 7-5,3,WTA
20230306,Hard,Varvara Gracheva,Ysaline Bonaventure,66.0,84.0,6-2 6-2,3,WTA
20230306,Hard,Tatjana Maria,Jasmine Paolini,70.0,63.0,7-5 6-1,3,WTA
20230306,Hard,Shelby Rogers,Katie Volynets,41.0,74.0,6-4 4-6 6-1,3,WTA
20230306,Hard,Linda Fruhvirtova,Mayar Sherif,53.0,52.0,0-6 6-2 6-3,3,WTA
20230306,Hard,Anna Kalinskaya,Alycia Parks,60.0,55.0,6-1 6-1,3,WTA
20230306,Hard,Anna Blinkova,Ann Li,69.0,177.0,6-1 6-2,3,WTA
20230306,Hard,Elizabeth Mandlik,Alison Riske Amritraj,155.0,58.0,6-3 5-7 7-6(1),3,WTA
20230306,Hard,Aliaksandra Sasnovich,Kaia Kanepi,44.0,51.0,6-3 7-6(5),3,WTA
20230306,Hard,Xiyu Wang,Olga Danilovic,59.0,143.0,4-6 6-2 6-3,3,WTA
20230306,Hard,Camila Giorgi,Arantxa Rus,46.0,130.0,6-3 6-3,3,WTA
20230306,Hard,Cristina Bucsa,Katie Swan,90.0,156.0,7-6(6) 7-5,3,WTA
20230306,Hard,Linda Noskova,Irina Camelia Begu,54.0,38.0,7-6(7) 6-1,3,WTA
20230306,Hard,Rebecca Peterson,Marta Kostyuk,103.0,40.0,7-5 5-7 7-5,3,WTA
20230306,Hard,Jil Teichmann,Ashlyn Krueger,39.0,154.0,6-1 6-4,3,WTA
20230306,Hard,Dayana Yastremska,Anna Bondar,142.0,79.0,6-3 6-4,3,WTA
20230306,Hard,Xin Yu Wang,Elise Mertens,67.0,37.0,6-3 6-1,3,WTA
20230306,Hard,Lesia Tsurenko,Lin Zhu,95.0,33.0,6-4 6-3,3,WTA
20230306,Hard,Evgeniya Rodina,Alize Cornet,427.0,68.0,6-2 7-5,3,WTA
20230320,Hard,Petra Kvitova,Elena Rybakina,12.0,7.0,7-6(14) 6-2,3,WTA
20230320,Hard,Elena Rybakina,Jessica Pegula,7.0,3.0,7-6(3) 6-4,3,WTA
20230320,Hard,Petra Kvitova,Sorana Cirstea,12.0,74.0,7-5 6-4,3,WTA
