match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner,odds_margin,is_fav_p1,implied_diff,p_model,ev_p1_model,ev_p2_model,value_bet_on_p1,value_bet_on_p2,bet_on_p1,bet_on_p2,profit_p1,profit_p2,total_profit
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.49,2.65,0.6711409395973155,0.3773584905660377,DraftKings,Adrian Mannarino,True,False,0.0484994301633532,1,0.2937824490312777,0.5313114338220074,-0.2083459636052089,0.2420247003716803,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.44,2.7,0.6944444444444444,0.3703703703703703,888sport,Adrian Mannarino,True,False,0.0648148148148146,1,0.3240740740740741,0.5498078301368617,-0.2082767246029191,0.2155188586304733,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.44,2.72,0.6944444444444444,0.3676470588235294,MyBookie.ag,Adrian Mannarino,True,False,0.0620915032679738,1,0.326797385620915,0.5509922237654447,-0.2065711977777597,0.2213011513579906,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.47,2.76,0.6802721088435374,0.3623188405797102,FanDuel,Adrian Mannarino,True,False,0.0425909494232477,1,0.3179532682638272,0.5439401873421709,-0.2004079246070088,0.2587250829356083,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.45,2.7,0.6896551724137931,0.3703703703703703,Barstool Sportsbook,Adrian Mannarino,True,False,0.0600255427841633,1,0.3192848020434228,0.546641632010713,-0.2073696335844661,0.2240675935710748,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.44,2.7,0.6944444444444444,0.3703703703703703,Paddy Power,Adrian Mannarino,True,False,0.0648148148148146,1,0.3240740740740741,0.5498078301368617,-0.2082767246029191,0.2155188586304733,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.5,2.6,0.6666666666666666,0.3846153846153846,Nordic Bet,Adrian Mannarino,True,False,0.0512820512820511,1,0.282051282051282,0.5251569740247585,-0.2122645389628623,0.234591867535628,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.44,2.7,0.6944444444444444,0.3703703703703703,BetMGM,Adrian Mannarino,True,False,0.0648148148148146,1,0.3240740740740741,0.5498078301368617,-0.2082767246029191,0.2155188586304733,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.44,2.75,0.6944444444444444,0.3636363636363636,Unibet,Adrian Mannarino,True,False,0.0580808080808079,1,0.3308080808080808,0.5527354563907609,-0.2040609427973042,0.2299774949254074,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.48,2.64,0.6756756756756757,0.3787878787878788,Betr,Adrian Mannarino,True,False,0.0544635544635543,1,0.2968877968877969,0.5336993427189173,-0.2101249727760024,0.2310337352220584,False,True,False,True,0.0,-1.0,-1.0
