match,bet_side,stake,profit,bankroll,source_file
Mikael Ymer vs Yoshihito Nishioka,P2,56157.2738511208,51664.69194303113,613237.4304542391,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,61323.743045423915,56417.843601789995,669655.2740560292,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,66965.52740560292,93751.73836784408,763407.0124238732,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,76340.70124238732,95425.87655298415,858832.8889768573,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,85883.28889768574,89318.62045359316,948151.5094304505,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,94815.15094304505,101452.2115090582,1049603.7209395086,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,104960.37209395086,112307.5981405274,1161911.3190800361,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,116191.13190800362,113867.30926984355,1275778.6283498798,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,127577.86283498799,125026.30557828823,1400804.933928168,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,140080.4933928168,168096.59207138018,1568901.5259995481,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P1,156890.15259995483,-156890.15259995483,1412011.3733995934,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,137902.54388078896,122733.26405390217,1534744.6374534955,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,153474.46374534955,205655.78141876837,1740400.418872264,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,174040.0418872264,182742.0439815877,1923142.4628538517,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,192314.2462853852,178852.2490454082,2101994.71189926,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,210199.47118992603,262749.3389874075,2364744.0508866673,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,236474.40508866674,222285.9407833467,2587029.991670014,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,258702.9991670014,310443.59900040174,2897473.5906704157,value_bets_atp_aus_open_2023.csv
