market_id,player_1,player_2,odds_player_1_x,odds_player_2_x,actual_winner,winner_name,loser_name,match_date,player_1_clean,player_2_clean,selection_id_1,selection_id_2,odds_player_1_y,odds_player_2_y,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,odds_margin,implied_diff,pred_prob_player_1,predicted_prob,odds,ev,confidence,kelly_stake,source_file,implied_prob_diff,log_odds_diff,is_fav_player_1,label
1.21761347,Lesia Tsurenko,Elsa Jacquemot,1.35,4.1,Lesia Tsurenko,Lesia Tsurenko,Elsa Jacquemot,2023-08-28,lesia tsurenko,elsa jacquemot,5300861,18848406,1.35,4.1,1.35,4.1,0.7407407407407407,0.2439024390243902,0.9846431797651308,0.4968383017163504,1.0,1.0,1.35,0.3500000000000001,1.0,1.0,usopen_2023_wta_value_bets.csv,0.4968383017163504,-1.1108823812599238,1.0,1.0
1.217524554,Kaia Kanepi,Barbora Strycova,1.32,4.1,Kaia Kanepi,Kaia Kanepi,Barbora Strycova,2023-08-28,kaia kanepi,barbora strycova,2250864,9416669,1.32,4.1,1.32,4.1,0.7575757575757576,0.2439024390243902,1.0014781966001478,0.5136733185513673,1.0,1.0,1.32,0.32,1.0,1.0,usopen_2023_wta_value_bets.csv,0.5136733185513673,-1.1333552371119824,1.0,1.0
1.217608355,Karolina Pliskova,Elena-Gabriela Ruse,1.45,120.0,Karolina Pliskova,Karolina Pliskova,Elena Gabriela Ruse,2023-08-28,karolina pliskova,elena gabriela ruse,6199453,11439772,1.45,120.0,1.45,120.0,0.6896551724137931,0.0083333333333333,0.6979885057471265,0.5896551724137932,0.9,0.9,1.45,0.3049999999999999,1.0,0.6777777777777778,usopen_2023_wta_value_bets.csv,0.6813218390804598,-4.415928186349563,1.0,1.0
1.21760716,Caroline Wozniacki,Tatiana Prozorova,1.29,4.4,Caroline Wozniacki,Caroline Wozniacki,Tatiana Prozorova,2023-08-28,caroline wozniacki,tatiana prozorova,2309522,56153980,1.29,4.4,1.29,4.4,0.7751937984496123,0.2272727272727272,1.0024665257223395,0.547921071176885,1.0,1.0,1.29,0.29,1.0,1.0,usopen_2023_wta_value_bets.csv,0.547921071176885,-1.2269623225506348,1.0,1.0
1.217525312,Elena Rybakina,Marta Kostyuk,1.27,4.4,Elena Rybakina,Elena Rybakina,Marta Kostyuk,2023-08-28,elena rybakina,marta kostyuk,10349398,11694656,1.27,4.4,1.27,4.4,0.7874015748031495,0.2272727272727272,1.0146743020758768,0.5601288475304222,1.0,1.0,1.27,0.27,1.0,1.0,usopen_2023_wta_value_bets.csv,0.5601288475304222,-1.2425876404537155,1.0,1.0
1.217734045,Peyton Stearns,Clara Tauson,2.06,1.94,Peyton Stearns,Peyton Stearns,Clara Tauson,2023-08-28,peyton stearns,clara tauson,13835088,18848679,2.06,1.94,2.06,1.94,0.4854368932038835,0.5154639175257733,1.0009008107296569,-0.0300270243218897,0.61,0.61,2.06,0.2565999999999999,1.0,0.2420754716981132,usopen_2023_wta_value_bets.csv,-0.0300270243218897,0.0600180097262529,0.0,1.0
1.217834763,Karolina Muchova,Xinyu Wang,1.23,5.6,Karolina Muchova,Karolina Muchova,Xin Yu Wang,2023-08-28,karolina muchova,xinyu wang,9632758,13578400,1.23,5.6,1.23,5.6,0.8130081300813008,0.1785714285714285,0.9915795586527294,0.6344367015098722,1.0,1.0,1.23,0.2299999999999999,1.0,1.0,usopen_2023_wta_value_bets.csv,0.6344367015098722,-1.5157524283567774,1.0,1.0
1.217874608,Marketa Vondrousova,Peyton Stearns,1.22,5.5,Marketa Vondrousova,Marketa Vondrousova,Peyton Stearns,2023-08-28,marketa vondrousova,peyton stearns,9433253,13835088,1.22,5.5,1.22,5.5,0.819672131147541,0.1818181818181818,1.0014903129657229,0.6378539493293591,1.0,1.0,1.22,0.2199999999999999,1.0,1.0,usopen_2023_wta_value_bets.csv,0.6378539493293591,-1.50589723349326,1.0,1.0
1.215657518,Sofia Kenin,Cori Gauff,3.95,21.0,Sofia Kenin,Sofia Kenin,Coco Gauff,2023-07-03,sofia kenin,cori gauff,9149629,19249131,3.95,21.0,3.95,21.0,0.2531645569620253,0.0476190476190476,0.3007836045810729,0.1531645569620252,0.8917142857142858,0.8917142857142858,3.95,2.522271428571429,1.0,0.8550072639225182,wimbledon_2023_wta_value_bets.csv,0.2055455093429776,-1.6708068588103926,1.0,1.0
1.215859167,Dalma Galfi,Jule Niemeier,3.0,1.5,Dalma Galfi,Dalma Galfi,Jule Niemeier,2023-07-03,dalma galfi,jule niemeier,9304691,11173943,3.0,1.5,3.0,1.5,0.3333333333333333,0.6666666666666666,1.0,-0.3333333333333333,0.82,0.82,3.0,1.46,1.0,0.73,wimbledon_2023_wta_value_bets.csv,-0.3333333333333333,0.6931471805599453,0.0,1.0
1.215658974,Elisabetta Cocciaretto,Maria Camila Osorio Serrano,2.84,1.54,Elisabetta Cocciaretto,Elisabetta Cocciaretto,Camila Osorio,2023-07-03,elisabetta cocciaretto,maria camila osorio serrano,18848114,23677835,2.84,1.54,2.84,1.54,0.352112676056338,0.6493506493506493,1.0014633254069871,-0.2972379732943113,0.83,0.83,2.84,1.3571999999999995,1.0,0.7376086956521738,wimbledon_2023_wta_value_bets.csv,-0.2972379732943113,0.6120216357475768,0.0,1.0
1.215664539,Dalma Galfi,Linda Noskova,3.85,1.36,Dalma Galfi,Dalma Galfi,Linda Noskova,2023-07-03,dalma galfi,linda noskova,9304691,22088831,3.85,1.36,3.85,1.36,0.2597402597402597,0.7352941176470588,0.9950343773873184,-0.475553857906799,0.56,0.56,3.85,1.156,1.0,0.4056140350877194,wimbledon_2023_wta_value_bets.csv,-0.475553857906799,1.040588448551732,0.0,1.0
1.215848444,Elina Svitolina,Sofia Kenin,2.38,1.72,Elina Svitolina,Elina Svitolina,Sofia Kenin,2023-07-03,elina svitolina,sofia kenin,6324464,9149629,2.38,1.72,2.38,1.72,0.4201680672268907,0.5813953488372093,1.0015634160641,-0.1612272816103185,0.7733333333333334,0.7733333333333334,2.38,0.8405333333333336,1.0,0.609082125603865,wimbledon_2023_wta_value_bets.csv,-0.1612272816103185,0.3247761968580216,0.0,1.0
1.215773734,Elina Svitolina,Elise Mertens,2.24,1.8,Elina Svitolina,Elina Svitolina,Elise Mertens,2023-07-03,elina svitolina,elise mertens,6324464,9002334,2.24,1.8,2.24,1.8,0.4464285714285714,0.5555555555555556,1.001984126984127,-0.1091269841269841,0.76,0.76,2.24,0.7024000000000001,1.0,0.5664516129032258,wimbledon_2023_wta_value_bets.csv,-0.1091269841269841,0.2186892009648295,0.0,1.0
1.215854139,Beatriz Haddad Maia,Sorana Cirstea ,1.81,1000.0,Beatriz Haddad Maia,Beatriz Haddad Maia,Sorana Cirstea,2023-07-03,beatriz haddad maia,sorana cirstea,7083752,51395204,1.81,1000.0,1.81,1000.0,0.5524861878453039,0.001,0.5534861878453039,0.4524861878453039,0.94,0.94,1.81,0.7014,1.0,0.8659259259259258,wimbledon_2023_wta_value_bets.csv,0.5514861878453039,-6.3144284337044025,1.0,1.0
1.21566678,Sara Sorribes Tormo,Martina Trevisan,1.4,100.0,Sara Sorribes Tormo,Sara Sorribes Tormo,Martina Trevisan,2023-07-03,sara sorribes tormo,martina trevisan,6356637,9345630,1.4,100.0,1.4,100.0,0.7142857142857143,0.01,0.7242857142857143,0.6142857142857143,0.975,0.975,1.4,0.365,1.0,0.9125,wimbledon_2023_wta_value_bets.csv,0.7042857142857143,-4.268697949366879,1.0,1.0
1.21567711,Sloane Stephens,Rebecca Peterson,1.5,3.1,Sloane Stephens,Sloane Stephens,Rebecca Peterson,2023-07-03,sloane stephens,rebecca peterson,2923342,7430598,1.5,3.1,1.5,3.1,0.6666666666666666,0.3225806451612903,0.989247311827957,0.3440860215053763,0.9091666666666668,0.9091666666666668,1.5,0.3637500000000002,1.0,0.7275000000000004,wimbledon_2023_wta_value_bets.csv,0.3440860215053763,-0.7259370033829363,1.0,1.0
1.21565555,Belinda Bencic,Katie Swan,1.37,130.0,Belinda Bencic,Belinda Bencic,Katie Swan,2023-07-03,belinda bencic,katie swan,6390244,9607742,1.37,130.0,1.37,130.0,0.7299270072992701,0.0076923076923076,0.7376193149915777,0.6299270072992701,0.995,0.995,1.37,0.3631500000000001,1.0,0.9814864864864864,wimbledon_2023_wta_value_bets.csv,0.7222346996069624,-4.552723710615549,1.0,1.0
1.215690549,Anhelina Kalinina,Jessica Bouzas Maneiro,1.34,3.9,Anhelina Kalinina,Anhelina Kalinina,Jessica Bouzas Maneiro,2023-07-03,anhelina kalinina,jessica bouzas maneiro,8907168,18848405,1.34,3.9,1.34,3.9,0.7462686567164178,0.2564102564102564,1.0026789131266742,0.4898584003061614,1.0,1.0,1.34,0.3400000000000001,1.0,1.0,wimbledon_2023_wta_value_bets.csv,0.4898584003061614,-1.0683069391727806,1.0,1.0
1.215876072,Madison Keys,Marta Kostyuk,1.33,3.85,Madison Keys,Madison Keys,Marta Kostyuk,2023-07-03,madison keys,marta kostyuk,3800907,11694656,1.33,3.85,1.33,3.85,0.7518796992481203,0.2597402597402597,1.01161995898838,0.4921394395078605,1.0,1.0,1.33,0.33,1.0,1.0,wimbledon_2023_wta_value_bets.csv,0.4921394395078605,-1.0628942060660305,1.0,1.0
1.215819844,Belinda Bencic,Danielle Collins,1.33,670.0,Belinda Bencic,Belinda Bencic,Danielle Collins,2023-07-03,belinda bencic,danielle collins,6390244,9626845,1.33,670.0,1.33,670.0,0.7518796992481203,0.0014925373134328,0.753372236561553,0.6518796992481203,1.0,1.0,1.33,0.33,1.0,1.0,wimbledon_2023_wta_value_bets.csv,0.7503871619346875,-6.22209877015135,1.0,1.0
1.215666036,Jelena Ostapenko,Greet Minnen,1.32,4.1,Jelena Ostapenko,Jelena Ostapenko,Greet Minnen,2023-07-03,jelena ostapenko,greet minnen,8827537,10108736,1.32,4.1,1.32,4.1,0.7575757575757576,0.2439024390243902,1.0014781966001478,0.5136733185513673,1.0,1.0,1.32,0.32,1.0,1.0,wimbledon_2023_wta_value_bets.csv,0.5136733185513673,-1.1333552371119824,1.0,1.0
1.215772132,Daria Kasatkina,Jodie Burrage,1.32,4.2,Daria Kasatkina,Daria Kasatkina,Jodie Burrage,2023-07-03,daria kasatkina,jodie burrage,7795290,9631606,1.32,4.2,1.32,4.2,0.7575757575757576,0.238095238095238,0.9956709956709956,0.5194805194805194,1.0,1.0,1.32,0.32,1.0,1.0,wimbledon_2023_wta_value_bets.csv,0.5194805194805194,-1.157452788691043,1.0,1.0
1.215856906,Jessica Pegula,Elisabetta Cocciaretto,1.28,4.7,Jessica Pegula,Jessica Pegula,Elisabetta Cocciaretto,2023-07-03,jessica pegula,elisabetta cocciaretto,6215852,18848114,1.28,4.7,1.28,4.7,0.78125,0.2127659574468085,0.9940159574468084,0.5684840425531915,1.0,1.0,1.28,0.28,1.0,1.0,wimbledon_2023_wta_value_bets.csv,0.5684840425531915,-1.300702430784487,1.0,1.0
1.215849997,Petra Kvitova,Aliaksandra Sasnovich,1.28,5.2,Petra Kvitova,Petra Kvitova,Aliaksandra Sasnovich,2023-07-03,petra kvitova,aliaksandra sasnovich,2497008,7283310,1.28,5.2,1.28,5.2,0.78125,0.1923076923076923,0.9735576923076924,0.5889423076923077,1.0,1.0,1.28,0.28,1.0,1.0,wimbledon_2023_wta_value_bets.csv,0.5889423076923077,-1.401798547655856,1.0,1.0
1.21566301,Marketa Vondrousova,Peyton Stearns,1.26,4.9,Marketa Vondrousova,Marketa Vondrousova,Peyton Stearns,2023-07-03,marketa vondrousova,peyton stearns,9433253,13835088,1.26,4.9,1.26,4.9,0.7936507936507936,0.2040816326530612,0.9977324263038548,0.5895691609977324,1.0,1.0,1.26,0.26,1.0,1.0,wimbledon_2023_wta_value_bets.csv,0.5895691609977324,-1.3581234841531944,1.0,1.0
1.215663427,Cristina Bucsa,Kamilla Rakhimova,1.26,4.8,Cristina Bucsa,Cristina Bucsa,Kamilla Rakhimova,2023-07-03,cristina bucsa,kamilla rakhimova,9629258,11144238,1.26,4.8,1.26,4.8,0.7936507936507936,0.2083333333333333,1.001984126984127,0.5853174603174602,1.0,1.0,1.26,0.26,1.0,1.0,wimbledon_2023_wta_value_bets.csv,0.5853174603174602,-1.3375041969504586,1.0,1.0
1.215765461,Victoria Azarenka,Nadia Podoroska,1.25,4.8,Victoria Azarenka,Victoria Azarenka,Nadia Podoroska,2023-07-03,victoria azarenka,nadia podoroska,2263640,9042349,1.25,4.8,1.25,4.8,0.8,0.2083333333333333,1.0083333333333333,0.5916666666666667,1.0,1.0,1.25,0.25,1.0,1.0,wimbledon_2023_wta_value_bets.csv,0.5916666666666667,-1.345472366599635,1.0,1.0
1.215661278,Katie Boulter,Daria Saville,1.66,2.6,Katie Boulter,Katie Boulter,Daria Saville,2023-07-03,katie boulter,daria saville,8619018,42231870,1.66,2.6,1.66,2.6,0.6024096385542169,0.3846153846153846,0.9870250231696016,0.2177942539388323,0.749047619047619,0.749047619047619,1.66,0.2434190476190474,1.0,0.3688167388167385,wimbledon_2023_wta_value_bets.csv,0.2177942539388323,-0.4486938426589846,1.0,1.0
1.215775168,Sofia Kenin,Xinyu Wang,1.43,2.7,Sofia Kenin,Sofia Kenin,Xin Yu Wang,2023-07-03,sofia kenin,xinyu wang,9149629,13578400,1.43,2.7,1.43,2.7,0.6993006993006994,0.3703703703703703,1.0696710696710698,0.328930328930329,0.8641666666666667,0.8641666666666667,1.43,0.2357583333333333,1.0,0.5482751937984498,wimbledon_2023_wta_value_bets.csv,0.328930328930329,-0.6355773287384676,1.0,1.0
1.215655549,Anastasia Potapova,Celine Naef,1.21,5.7,Anastasia Potapova,Anastasia Potapova,Celine Naef,2023-07-03,anastasia potapova,celine naef,10554735,55928813,1.21,5.7,1.21,5.7,0.8264462809917356,0.175438596491228,1.0018848774829636,0.6510076845005075,1.0,1.0,1.21,0.2099999999999999,1.0,1.0,wimbledon_2023_wta_value_bets.csv,0.6510076845005075,-1.5498458152318548,1.0,1.0
