match,side,stake,odds,ev,win,profit,bankroll
Daniel Evans vs Thanasi Kokkinakis,p2,67.02442240224298,2.12,0.167053899262338,True,75.06735309051214,3426.2884732026614
Daniel Evans vs Thanasi Kokkinakis,p2,68.52576946405323,2.0,0.0813303148809618,True,68.52576946405323,3494.8142426667146
Daniel Evans vs Thanasi Kokkinakis,p2,69.8962848533343,2.1,0.1599242181960619,True,76.88591333866773,3571.7001560053823
John Isner vs Nuno Borges,p2,71.43400312010765,1.4,0.0539047820381931,True,28.57360124804305,3600.273757253425
John Isner vs Nuno Borges,p2,72.0054751450685,1.44,0.0701221734525429,True,31.682409063830136,3631.9561663172553
John Isner vs Nuno Borges,p2,72.63912332634511,1.44,0.0701221734525429,True,31.961214263591845,3663.9173805808473
Daniel Elahi Galan vs Matteo Arnaldi,p2,73.27834761161695,1.52,0.0544265933583658,True,38.10474075804082,3702.022121338888
Daniel Elahi Galan vs Matteo Arnaldi,p2,74.04044242677776,1.56,0.0761186515479765,True,41.46264775899555,3743.4847690978836
Daniel Elahi Galan vs Matteo Arnaldi,p2,74.86969538195767,1.56,0.069473543153016,True,41.9270294138963,3785.41179851178
Facundo Diaz Acosta vs Jason Kubler,p2,75.7082359702356,2.15,0.0532074497107486,True,87.06447136577094,3872.476269877551
Facundo Diaz Acosta vs Jason Kubler,p2,77.44952539755103,2.25,0.0529979069349462,True,96.81190674693879,3969.28817662449
Facundo Diaz Acosta vs Jason Kubler,p2,79.3857635324898,2.25,0.0529979069349462,True,99.23220441561226,4068.520381040102
Facundo Diaz Acosta vs Jason Kubler,p2,81.37040762080204,2.25,0.0529979069349462,True,101.71300952600255,4170.233390566104
Facundo Diaz Acosta vs Jason Kubler,p2,83.40466781132208,2.25,0.0529979069349462,True,104.25583476415261,4274.489225330257
Facundo Diaz Acosta vs Jason Kubler,p2,85.48978450660513,2.32,0.1036557803474758,True,112.84651554871876,4387.335740878975
Facundo Diaz Acosta vs Jason Kubler,p2,87.7467148175795,2.25,0.0529979069349462,True,109.68339352197438,4497.01913440095
Facundo Diaz Acosta vs Jason Kubler,p2,89.940382688019,2.25,0.0605950799517145,True,112.42547836002375,4609.4446127609735
Facundo Diaz Acosta vs Jason Kubler,p2,92.18889225521947,2.25,0.075532994209773,True,115.23611531902434,4724.680728079998
Facundo Diaz Acosta vs Jason Kubler,p2,94.49361456159995,2.25,0.075532994209773,True,118.11701820199994,4842.797746281997
Facundo Diaz Acosta vs Jason Kubler,p2,96.85595492563995,2.3,0.0514236865620431,True,125.91274140333192,4968.710487685329
Facundo Diaz Acosta vs Jason Kubler,p2,99.37420975370658,2.2,0.0751402626353702,True,119.24905170444791,5087.959539389777
Facundo Diaz Acosta vs Jason Kubler,p2,101.75919078779555,2.25,0.0529979069349462,True,127.19898848474443,5215.1585278745215
Facundo Diaz Acosta vs Jason Kubler,p2,104.30317055749043,2.2,0.0608554757932405,True,125.16380466898853,5340.32233254351
Facundo Diaz Acosta vs Jason Kubler,p2,106.8064466508702,2.27,0.0586786496014216,True,135.64418724660516,5475.966519790115
Facundo Diaz Acosta vs Jason Kubler,p2,109.5193303958023,2.25,0.075532994209773,True,136.89916299475288,5612.865682784868
Facundo Diaz Acosta vs Jason Kubler,p2,112.25731365569736,2.25,0.0605950799517145,True,140.3216420696217,5753.18732485449
