snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.6,1.47,0.3846153846153846,0.6802721088435374,FOX Bet,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.75,1.44,0.3636363636363636,0.6944444444444444,Unibet,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.7,1.44,0.3703703703703703,0.6944444444444444,Ladbrokes,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.75,1.44,0.3636363636363636,0.6944444444444444,BetRivers,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.87,1.46,0.3484320557491289,0.684931506849315,LowVig.ag,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.75,1.44,0.3636363636363636,0.6944444444444444,Unibet,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.75,1.44,0.3636363636363636,0.6944444444444444,Unibet,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.7,1.44,0.3703703703703703,0.6944444444444444,Coral,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.6,1.5,0.3846153846153846,0.6666666666666666,DraftKings,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.74,1.44,0.364963503649635,0.6944444444444444,BlueBet,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.65,1.43,0.3773584905660377,0.6993006993006994,Mr Green,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.77,1.44,0.3610108303249097,0.6944444444444444,TopSport,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.63,1.41,0.3802281368821293,0.7092198581560284,LeoVegas,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.6,1.5,0.3846153846153846,0.6666666666666666,LiveScore Bet,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.7,1.44,0.3703703703703703,0.6944444444444444,BetMGM,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.8,1.45,0.3571428571428571,0.6896551724137931,Bet Victor,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.78,1.43,0.3597122302158274,0.6993006993006994,SportsBet,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.75,1.44,0.3636363636363636,0.6944444444444444,William Hill,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.84,1.44,0.352112676056338,0.6944444444444444,FanDuel,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,3.05,1.46,0.3278688524590164,0.684931506849315,Betfair,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,3.0,1.4,0.3333333333333333,0.7142857142857143,Unibet,Sebastian Ofner,False,True
