match,bet_side,stake,profit,bankroll,source_file
Mikael Ymer vs Yoshihito Nishioka,P2,80279307.93840055,71448584.06517649,893444267.8841844,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,270336472.6232778,362250873.31519216,1255695141.1993766,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,554755988.8823695,582493788.3264879,1838188929.5258646,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,837546028.8919772,778917806.8695388,2617106736.3954034,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,598468384.5606586,748085480.7008232,3365192217.0962267,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,1566515604.9200742,1472524668.6248696,4837716885.721096,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,1101539372.0205617,1321847246.4246743,6159564132.14577,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,1354319111.312671,1692898889.1408386,7852463021.286609,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,2805918292.6555004,2805918292.6555004,10658381313.942108,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,2521747475.5101614,3026096970.612194,13684478284.554302,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,3939039996.630498,4529895996.1250725,18214374280.679375,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,5537627667.500291,6368271817.625334,24582646098.30471,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,5911983582.246781,7271739806.163541,31854385904.46825,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,7922140344.014461,9348125605.937065,41202511510.40532,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,9908964666.48677,12188026539.778728,53390538050.18405,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,20804248449.190228,-20804248449.190228,32586289600.993824,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,10729881379.374132,-10729881379.374132,21856408221.61969,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,8516605440.876102,-8516605440.876102,13339802780.743587,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,5074194295.920463,-5074194295.920463,8265608484.823125,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,2236806656.768593,-2236806656.768593,6028801828.054532,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,1977666047.8790765,-1977666047.8790765,4051135780.1754556,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,1578572502.7336326,-1578572502.7336326,2472563277.441823,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,879292605.8276334,-879292605.8276334,1593270671.6141896,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,531424371.29754543,-531424371.29754543,1061846300.3166442,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,348324167.23836654,-348324167.23836654,713522133.0782776,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,276856751.4335185,-276856751.4335185,436665381.64475906,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,141727557.81286314,-141727557.81286314,294937823.83189595,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,114925977.301349,-114925977.301349,180011846.53054696,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,56337902.556318514,-56337902.556318514,123673943.97422844,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,41250585.41108143,-41250585.41108143,82423358.56314701,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,31981437.20585824,-31981437.20585824,50441921.35728876,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,17450482.651982233,-17450482.651982233,32991438.70530653,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,9779980.632746499,-9779980.632746499,23211458.07256003,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,6880803.605904318,-6880803.605904318,16330654.466655713,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,5244898.550665395,-5244898.550665395,11085755.915990317,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,3598080.311667557,-3598080.311667557,7487675.60432276,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,2654637.704645244,-2654637.704645244,4833037.899677517,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,1819586.2054245824,-1819586.2054245824,3013451.6942529343,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,1071346.2745890971,-1071346.2745890971,1942105.4196638372,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,677273.3041445441,-677273.3041445441,1264832.1155192931,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,427443.2235603388,-427443.2235603388,837388.8919589543,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,268943.28054926044,-268943.28054926044,568445.6114096938,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,183528.22796459377,-183528.22796459377,384917.38344510004,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,129812.1588825503,-129812.1588825503,255105.22456254973,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,79866.42714492636,-79866.42714492636,175238.79741762337,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,67995.14959522239,-67995.14959522239,107243.64782240098,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,31170.982440693493,-31170.982440693493,76072.66538170748,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,24299.896009258315,-24299.896009258315,51772.76937244917,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,20173.865936969072,-20173.865936969072,31598.903435480097,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,12312.882802862716,-12312.882802862716,19286.02063261738,value_bets_atp_aus_open_2023.csv
Ernesto Escobedo vs Taro Daniel,P1,7515.023813021824,-7515.023813021824,11770.996819595555,value_bets_atp_aus_open_2023.csv
Dalibor Svrcina vs Jaume Munar,P1,2276.0163857256125,3869.2278557335417,15640.224675329096,value_bets_atp_aus_open_2023.csv
