market_id,player_1,player_2,odds_player_1_x,odds_player_2_x,actual_winner,winner_name,loser_name,match_date,player_1_clean,player_2_clean,selection_id_1,selection_id_2,odds_player_1_y,odds_player_2_y,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,odds_margin,implied_diff
1.217811801,Jessica Pegula,Elina Svitolina,1.4,3.5,Jessica Pegula,Jessica Pegula,Elina Svitolina,2023-08-28,jessica pegula,elina svitolina,6215852,6324464,1.4,3.5,1.4,3.5,0.7142857142857143,0.2857142857142857,1.0,0.4285714285714286
1.217811805,Daria Kasatkina,Greet Minnen,1.05,29.0,Daria Kasatkina,Daria Kasatkina,Greet Minnen,2023-08-28,daria kasatkina,greet minnen,7795290,10108736,1.05,29.0,1.05,10.0,0.9523809523809523,0.1,1.0523809523809524,0.8523809523809524
1.217834763,Karolina Muchova,Xinyu Wang,1.23,5.6,Karolina Muchova,Karolina Muchova,Xin Yu Wang,2023-08-28,karolina muchova,xinyu wang,9632758,13578400,1.23,5.6,1.23,5.6,0.8130081300813008,0.17857142857142858,0.9915795586527294,0.6344367015098722
1.217836429,Jelena Ostapenko,I Swiatek,1.01,55.0,Jelena Ostapenko,Jelena Ostapenko,Iga Swiatek,2023-08-28,jelena ostapenko,i swiatek,8827537,55228386,1.01,55.0,1.01,10.0,0.9900990099009901,0.1,1.0900990099009902,0.8900990099009901
1.217841607,Caroline Wozniacki,Cori Gauff,600.0,1.25,Coco Gauff,Coco Gauff,Caroline Wozniacki,2023-08-28,caroline wozniacki,cori gauff,2309522,19249131,600.0,1.25,10.0,1.25,0.1,0.8,0.9,-0.7000000000000001
1.217843985,Belinda Bencic,Sorana Cirstea ,1.59,2.68,Sorana Cirstea,Sorana Cirstea,Belinda Bencic,2023-08-28,belinda bencic,sorana cirstea,6390244,51395204,1.59,2.68,1.59,2.68,0.6289308176100629,0.3731343283582089,1.0020651459682717,0.25579648925185394
1.217861177,Daria Kasatkina,A Sabalenka,55.0,1.02,Aryna Sabalenka,Aryna Sabalenka,Daria Kasatkina,2023-08-28,daria kasatkina,a sabalenka,7795290,55177835,55.0,1.02,10.0,1.02,0.1,0.9803921568627451,1.080392156862745,-0.8803921568627451
1.217870307,Madison Keys,Jessica Pegula,1.03,34.0,Madison Keys,Madison Keys,Jessica Pegula,2023-08-28,madison keys,jessica pegula,3800907,6215852,1.03,34.0,1.03,10.0,0.970873786407767,0.1,1.070873786407767,0.870873786407767
1.217872554,Ons Jabeur,Qinwen Zheng,21.0,2.58,Qinwen Zheng,Qinwen Zheng,Ons Jabeur,2023-08-28,ons jabeur,qinwen zheng,6161111,18848380,21.0,2.58,10.0,2.58,0.1,0.38759689922480617,0.4875968992248062,-0.28759689922480614
1.217874608,Marketa Vondrousova,Peyton Stearns,1.22,5.5,Marketa Vondrousova,Marketa Vondrousova,Peyton Stearns,2023-08-28,marketa vondrousova,peyton stearns,9433253,13835088,1.22,5.5,1.22,5.5,0.819672131147541,0.18181818181818182,1.0014903129657229,0.6378539493293591
1.21790106,Karolina Muchova,Sorana Cirstea ,1.54,2.88,Karolina Muchova,Karolina Muchova,Sorana Cirstea,2023-08-28,karolina muchova,sorana cirstea,9632758,51395204,1.54,2.88,1.54,2.88,0.6493506493506493,0.3472222222222222,0.9965728715728716,0.30212842712842713
1.217943625,Madison Keys,Marketa Vondrousova,1.03,34.0,Madison Keys,Madison Keys,Marketa Vondrousova,2023-08-28,madison keys,marketa vondrousova,3800907,9433253,1.03,34.0,1.03,10.0,0.970873786407767,0.1,1.070873786407767,0.870873786407767
1.21795221,Qinwen Zheng,A Sabalenka,70.0,1.02,Aryna Sabalenka,Aryna Sabalenka,Qinwen Zheng,2023-08-28,qinwen zheng,a sabalenka,18848380,55177835,70.0,1.02,10.0,1.02,0.1,0.9803921568627451,1.080392156862745,-0.8803921568627451
1.217981142,Karolina Muchova,Cori Gauff,15.5,1.01,Coco Gauff,Coco Gauff,Karolina Muchova,2023-08-28,karolina muchova,cori gauff,9632758,19249131,15.5,1.01,10.0,1.01,0.1,0.9900990099009901,1.0900990099009902,-0.8900990099009901
1.218015371,Madison Keys,A Sabalenka,50.0,1.02,Aryna Sabalenka,Aryna Sabalenka,Madison Keys,2023-08-28,madison keys,a sabalenka,3800907,55177835,50.0,1.02,10.0,1.02,0.1,0.9803921568627451,1.080392156862745,-0.8803921568627451
1.218050287,Cori Gauff,A Sabalenka,1.01,200.0,Coco Gauff,Coco Gauff,Aryna Sabalenka,2023-08-28,cori gauff,a sabalenka,19249131,55177835,1.01,200.0,1.01,10.0,0.9900990099009901,0.1,1.0900990099009902,0.8900990099009901
