snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.64,2.27,0.6097560975609756,0.4405286343612334,1xBet,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.61,2.35,0.6211180124223602,0.425531914893617,Bovada,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.3,0.625,0.4347826086956522,MyBookie.ag,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.67,2.32,0.5988023952095809,0.4310344827586207,Pinnacle,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.71,2.38,0.5847953216374269,0.4201680672268907,Matchbook,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.38,0.625,0.4201680672268907,Bet Victor,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.65,2.2,0.6060606060606061,0.4545454545454545,Ladbrokes,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.65,2.2,0.6060606060606061,0.4545454545454545,Ladbrokes,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.6,2.35,0.625,0.425531914893617,BetRivers,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.65,2.2,0.6060606060606061,0.4545454545454545,Neds,Cristina Bucsa,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.62,2.3,0.6172839506172839,0.4347826086956522,William Hill,Cristina Bucsa,True,False
