market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date,selection_id_1,selection_id_2
1.230509136,Gonzalez/Molteni,Broom/Fery,1.46,34.0,b81ffcdec7,,,,,8462579,70814814
1.230509149,Tommy Paul,Carlos Alcaraz,1000.0,1.34,4d9511f249,Carlos Alcaraz,Carlos Alcaraz,Tommy Paul,2024-07-01,8859306,25215583
1.230509365,Alexey Vatutin,Tom Gentzsch,1.57,2.8,572c1cf0a6,,,,,7797764,39580688
1.230509465,Jasmine Paolini,Emma Navarro,2.36,120.0,8d016ad9a8,,,,,8944356,10410355
1.230511893,Matteo Martineau,Botic Van de Zandschulp,3.25,1.42,a8441f66ca,,,,,9712888,42652255
1.230511905,Jozef Kovalik,Lukas Klein,1.63,2.58,1acacb9b01,,,,,7287668,9635456
1.230511909,Cristian Garin,Matej Dodig,1.41,3.4,fd33101ade,,,,,23814703,53865379
1.23051191,Pedro Cachin,Gregoire Barrere,1.73,2.14,7898a54078,,,,,8461316,8842295
1.230511971,Thiago Seyboth Wild,Nicola Kuhn,1.73,2.36,4a22e5db0d,,,,,9632015,9634485
1.230512095,Javier Barranco Cosano,Nicholas David Ionel,1.43,3.25,755b3d510d,,,,,10082231,14833273
1.230512099,Enzo Couacaud,Nerman Fatic,1.97,2.02,dcd988ecef,,,,,8174333,9624989
1.230512133,Manuel Guinard,Lukas Neumayer,2.26,1.8,dc40132fa6,,,,,8427047,35635716
1.230512147,Taro Daniel,Kyrian Jacquet,1.5,3.0,b7fd3562bd,,,,,8173434,17980099
1.230512151,Jan Choinski,Neil Oberleitner,1.45,3.35,f356ba3ada,,,,,8679715,13534572
1.230512155,Alexander Ritschard,Bernabe Zapata Miralles,1.7,2.42,d3e8ef5f3d,,,,,7444812,9630472
1.230512163,Giovanni Fonio,Titouan Droguet,3.1,1.47,f475ac6851,,,,,9712890,19931652
1.230512167,Richard Gasquet,Samuel Vincent Ruggeri,1.6,2.7,85361496e2,,,,,2249399,25337482
1.230512187,Oriol Roca Batalla,Nikolas Sanchez Izquierdo,1.46,3.1,ee67599883,,,,,7216519,25060922
1.230512189,Marco Cecchinato,Vilius Gaubas,1.82,2.24,8710e3f735,,,,,6374165,25215633
1.230512209,Federico Agustin Gomez,Alibek Kachmazov,1.7,2.54,b718f1798e,,,,,9632665,20357631
