match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,actual_winner,p1_is_winner,p2_is_winner,winner_clean,p1_clean,p2_clean,p1_won,p2_won,ev_p1,ev_p2,value_bet_on_p1,value_bet_on_p2,profit_p1,profit_p2,profit_total
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,3.45,1.45,0.2898550724637681,0.6896551724137931,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.2898550724637681,0.3103448275862068,False,True,0.0,-0.55,-0.55
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.93,1.44,0.341296928327645,0.6944444444444444,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.341296928327645,0.3055555555555556,False,True,0.0,-0.56,-0.56
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.75,1.43,0.3636363636363636,0.6993006993006994,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3636363636363636,0.3006993006993006,False,True,0.0,-0.5700000000000001,-0.5700000000000001
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,3.0,1.36,0.3333333333333333,0.7352941176470588,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3333333333333333,0.2647058823529412,False,True,0.0,-0.6399999999999999,-0.6399999999999999
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.75,1.43,0.3636363636363636,0.6993006993006994,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3636363636363636,0.3006993006993006,False,True,0.0,-0.5700000000000001,-0.5700000000000001
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.4,1.5,0.4166666666666667,0.6666666666666666,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.4166666666666667,0.3333333333333333,False,True,0.0,-0.5,-0.5
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.65,1.44,0.3773584905660377,0.6944444444444444,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3773584905660377,0.3055555555555556,False,True,0.0,-0.56,-0.56
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.8,1.4,0.3571428571428571,0.7142857142857143,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3571428571428571,0.2857142857142857,False,True,0.0,-0.6000000000000001,-0.6000000000000001
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.75,1.43,0.3636363636363636,0.6993006993006994,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3636363636363636,0.3006993006993006,False,True,0.0,-0.5700000000000001,-0.5700000000000001
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,3.0,1.36,0.3333333333333333,0.7352941176470588,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3333333333333333,0.2647058823529412,False,True,0.0,-0.6399999999999999,-0.6399999999999999
