match,side,stake,odds,ev,win,profit,bankroll
Jack Draper vs Radu Albot,p2,4.673404746264472e+55,4.0,0.3332875494244942,False,-4.673404746264472e+55,4.206064271638025e+56
Jack Draper vs Radu Albot,p2,4.206064271638025e+55,4.0,0.3332875494244942,False,-4.206064271638025e+55,3.785457844474222e+56
Jack Draper vs Radu Albot,p2,3.7854578444742225e+55,4.2,0.3322749662783725,False,-3.7854578444742225e+55,3.4069120600268e+56
Jack Draper vs Radu Albot,p2,3.4069120600268004e+55,4.0,0.3332875494244942,False,-3.4069120600268004e+55,3.06622085402412e+56
Jack Draper vs Radu Albot,p2,3.06622085402412e+55,4.0,0.3332875494244942,False,-3.06622085402412e+55,2.759598768621708e+56
Jack Draper vs Radu Albot,p2,2.759598768621708e+55,4.05,0.3296506995189368,False,-2.759598768621708e+55,2.4836388917595375e+56
Jack Draper vs Radu Albot,p2,2.4836388917595374e+55,3.9,0.3097373220795304,False,-2.4836388917595374e+55,2.235275002583584e+56
Jack Draper vs Radu Albot,p2,2.235275002583584e+55,4.1,0.3412857212428466,False,-2.235275002583584e+55,2.0117475023252257e+56
Jack Draper vs Radu Albot,p2,2.011747502325226e+55,3.85,0.3125977653146363,False,-2.011747502325226e+55,1.810572752092703e+56
Jack Draper vs Radu Albot,p2,1.810572752092703e+55,4.1,0.3412857212428466,False,-1.810572752092703e+55,1.6295154768834327e+56
Jack Draper vs Radu Albot,p2,1.6295154768834327e+55,4.1,0.3412857212428466,False,-1.6295154768834327e+55,1.4665639291950893e+56
Jack Draper vs Radu Albot,p2,1.4665639291950894e+55,4.0,0.3332875494244942,False,-1.4665639291950894e+55,1.3199075362755803e+56
Jack Draper vs Radu Albot,p2,1.3026873716645304e+55,3.95,0.2911512845251313,False,-1.3026873716645304e+55,1.1896387991091273e+56
Jack Draper vs Radu Albot,p2,1.1896387991091274e+55,4.1,0.3412857212428466,False,-1.1896387991091274e+55,1.0706749191982145e+56
Jack Draper vs Radu Albot,p2,1.0686671634003854e+55,3.75,0.2744843132733356,False,-1.0686671634003854e+55,9.638082028581759e+55
Jack Draper vs Radu Albot,p2,9.63808202858176e+54,4.0,0.3332875494244942,False,-9.63808202858176e+54,8.674273825723584e+55
Jack Draper vs Radu Albot,p2,8.674273825723585e+54,3.85,0.2979763584473631,False,-8.674273825723585e+54,7.806846443151225e+55
Jack Draper vs Radu Albot,p2,7.792206853740898e+54,3.75,0.2744843132733356,False,-7.792206853740898e+54,7.027625757777135e+55
Jack Draper vs Radu Albot,p2,7.027625757777136e+54,4.0,0.3332875494244942,False,-7.027625757777136e+54,6.324863181999422e+55
Jack Draper vs Radu Albot,p2,6.324863181999422e+54,3.9,0.3097373220795304,False,-6.324863181999422e+54,5.69237686379948e+55
Jack Draper vs Radu Albot,p2,5.6923768637994805e+54,4.2,0.3962444933902842,False,-5.6923768637994805e+54,5.123139177419532e+55
Jack Draper vs Radu Albot,p2,4.572373290248222e+54,3.75,0.2454359741699621,False,-4.572373290248222e+54,4.66590184839471e+55
Jack Draper vs Radu Albot,p2,4.66590184839471e+54,3.95,0.4088595183185493,False,-4.66590184839471e+54,4.199311663555239e+55
Stan Wawrinka vs Yoshihito Nishioka,p2,4.1993116635552394e+54,2.55,0.2341856683990054,False,-4.1993116635552394e+54,3.779380497199715e+55
Stan Wawrinka vs Yoshihito Nishioka,p2,3.7793804971997154e+54,2.45,0.2100339979591834,False,-3.7793804971997154e+54,3.4014424474797434e+55
Stan Wawrinka vs Yoshihito Nishioka,p2,3.401442447479743e+54,2.55,0.2267807940256957,False,-3.401442447479743e+54,3.0612982027317693e+55
Stan Wawrinka vs Yoshihito Nishioka,p2,3.0612982027317694e+54,2.6,0.2422347488311755,False,-3.0612982027317694e+54,2.755168382458592e+55
Stan Wawrinka vs Yoshihito Nishioka,p2,2.7551683824585922e+54,2.5,0.1965217310773901,False,-2.7551683824585922e+54,2.479651544212733e+55
Stan Wawrinka vs Yoshihito Nishioka,p2,2.479651544212733e+54,2.6,0.234591867535628,False,-2.479651544212733e+54,2.2316863897914594e+55
Stan Wawrinka vs Yoshihito Nishioka,p2,2.2316863897914597e+54,2.45,0.1664626968923626,False,-2.2316863897914597e+54,2.0085177508123133e+55
Stan Wawrinka vs Yoshihito Nishioka,p2,2.0085177508123136e+54,2.5,0.218594058242353,False,-2.0085177508123136e+54,1.8076659757310818e+55
Stan Wawrinka vs Yoshihito Nishioka,p2,1.807665975731082e+54,2.53,0.2131574165972961,False,-1.807665975731082e+54,1.6268993781579736e+55
Stan Wawrinka vs Yoshihito Nishioka,p2,1.6268993781579736e+54,2.56,0.2298712173229458,False,-1.6268993781579736e+54,1.4642094403421764e+55
Stan Wawrinka vs Yoshihito Nishioka,p2,1.4642094403421764e+54,2.5,0.2257640332757288,False,-1.4642094403421764e+54,1.3177884963079586e+55
Stan Wawrinka vs Yoshihito Nishioka,p2,1.3177884963079588e+54,2.59,0.275796051077849,False,-1.3177884963079588e+54,1.1860096466771628e+55
Stan Wawrinka vs Yoshihito Nishioka,p2,1.186009646677163e+54,2.52,0.232056675034443,False,-1.186009646677163e+54,1.0674086820094465e+55
Stan Wawrinka vs Yoshihito Nishioka,p2,1.0674086820094466e+54,2.6,0.234591867535628,False,-1.0674086820094466e+54,9.606678138085018e+54
Stan Wawrinka vs Yoshihito Nishioka,p2,9.60667813808502e+53,2.6,0.2790258871547999,False,-9.60667813808502e+53,8.646010324276516e+54
