market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date
1.225679372,Bergevi/Veldheer,Harrison/Paris,1.98,2.0,13c060dcf0,,,,
1.225714181,Davila Gasser/Rallin,Boscardin Dias/Villanueva,6.2,1.08,0883c3f050,,,,
1.225725159,Mikhail Kukushkin,Yu Hsiou Hsu,1.5,2.9,eaa6fc4f5a,,,,
1.225729126,Hailey Baptiste,Clara Tauson,1.05,21.0,10fc82be75,,,,
1.225730775,Robin Montgomery,Storm Hunter,1.11,1.63,52e654ae90,,,,
1.22573262,Katie Volynets,Mirra Andreeva,1.22,5.5,937bfa1709,Katie Volynets,Katie Volynets,Mirra Andreeva,2024-03-06
1.225732623,Caroline Wozniacki,Lin Zhu,1.52,2.88,962a403fbd,Caroline Wozniacki,Caroline Wozniacki,Lin Zhu,2024-03-06
1.225732624,Katie Boulter,C Giorgi,60.0,1.01,25a9dcf0f1,,,,
1.225732889,Petra Martic,Angelique Kerber,15.0,1.07,3043ea1118,Angelique Kerber,Angelique Kerber,Petra Martic,2024-03-06
1.225733981,Sara Sorribes Tormo,Marie Bouzkova,3.15,1.46,cd591b8714,Marie Bouzkova,Marie Bouzkova,Sara Sorribes Tormo,2024-03-06
1.225734109,Arantxa Rus,Tatjana Maria,1.83,2.2,342d8e3ad1,Tatjana Maria,Tatjana Maria,Arantxa Rus,2024-03-06
1.225734365,Oceane Dodin,Elina Avanesyan,1.19,1.93,7ea19108c1,Oceane Dodin,Oceane Dodin,Elina Avanesyan,2024-03-06
1.225734366,Clara Burel,Xiyu Wang,1.05,21.0,48ac84d1ac,Clara Burel,Clara Burel,Xiyu Wang,2024-03-06
1.225734369,Magdalena Frech,Lucia Bronzetti,1.66,2.64,f96b940a5f,Lucia Bronzetti,Lucia Bronzetti,Magdalena Frech,2024-03-06
1.225734634,Sloane Stephens,Mayar Sherif,1.21,6.0,7c0d98edc4,Sloane Stephens,Sloane Stephens,Mayar Sherif,2024-03-06
1.225734647,Yue Yuan,Varvara Gracheva,1.48,4.9,0b836f559d,Yue Yuan,Yue Yuan,Varvara Gracheva,2024-03-06
1.22573503,Caroline Dolehide,Cristina Bucsa,2.26,1.87,06344138fa,Caroline Dolehide,Caroline Dolehide,Cristina Bucsa,2024-03-06
1.225735344,Peyton Stearns,Elisabetta Cocciaretto,1.02,1.74,5404f09d84,Peyton Stearns,Peyton Stearns,Elisabetta Cocciaretto,2024-03-06
1.225735354,Viktoriya Tomova,Sofia Kenin,2.72,6.4,84de76dfe0,Viktoriya Tomova,Viktoriya Tomova,Sofia Kenin,2024-03-06
1.225735618,Ana Bogdan,Diana Shnaider,17.5,1.07,eb06d1b4fd,Diana Shnaider,Diana Shnaider,Ana Bogdan,2024-03-06
