market_id,player_1,player_2,odds_player_1,odds_player_2,actual_winner,winner_name,loser_name,match_date
1.215662607,Sebastian Baez,Tomas Barrios Vera,50.0,1.02,Tomas Barrios Vera,Tomas Barrios Vera,Sebastian Baez,2023-07-03
1.215663921,Federico Coria,Ilya Ivashka,10.5,1.11,Ilya Ivashka,Ilya Ivashka,Federico Coria,2023-07-03
1.215664801,Daniel  Evans,Quentin Halys,21.0,1.02,Quentin Halys,Quentin Halys,Daniel Evans,2023-07-03
1.215664827,Yoshihito Nishioka,Daniel Elahi Galan,100.0,1.02,Daniel Elahi Galan,Daniel Elahi Galan,Yoshihito Nishioka,2023-07-03
1.215665256,Taro Daniel,Ben Shelton,50.0,1.02,Ben Shelton,Ben Shelton,Taro Daniel,2023-07-03
1.215665523,Sebastian Ofner,Jiri Lehecka,3.0,1.5,Jiri Lehecka,Jiri Lehecka,Sebastian Ofner,2023-07-03
1.215666117,Tomas Machac,Cameron Norrie,100.0,1.22,Cameron Norrie,Cameron Norrie,Tomas Machac,2023-07-03
1.215667204,Aleksandar Vukic,Daniel Altmaier,1.02,55.0,Aleksandar Vukic,Aleksandar Vukic,Daniel Altmaier,2023-07-03
1.215667494,Maximilian Marterer,Borna Gojo,1.01,140.0,Maximilian Marterer,Maximilian Marterer,Borna Gojo,2023-07-03
1.215667983,Dusan Lajovic,Jan Choinski,1000.0,2.62,Jan Choinski,Jan Choinski,Dusan Lajovic,2023-07-03
1.215668138,Alexandre Muller,Arthur Rinderknech,1.05,22.0,Alexandre Muller,Alexandre Muller,Arthur Rinderknech,2023-07-03
1.215668195,Radu Albot,Denis Shapovalov,2.24,1.8,Denis Shapovalov,Denis Shapovalov,Radu Albot,2023-07-03
1.215668196,Gijs Brouwer,Alexander Zverev,100.0,1.11,Alexander Zverev,Alexander Zverev,Gijs Brouwer,2023-07-03
1.215668766,Brandon Nakashima,Jordan Thompson,100.0,1.01,Jordan Thompson,Jordan Thompson,Brandon Nakashima,2023-07-03
1.215668858,Grigor Dimitrov,Sho Shimabukuro,1.09,13.0,Grigor Dimitrov,Grigor Dimitrov,Sho Shimabukuro,2023-07-03
1.215669243,Hugo Dellien,Marcos Giron,55.0,1.05,Marcos Giron,Marcos Giron,Hugo Dellien,2023-07-03
1.215669676,Alexander Bublik,Mackenzie McDonald,1.56,2.78,Alexander Bublik,Alexander Bublik,Mackenzie Mcdonald,2023-07-03
1.215669703,Tommy Paul,Shintaro Mochizuki,1.16,6.4,Tommy Paul,Tommy Paul,Shintaro Mochizuki,2023-07-03
1.215670491,Matteo Arnaldi,Roberto Carballes Baena,50.0,1.02,Roberto Carballes Baena,Roberto Carballes Baena,Matteo Arnaldi,2023-07-03
1.215670798,Liam Broady,Constant Lestienne,1.52,2.9,Liam Broady,Liam Broady,Constant Lestienne,2023-07-03
1.215671506,Enzo Couacaud,J.j. Wolf,55.0,1.27,J J Wolf,J J Wolf,Enzo Couacaud,2023-07-03
1.215671737,Alejandro Davidovich Fokina,Arthur Fils,1.8,2.36,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,Arthur Fils,2023-07-03
1.215672216,John Isner,Jaume Munar,1.5,3.2,Jaume Munar,Jaume Munar,John Isner,2023-07-03
1.215672253,Kimmer Coppejans,Alex De Minaur,70.0,1.01,Alex De Minaur,Alex De Minaur,Kimmer Coppejans,2023-07-03
1.215672653,Andrey Rublev,Max Purcell,1.09,11.0,Andrey Rublev,Andrey Rublev,Max Purcell,2023-07-03
1.215673252,Bernabe Zapata Miralles,Tomas Martin Etcheverry,21.0,2.36,Tomas Martin Etcheverry,Tomas Martin Etcheverry,Bernabe Zapata Miralles,2023-07-03
1.215673294,Guido Pella,Borna Coric,1.01,100.0,Guido Pella,Guido Pella,Borna Coric,2023-07-03
1.215673296,Christopher O'Connell,Hamad Medjedovic,1.01,290.0,Christopher Oconnell,Christopher Oconnell,Hamad Medjedovic,2023-07-03
1.2156739,Marc-Andrea Huesler,Yosuke Watanuki,1.48,1.83,Yosuke Watanuki,Yosuke Watanuki,Marc Andrea Huesler,2023-07-03
1.215674172,Laslo Djere,Maxime Cressy,1.1,15.0,Laslo Djere,Laslo Djere,Maxime Cressy,2023-07-03
1.215674608,Nuno Borges,Francisco Cerundolo,1000.0,1.3,Francisco Cerundolo,Francisco Cerundolo,Nuno Borges,2023-07-03
1.215674999,Juan Pablo Varillas,Lorenzo Musetti,12.5,1.08,Lorenzo Musetti,Lorenzo Musetti,Juan Pablo Varillas,2023-07-03
1.215675427,Benjamin Bonzi,Harold Mayot,9.6,1.11,Harold Mayot,Harold Mayot,Benjamin Bonzi,2023-07-03
1.215675661,Jiri Vesely,Sebastian Korda,1.05,21.0,Jiri Vesely,Jiri Vesely,Sebastian Korda,2023-07-03
1.21567593,Jason Kubler,Ugo Humbert,1.11,2.74,Jason Kubler,Jason Kubler,Ugo Humbert,2023-07-03
1.215676797,Albert Ramos-Vinolas,Hubert Hurkacz,16.0,1.06,Hubert Hurkacz,Hubert Hurkacz,Albert Ramos,2023-07-03
1.215706784,Michael Mmoh,Felix Auger-Aliassime,1.01,100.0,Michael Mmoh,Michael Mmoh,Felix Auger Aliassime,2023-07-03
1.215758807,Fabian Marozsan,David Goffin,2.62,1.62,David Goffin,David Goffin,Fabian Marozsan,2023-07-03
1.21576972,Aslan Karatsev,Andrey Rublev,200.0,1.22,Andrey Rublev,Andrey Rublev,Aslan Karatsev,2023-07-03
1.215770518,David Goffin,Tomas Barrios Vera,1.4,3.5,David Goffin,David Goffin,Tomas Barrios Vera,2023-07-03
1.215771546,Novak Djokovic,Jordan Thompson,1.03,100.0,Novak Djokovic,Novak Djokovic,Jordan Thompson,2023-07-03
1.215772428,Jaume Munar,Lorenzo Musetti,6.0,1.2,Lorenzo Musetti,Lorenzo Musetti,Jaume Munar,2023-07-03
1.215773998,Maximilian Marterer,Michael Mmoh,2.04,1.93,Maximilian Marterer,Maximilian Marterer,Michael Mmoh,2023-07-03
1.215775171,Alexander Bublik,J.j. Wolf,1.53,2.84,Alexander Bublik,Alexander Bublik,J J Wolf,2023-07-03
1.215775398,Daniel Elahi Galan,Oscar Otte,2.6,50.0,Daniel Elahi Galan,Daniel Elahi Galan,Oscar Otte,2023-07-03
1.215776559,Diego Schwartzman,Jannik Sinner,13.0,1.08,Jannik Sinner,Jannik Sinner,Diego Schwartzman,2023-07-03
1.215801732,Quentin Halys,Aleksandar Vukic,1.72,2.38,Quentin Halys,Quentin Halys,Aleksandar Vukic,2023-07-03
1.215824528,Alexandre Muller,Carlos Alcaraz,970.0,1.02,Carlos Alcaraz,Carlos Alcaraz,Alexandre Muller,2023-07-03
1.215825686,Guido Pella,Harold Mayot,1.2,6.0,Guido Pella,Guido Pella,Harold Mayot,2023-07-03
1.215825795,Francisco Cerundolo,Jiri Lehecka,180.0,2.08,Jiri Lehecka,Jiri Lehecka,Francisco Cerundolo,2023-07-03
1.215826169,Frances Tiafoe,Dominic Stricker,1.21,5.6,Frances Tiafoe,Frances Tiafoe,Dominic Stricker,2023-07-03
1.215826434,Corentin Moutet,Roman Safiullin,2.52,1.62,Roman Safiullin,Roman Safiullin,Corentin Moutet,2023-07-03
1.215827156,Milos Raonic,Tommy Paul,100.0,1.01,Tommy Paul,Tommy Paul,Milos Raonic,2023-07-03
1.215827792,Gregoire Barrere,Denis Shapovalov,17.5,1.05,Denis Shapovalov,Denis Shapovalov,Gregoire Barrere,2023-07-03
1.215828684,Adrian Mannarino,Daniil Medvedev,12.0,1.06,Daniil Medvedev,Daniil Medvedev,Adrian Mannarino,2023-07-03
1.215831755,Marton Fucsovics,Marcos Giron,1.01,55.0,Marton Fucsovics,Marton Fucsovics,Marcos Giron,2023-07-03
1.215831756,Grigor Dimitrov,Ilya Ivashka,1.19,100.0,Grigor Dimitrov,Grigor Dimitrov,Ilya Ivashka,2023-07-03
1.215832123,Christopher Eubanks,Cameron Norrie,1.04,30.0,Christopher Eubanks,Christopher Eubanks,Cameron Norrie,2023-07-03
1.215832131,Andy Murray,Stefanos Tsitsipas,65.0,1.01,Stefanos Tsitsipas,Stefanos Tsitsipas,Andy Murray,2023-07-03
1.215848147,Quentin Halys,Jannik Sinner,290.0,1.18,Jannik Sinner,Jannik Sinner,Quentin Halys,2023-07-03
1.215848848,Holger Rune,Roberto Carballes Baena,1.08,13.0,Holger Rune,Holger Rune,Roberto Carballes Baena,2023-07-03
1.215849254,Maximilian Marterer,Alexander Bublik,6.8,1.15,Alexander Bublik,Alexander Bublik,Maximilian Marterer,2023-07-03
1.215849263,Lorenzo Musetti,Hubert Hurkacz,100.0,1.01,Hubert Hurkacz,Hubert Hurkacz,Lorenzo Musetti,2023-07-03
1.215849759,Novak Djokovic,Stan Wawrinka,1.04,21.0,Novak Djokovic,Novak Djokovic,Stan Wawrinka,2023-07-03
1.215850415,Matteo Berrettini,Alex De Minaur,2.44,200.0,Matteo Berrettini,Matteo Berrettini,Alex De Minaur,2023-07-03
1.215850426,Jiri Vesely,Christopher O'Connell,400.0,1.82,Christopher Oconnell,Christopher Oconnell,Jiri Vesely,2023-07-03
1.215851865,Alejandro Davidovich Fokina,Botic Van de Zandschulp,1.01,60.0,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,Botic Van De Zandschulp,2023-07-03
1.215852881,Alexander Zverev,Yosuke Watanuki,1.16,7.2,Alexander Zverev,Alexander Zverev,Yosuke Watanuki,2023-07-03
1.215852887,Jason Kubler,Nicolas Jarry,2.34,1.72,Nicolas Jarry,Nicolas Jarry,Jason Kubler,2023-07-03
1.215853997,Liam Broady,Denis Shapovalov,490.0,1.34,Denis Shapovalov,Denis Shapovalov,Liam Broady,2023-07-03
1.215854905,Guido Pella,Roman Safiullin,3.05,1.5,Roman Safiullin,Roman Safiullin,Guido Pella,2023-07-03
1.215855149,Andrey Rublev,David Goffin,1.21,1000.0,Andrey Rublev,Andrey Rublev,David Goffin,2023-07-03
1.215856907,Grigor Dimitrov,Frances Tiafoe,1.13,9.2,Grigor Dimitrov,Grigor Dimitrov,Frances Tiafoe,2023-07-03
1.215881766,Marton Fucsovics,Daniil Medvedev,5.4,1.22,Daniil Medvedev,Daniil Medvedev,Marton Fucsovics,2023-07-03
1.215885843,Matteo Berrettini,Alexander Zverev,1.01,15.5,Matteo Berrettini,Matteo Berrettini,Alexander Zverev,2023-07-03
1.215887794,Nicolas Jarry,Carlos Alcaraz,100.0,1.09,Carlos Alcaraz,Carlos Alcaraz,Nicolas Jarry,2023-07-03
1.215888358,Laslo Djere,Stefanos Tsitsipas,1000.0,1.21,Stefanos Tsitsipas,Stefanos Tsitsipas,Laslo Djere,2023-07-03
1.215890676,Roman Safiullin,Denis Shapovalov,2.46,140.0,Roman Safiullin,Roman Safiullin,Denis Shapovalov,2023-07-03
1.21589068,Andrey Rublev,Alexander Bublik,1.94,100.0,Andrey Rublev,Andrey Rublev,Alexander Bublik,2023-07-03
1.215891272,Daniel Elahi Galan,Jannik Sinner,17.0,1.06,Jannik Sinner,Jannik Sinner,Daniel Elahi Galan,2023-07-03
1.215895237,Novak Djokovic,Hubert Hurkacz,1.03,46.0,Novak Djokovic,Novak Djokovic,Hubert Hurkacz,2023-07-03
1.215895552,Alejandro Davidovich Fokina,Holger Rune,46.0,1.03,Holger Rune,Holger Rune,Alejandro Davidovich Fokina,2023-07-03
1.215913291,Christopher Eubanks,Stefanos Tsitsipas,1.01,100.0,Christopher Eubanks,Christopher Eubanks,Stefanos Tsitsipas,2023-07-03
1.215913721,Jiri Lehecka,Daniil Medvedev,90.0,1.02,Daniil Medvedev,Daniil Medvedev,Jiri Lehecka,2023-07-03
1.215917439,Matteo Berrettini,Carlos Alcaraz,800.0,1.46,Carlos Alcaraz,Carlos Alcaraz,Matteo Berrettini,2023-07-03
1.215931528,Grigor Dimitrov,Holger Rune,26.0,1.04,Holger Rune,Holger Rune,Grigor Dimitrov,2023-07-03
1.215940893,Roman Safiullin,Jannik Sinner,200.0,1.2,Jannik Sinner,Jannik Sinner,Roman Safiullin,2023-07-03
1.215967087,Novak Djokovic,Andrey Rublev,1.1,120.0,Novak Djokovic,Novak Djokovic,Andrey Rublev,2023-07-03
1.215968007,Christopher Eubanks,Daniil Medvedev,1000.0,1.03,Daniil Medvedev,Daniil Medvedev,Christopher Eubanks,2023-07-03
1.215977189,Carlos Alcaraz,Holger Rune,1.26,100.0,Carlos Alcaraz,Carlos Alcaraz,Holger Rune,2023-07-03
1.21600112,Novak Djokovic,Jannik Sinner,1.25,55.0,Novak Djokovic,Novak Djokovic,Jannik Sinner,2023-07-03
1.216024485,Daniil Medvedev,Carlos Alcaraz,290.0,1.43,Carlos Alcaraz,Carlos Alcaraz,Daniil Medvedev,2023-07-03
1.216076972,Novak Djokovic,Carlos Alcaraz,100.0,1.01,Carlos Alcaraz,Carlos Alcaraz,Novak Djokovic,2023-07-03
