tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_date,market_id,market_time,market_name,runner_1,runner_2,player_1,player_2,actual_winner,odds_player_1,odds_player_2
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208567823,2023-01-16 06:10:00+00:00,Match Odds,Alex Molcan,Stan Wawrinka,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208567841,2023-01-16 00:05:00+00:00,Match Odds,Francisco Cerundolo,Guido Pella,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208567847,2023-01-16 00:05:00+00:00,Match Odds,Corentin Moutet,Yibing Wu,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208567853,2023-01-16 08:00:00+00:00,Match Odds,Stefanos Tsitsipas,Quentin Halys,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208567859,2023-01-16 04:20:00+00:00,Match Odds,Lorenzo Sonego,Nuno Borges,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208567865,2023-01-16 01:45:00+00:00,Match Odds,Sebastian Korda,Cristian Garin,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208567871,2023-01-16 01:30:00+00:00,Match Odds,Hubert Hurkacz,Pedro Martinez,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208567877,2023-01-16 02:30:00+00:00,Match Odds,Daniel Altmaier,Frances Tiafoe,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208567889,2023-01-16 00:10:00+00:00,Match Odds,Ilya Ivashka,Botic Van de Zandschulp,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208567895,2023-01-16 03:50:00+00:00,Match Odds,Rafael Nadal,Jack Draper,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208587118,2023-01-16 01:45:00+00:00,Match Odds,Talia Gibson,Clara Burel,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.20858711,2023-01-16 00:10:00+00:00,Match Odds,Polina Kudermetova,Olivia Gadecki,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208587078,2023-01-16 04:00:00+00:00,Match Odds,Barbora Krejcikova,Sara Bejlek,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208587082,2023-01-16 04:05:00+00:00,Match Odds,Brenda Fruhvirtova,Aliaksandra Sasnovich,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208587086,2023-01-16 00:05:00+00:00,Match Odds,Cristina Bucsa,Eva Lys,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208587122,2023-01-16 02:35:00+00:00,Match Odds,Lesia Tsurenko,Karolina Muchova,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208587094,2023-01-16 06:00:00+00:00,Match Odds,Kaja Juvan,Selena Janicijevic,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208587162,2023-01-16 03:20:00+00:00,Match Odds,Coco Vandeweghe,Anhelina Kalinina,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208587102,2023-01-16 00:10:00+00:00,Match Odds,Kristina Kucova,Diana Shnaider,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208575164,2023-01-16 00:10:00+00:00,Match Odds,Oscar Otte,Juncheng Shang,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208575172,2023-01-16 05:00:00+00:00,Match Odds,Jaume Munar,Dalibor Svrcina,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208575045,2023-01-16 06:50:00+00:00,Match Odds,Yannick Hanfmann,Rinky Hijikata,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208575421,2023-01-16 00:05:00+00:00,Match Odds,Yosuke Watanuki,Arthur Rinderknech,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208575414,2023-01-16 02:15:00+00:00,Match Odds,Tallon Griekspoor,Pavel Kotov,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208575026,2023-01-16 04:10:00+00:00,Match Odds,Ernesto Escobedo,Taro Daniel,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208660121,2023-01-16 06:45:00+00:00,Match Odds,Laura Pigossi,Catherine Mcnally,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208660129,2023-01-16 06:30:00+00:00,Match Odds,Leolia Jeanjean,Nadia Podoroska,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208675242,2023-01-16 07:48:00+00:00,Match Odds,Sho Shimabukuro,Mats Moraing,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208675354,2023-01-16 06:40:00+00:00,Match Odds,Seong-chan Hong,Kasidit Samrej,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208675497,2023-01-16 06:31:00+00:00,Match Odds,Yuttana Charoenphon,Michael Geerts,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208675495,2023-01-16 08:21:00+00:00,Match Odds,Nam Hoang Ly,Nicholas David Ionel,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208675624,2023-01-16 07:17:00+00:00,Match Odds,Evan Furness,Kacper Zuk,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208688929,2023-01-16 17:15:00+00:00,Match Odds,Gianluca Mager,Lukas Rosol,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208689588,2023-01-16 13:42:00+00:00,Match Odds,Riccardo Bonadio,Manuel Guinard,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208689674,2023-01-16 15:28:00+00:00,Match Odds,Kaichi Uchida,Benoit Paire,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208689463,2023-01-16 16:03:00+00:00,Match Odds,Fabian Marozsan,Alejandro Moro Canas,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208696346,2023-01-16 17:50:00+00:00,Match Odds,Timo Stodder,Renzo Olivo,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208696477,2023-01-16 17:11:00+00:00,Match Odds,Francisco Comesana,Mariano Navone,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208749799,2023-01-16 19:30:00+00:00,Match Odds,G Maassen,A Mendoza,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.20874989,2023-01-16 23:00:00+00:00,Match Odds,I Buse,E Orozco Rangel,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208750075,2023-01-16 19:30:00+00:00,Match Odds,C Heaney-secord,A Aney,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208750076,2023-01-16 19:01:00+00:00,Match Odds,M Drinic,S Santibanez,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208710867,2023-01-16 02:53:00+00:00,Match Odds,Makoto Ochi,Stuart Parker,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208711587,2023-01-16 02:56:00+00:00,Match Odds,Dominik Palan,Vladyslav Orlov,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208714754,2023-01-16 06:09:00+00:00,Match Odds,Jakub Mensik,Giovanni Fonio,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208717768,2023-01-16 12:05:00+00:00,Match Odds,Christian Harrison,Ernests Gulbis,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208719691,2023-01-16 09:50:00+00:00,Match Odds,Daniel Merida,Mate Valkusz,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
2023-580,Australian Open,Hard,128,G,2023-01-16,125,106005,,,Constant Lestienne,R,180.0,FRA,30.6,106329,,,Thiago Monteiro,L,183.0,BRA,28.6,6-3 7-6(2) 6-3,5,R128,148.0,5.0,3.0,113.0,85.0,68.0,10.0,15.0,6.0,6.0,10.0,4.0,95.0,58.0,43.0,15.0,15.0,6.0,8.0,55.0,842.0,77.0,690.0,2023-01-16,1.208720986,2023-01-16 12:48:00+00:00,Match Odds,Murkel Dellien,Moez Echargui,Constant Lestienne,Thiago Monteiro,Constant Lestienne,,
