market_id,selection_id,ltp,timestamp,market_time,market_name,runner_name,runner_1,runner_2
1.217647919,59869853,,2023-08-31 21:52:00.591,2023-08-31 22:07:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 22:07:01.077,2023-08-31 22:22:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 22:07:01.077,2023-08-31 22:22:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 22:22:02.379,2023-08-31 22:37:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 22:22:02.379,2023-08-31 22:37:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 22:37:01.785,2023-08-31 23:15:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 22:37:01.785,2023-08-31 23:15:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 23:17:02.757,2023-08-31 23:30:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 23:17:02.757,2023-08-31 23:30:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 23:22:00.517,2023-08-31 23:19:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 23:22:00.517,2023-08-31 23:19:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 23:26:34.128,2023-08-31 23:19:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 23:26:34.128,2023-08-31 23:19:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,2.0,2023-08-31 23:26:34.128,2023-08-31 23:19:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,2.0,2023-08-31 23:26:34.128,2023-08-31 23:19:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-09-01 00:30:33.542,2023-08-31 23:19:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-09-01 00:30:33.542,2023-08-31 23:19:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-09-01 00:30:39.981,2023-08-31 23:19:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-09-01 00:30:39.981,2023-08-31 23:19:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-27 16:37:36.281,2023-08-28 14:00:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-27 16:37:36.281,2023-08-28 14:00:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-27 19:39:16.204,2023-08-28 14:00:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
