market_id,market_time,market_name,runner_1,runner_2
1.208955980,2023-01-21 02:00:00+00:00,Match Odds,Dodig/Krajicek,Balaji/Nedunchezhiyan
1.208969535,2023-01-21 17:00:00+00:00,Match Odds,C Heaney-secord,G Maassen
1.208969535,2023-01-21 17:00:00+00:00,Match Odds,C Heaney-secord,G Maassen
1.208969171,2023-01-21 20:30:00+00:00,Match Odds,I Buse,G Lopez Villasenor
1.208969171,2023-01-21 20:30:00+00:00,Match Odds,I Buse,G Lopez Villasenor
1.208969167,2023-01-21 18:30:00+00:00,Match Odds,N Buitrago,M Sanchez
1.208969167,2023-01-21 18:30:00+00:00,Match Odds,N Buitrago,M Sanchez
1.208969148,2023-01-21 17:00:00+00:00,Match Odds,C Sinclair,K Arora
1.208969148,2023-01-21 17:00:00+00:00,Match Odds,C Sinclair,K Arora
1.208969537,2023-01-21 18:30:00+00:00,Match Odds,E Orozco Rangel,A Mendoza
1.208969537,2023-01-21 18:30:00+00:00,Match Odds,E Orozco Rangel,A Mendoza
1.208969539,2023-01-21 20:30:00+00:00,Match Odds,M Drinic,M Barot
1.208969539,2023-01-21 20:30:00+00:00,Match Odds,M Drinic,M Barot
1.208969534,2023-01-22 00:30:00+00:00,Match Odds,L Doria,G Achondo
1.208969534,2023-01-22 00:30:00+00:00,Match Odds,L Doria,G Achondo
1.208969262,2023-01-21 22:30:00+00:00,Match Odds,A Wright,D Salazar
1.208969262,2023-01-21 22:30:00+00:00,Match Odds,A Wright,D Salazar
1.208969757,2023-01-21 22:30:00+00:00,Match Odds,K Overmyer,S Santibanez
1.208969757,2023-01-21 22:30:00+00:00,Match Odds,K Overmyer,S Santibanez
1.208969850,2023-01-22 00:30:00+00:00,Match Odds,M Tutu,A Aney
1.208969850,2023-01-22 00:30:00+00:00,Match Odds,M Tutu,A Aney
1.208960189,2023-01-21 10:00:00+00:00,Match Odds,L Ciric Bagaric,Y Hatouka
1.208960189,2023-01-21 10:00:00+00:00,Match Odds,L Ciric Bagaric,Y Hatouka
1.208960326,2023-01-21 10:30:00+00:00,Match Odds,V Kuzmova,L Pattinama Kerkhove
1.208960326,2023-01-21 10:30:00+00:00,Match Odds,V Kuzmova,L Pattinama Kerkhove
1.208960578,2023-01-21 11:30:00+00:00,Match Odds,S Hosogi,A Zolotareva
1.208960578,2023-01-21 11:30:00+00:00,Match Odds,S Hosogi,A Zolotareva
1.208962961,2023-01-21 12:00:00+00:00,Match Odds,C Broom,D Little
1.208962961,2023-01-21 12:00:00+00:00,Match Odds,C Broom,D Little
1.208970243,2023-01-21 11:00:00+00:00,Match Odds,P Martin Tiffon,D Rincon
1.208970243,2023-01-21 11:00:00+00:00,Match Odds,P Martin Tiffon,D Rincon
1.208970235,2023-01-21 14:30:00+00:00,Match Odds,N Brancaccio,S Sierra
1.208970235,2023-01-21 14:30:00+00:00,Match Odds,N Brancaccio,S Sierra
1.208973951,2023-01-21 16:00:00+00:00,Match Odds,C Martinez Cirez,G Ce
1.208973951,2023-01-21 16:00:00+00:00,Match Odds,C Martinez Cirez,G Ce
1.208972701,2023-01-21 12:25:00+00:00,Match Odds,Z Sonmez,C Paquet
1.208972701,2023-01-21 12:25:00+00:00,Match Odds,Z Sonmez,C Paquet
1.208972476,2023-01-21 16:00:00+00:00,Match Odds,M Benoit,E Kalieva
1.208972476,2023-01-21 16:00:00+00:00,Match Odds,M Benoit,E Kalieva
1.208973583,2023-01-21 13:00:00+00:00,Match Odds,R Zarazua,L Hovde
1.208973583,2023-01-21 13:00:00+00:00,Match Odds,R Zarazua,L Hovde
1.208974337,2023-01-21 13:00:00+00:00,Match Odds,F Gill,A Vatutin
1.208974337,2023-01-21 13:00:00+00:00,Match Odds,F Gill,A Vatutin
1.208973584,2023-01-21 13:00:00+00:00,Match Odds,L Sun,A Lahey
1.208973584,2023-01-21 13:00:00+00:00,Match Odds,L Sun,A Lahey
1.208974554,2023-01-21 17:30:00+00:00,Match Odds,V Lapko,E Navarro
1.208974554,2023-01-21 17:30:00+00:00,Match Odds,V Lapko,E Navarro
1.208978992,2023-01-21 18:00:00+00:00,Match Odds,E Lene,K Kozarov
1.208978992,2023-01-21 18:00:00+00:00,Match Odds,E Lene,K Kozarov
1.208983409,2023-01-21 19:30:00+00:00,Match Odds,M Rouvroy,J Defalco
1.208983409,2023-01-21 19:30:00+00:00,Match Odds,M Rouvroy,J Defalco
1.208566272,2023-01-16 00:00:00+00:00,Match Odds,Ajla Tomljanovic,Nadia Podoroska
1.208566272,2023-01-16 00:00:00+00:00,Match Odds,Ajla Tomljanovic,Nadia Podoroska
1.208566332,2023-01-16 00:00:00+00:00,Match Odds,Paula Badosa,Catherine Mcnally
1.208566332,2023-01-16 00:00:00+00:00,Match Odds,Paula Badosa,Catherine Mcnally
1.208905787,2023-01-20 23:00:00+00:00,Match Odds,A Fuchs,C Papa
1.208905787,2023-01-20 23:00:00+00:00,Match Odds,A Fuchs,C Papa
1.208905784,2023-01-20 19:00:00+00:00,Match Odds,M Rajski,T Svajda
1.208905784,2023-01-20 19:00:00+00:00,Match Odds,M Rajski,T Svajda
1.208905788,2023-01-20 17:00:00+00:00,Match Odds,L Gomez,J Brumm
1.208905788,2023-01-20 17:00:00+00:00,Match Odds,L Gomez,J Brumm
1.208905781,2023-01-20 17:00:00+00:00,Match Odds,G Casey,A Ventre
1.208905781,2023-01-20 17:00:00+00:00,Match Odds,G Casey,A Ventre
1.208859110,2023-01-19 23:00:00+00:00,Match Odds,M Alvarez,L Lopez
1.208859110,2023-01-19 23:00:00+00:00,Match Odds,M Alvarez,L Lopez
1.208858879,2023-01-19 23:00:00+00:00,Match Odds,H Whalen,K Chen
1.208858879,2023-01-19 23:00:00+00:00,Match Odds,H Whalen,K Chen
1.208905789,2023-01-20 19:00:00+00:00,Match Odds,B Baar,C Chinlund
1.208905789,2023-01-20 19:00:00+00:00,Match Odds,B Baar,C Chinlund
1.208905785,2023-01-20 21:00:00+00:00,Match Odds,A Mayo,K Chen
1.208905785,2023-01-20 21:00:00+00:00,Match Odds,A Mayo,K Chen
1.208906050,2023-01-20 18:00:00+00:00,Match Odds,A Mendoza,K Arora
1.208906050,2023-01-20 18:00:00+00:00,Match Odds,A Mendoza,K Arora
1.208857937,2023-01-19 23:00:00+00:00,Match Odds,L Doria,C Sinclair
1.208857937,2023-01-19 23:00:00+00:00,Match Odds,L Doria,C Sinclair
1.208906051,2023-01-20 21:00:00+00:00,Match Odds,A Aney,C Sinclair
1.208906051,2023-01-20 21:00:00+00:00,Match Odds,A Aney,C Sinclair
1.208858107,2023-01-19 23:00:00+00:00,Match Odds,D Salazar,M Drinic
1.208858107,2023-01-19 23:00:00+00:00,Match Odds,D Salazar,M Drinic
1.208906010,2023-01-20 18:00:00+00:00,Match Odds,M Tutu,M Sanchez Montemayor
1.208906010,2023-01-20 18:00:00+00:00,Match Odds,M Tutu,M Sanchez Montemayor
1.208857940,2023-01-19 21:00:00+00:00,Match Odds,G Achondo,M Barot
1.208857940,2023-01-19 21:00:00+00:00,Match Odds,G Achondo,M Barot
1.208738074,2023-01-18 00:00:00+00:00,Match Odds,Fruhvirtova/Riske-Amritraj,Dzalamidze/Panova
1.208738074,2023-01-18 00:00:00+00:00,Match Odds,Fruhvirtova/Riske-Amritraj,Dzalamidze/Panova
1.208738078,2023-01-18 00:00:00+00:00,Match Odds,Muhammad/Townsend,Podoroska/Sherif
1.208738078,2023-01-18 00:00:00+00:00,Match Odds,Muhammad/Townsend,Podoroska/Sherif
1.208786743,2023-01-18 00:00:00+00:00,Match Odds,Halys/Mannarino,Goransson/Huesler
1.208786743,2023-01-18 00:00:00+00:00,Match Odds,Halys/Mannarino,Goransson/Huesler
1.208786755,2023-01-18 00:00:00+00:00,Match Odds,Coria/Schwartzman,Bolt/Saville
1.208786755,2023-01-18 00:00:00+00:00,Match Odds,Coria/Schwartzman,Bolt/Saville
1.208786767,2023-01-18 00:00:00+00:00,Match Odds,Dodig/Krajicek,Mcdonald/Melo
1.208786767,2023-01-18 00:00:00+00:00,Match Odds,Dodig/Krajicek,Mcdonald/Melo
1.208786775,2023-01-18 00:00:00+00:00,Match Odds,Bolelli/Fognini,Doumbia/Reboul
1.208786775,2023-01-18 00:00:00+00:00,Match Odds,Bolelli/Fognini,Doumbia/Reboul
1.208786919,2023-01-18 00:00:00+00:00,Match Odds,Lammons/Withrow,Glasspool/Heliovaara
1.208786919,2023-01-18 00:00:00+00:00,Match Odds,Lammons/Withrow,Glasspool/Heliovaara
1.208786923,2023-01-18 00:00:00+00:00,Match Odds,Cressy/Olivetti,Chardy/Martin
1.208786923,2023-01-18 00:00:00+00:00,Match Odds,Cressy/Olivetti,Chardy/Martin
1.208786984,2023-01-18 00:00:00+00:00,Match Odds,Erler/Miedler,Bopanna/Ebden
1.208786984,2023-01-18 00:00:00+00:00,Match Odds,Erler/Miedler,Bopanna/Ebden
1.208786992,2023-01-18 00:00:00+00:00,Match Odds,Bonzi/Rinderknech,Millman/Vukic
1.208786992,2023-01-18 00:00:00+00:00,Match Odds,Bonzi/Rinderknech,Millman/Vukic
1.208786996,2023-01-18 00:00:00+00:00,Match Odds,Hidalgo/Ruusuvuori,Arevalo/Rojer
1.208786996,2023-01-18 00:00:00+00:00,Match Odds,Hidalgo/Ruusuvuori,Arevalo/Rojer
1.208738106,2023-01-18 00:00:00+00:00,Match Odds,Hunter/Mertens,Kudermetova/Samsonova
1.208738106,2023-01-18 00:00:00+00:00,Match Odds,Hunter/Mertens,Kudermetova/Samsonova
1.208787004,2023-01-18 00:00:00+00:00,Match Odds,Purcell/Thompson,Duran/Oswald
1.208787004,2023-01-18 00:00:00+00:00,Match Odds,Purcell/Thompson,Duran/Oswald
1.208738110,2023-01-18 00:00:00+00:00,Match Odds,Melichar-Martinez/Perez,Alexandrova/Heisen
1.208738110,2023-01-18 00:00:00+00:00,Match Odds,Melichar-Martinez/Perez,Alexandrova/Heisen
1.208738526,2023-01-18 00:00:00+00:00,Match Odds,Fernandez/Mattek-Sands,Haddad Maia/Zhang
1.208738526,2023-01-18 00:00:00+00:00,Match Odds,Fernandez/Mattek-Sands,Haddad Maia/Zhang
1.208738534,2023-01-18 00:00:00+00:00,Match Odds,Barnett/Nicholls,Kolodziejov/Vondrousova
1.208738534,2023-01-18 00:00:00+00:00,Match Odds,Barnett/Nicholls,Kolodziejov/Vondrousova
1.208738542,2023-01-18 00:00:00+00:00,Match Odds,Flipkens/Siegemund,Potapova/Sizikova
1.208738542,2023-01-18 00:00:00+00:00,Match Odds,Flipkens/Siegemund,Potapova/Sizikova
1.208738546,2023-01-18 00:00:00+00:00,Match Odds,Linette/Wang,Aoyama/Shibahara
1.208738546,2023-01-18 00:00:00+00:00,Match Odds,Linette/Wang,Aoyama/Shibahara
1.208738550,2023-01-18 00:00:00+00:00,Match Odds,Bucsa/Ninomiya,Kenin/Putintseva
1.208738550,2023-01-18 00:00:00+00:00,Match Odds,Bucsa/Ninomiya,Kenin/Putintseva
1.208738554,2023-01-18 00:00:00+00:00,Match Odds,Bencic/Teichmann,Brengle/Marino
1.208738554,2023-01-18 00:00:00+00:00,Match Odds,Bencic/Teichmann,Brengle/Marino
1.208738558,2023-01-18 00:00:00+00:00,Match Odds,Begu/Rogers,Dabrowski/Olmos
1.208738558,2023-01-18 00:00:00+00:00,Match Odds,Begu/Rogers,Dabrowski/Olmos
1.208787856,2023-01-18 00:00:00+00:00,Match Odds,Polmans/Popyrin,Bagnis/Galloway
1.208787856,2023-01-18 00:00:00+00:00,Match Odds,Polmans/Popyrin,Bagnis/Galloway
1.208818363,2023-01-18 13:00:00+00:00,Match Odds,Nicolas Mejia,Thiago Seyboth Wild
1.208818363,2023-01-18 13:00:00+00:00,Match Odds,Nicolas Mejia,Thiago Seyboth Wild
1.208905790,2023-01-20 21:00:00+00:00,Match Odds,D Duong,E Strode
1.208905790,2023-01-20 21:00:00+00:00,Match Odds,D Duong,E Strode
1.208832151,2023-01-19 03:00:00+00:00,Match Odds,Michael Geerts,Seong-chan Hong
1.208832151,2023-01-19 03:00:00+00:00,Match Odds,Michael Geerts,Seong-chan Hong
1.208833550,2023-01-20 00:00:00+00:00,Match Odds,Barbora Krejcikova,Anhelina Kalinina
1.208833550,2023-01-20 00:00:00+00:00,Match Odds,Barbora Krejcikova,Anhelina Kalinina
1.208833488,2023-01-20 00:00:00+00:00,Match Odds,Lin Zhu,Maria Sakkari
1.208833488,2023-01-20 00:00:00+00:00,Match Odds,Lin Zhu,Maria Sakkari
1.208833893,2023-01-19 03:00:00+00:00,Match Odds,Sho Shimabukuro,Zdenek Kolar
1.208833893,2023-01-19 03:00:00+00:00,Match Odds,Sho Shimabukuro,Zdenek Kolar
1.208834395,2023-01-20 00:00:00+00:00,Match Odds,Kateryna Baindl,Jelena Ostapenko
1.208834395,2023-01-20 00:00:00+00:00,Match Odds,Kateryna Baindl,Jelena Ostapenko
1.208835024,2023-01-20 00:00:00+00:00,Match Odds,Iga Swiatek,Cristina Bucsa
1.208835024,2023-01-20 00:00:00+00:00,Match Odds,Iga Swiatek,Cristina Bucsa
1.208835389,2023-01-20 00:00:00+00:00,Match Odds,Karen Khachanov,Frances Tiafoe
1.208835389,2023-01-20 00:00:00+00:00,Match Odds,Karen Khachanov,Frances Tiafoe
1.208857339,2023-01-20 00:00:00+00:00,Match Odds,Marton Fucsovics,Jannik Sinner
1.208857339,2023-01-20 00:00:00+00:00,Match Odds,Marton Fucsovics,Jannik Sinner
1.208837911,2023-01-20 00:00:00+00:00,Match Odds,Mackenzie McDonald,Yoshihito Nishioka
1.208837911,2023-01-20 00:00:00+00:00,Match Odds,Mackenzie McDonald,Yoshihito Nishioka
1.208838496,2023-01-20 00:00:00+00:00,Match Odds,Jessica Pegula,Marta Kostyuk
1.208838496,2023-01-20 00:00:00+00:00,Match Odds,Jessica Pegula,Marta Kostyuk
1.208840394,2023-01-20 00:00:00+00:00,Match Odds,Francisco Cerundolo,Felix Auger Aliassime
1.208840394,2023-01-20 00:00:00+00:00,Match Odds,Francisco Cerundolo,Felix Auger Aliassime
1.208840618,2023-01-20 00:00:00+00:00,Match Odds,Bernarda Pera,Coco Gauff
1.208840618,2023-01-20 00:00:00+00:00,Match Odds,Bernarda Pera,Coco Gauff
1.208840756,2023-01-20 00:00:00+00:00,Match Odds,Stefanos Tsitsipas,Tallon Griekspoor
1.208840756,2023-01-20 00:00:00+00:00,Match Odds,Stefanos Tsitsipas,Tallon Griekspoor
1.208840942,2023-01-20 00:00:00+00:00,Match Odds,Sebastian Korda,Daniil Medvedev
1.208840942,2023-01-20 00:00:00+00:00,Match Odds,Sebastian Korda,Daniil Medvedev
1.208841049,2023-01-20 00:00:00+00:00,Match Odds,Madison Keys,Victoria Azarenka
1.208841049,2023-01-20 00:00:00+00:00,Match Odds,Madison Keys,Victoria Azarenka
1.208841311,2023-01-19 09:00:00+00:00,Match Odds,Mate Valkusz,Francesco Passaro
1.208841311,2023-01-19 09:00:00+00:00,Match Odds,Mate Valkusz,Francesco Passaro
1.208841756,2023-01-20 00:00:00+00:00,Match Odds,Hubert Hurkacz,Denis Shapovalov
1.208841756,2023-01-20 00:00:00+00:00,Match Odds,Hubert Hurkacz,Denis Shapovalov
1.208841828,2023-01-20 00:00:00+00:00,Match Odds,Elena Rybakina,Danielle Collins
1.208841828,2023-01-20 00:00:00+00:00,Match Odds,Elena Rybakina,Danielle Collins
1.208842167,2023-01-20 00:00:00+00:00,Match Odds,Cameron Norrie,Jiri Lehecka
1.208842167,2023-01-20 00:00:00+00:00,Match Odds,Cameron Norrie,Jiri Lehecka
1.208847825,2023-01-19 09:00:00+00:00,Match Odds,Sebastian Ofner,Riccardo Bonadio
1.208847825,2023-01-19 09:00:00+00:00,Match Odds,Sebastian Ofner,Riccardo Bonadio
1.208848546,2023-01-19 13:00:00+00:00,Match Odds,Tomas Barrios Vera,Hernan Casanova
1.208848546,2023-01-19 13:00:00+00:00,Match Odds,Tomas Barrios Vera,Hernan Casanova
1.208855201,2023-01-20 13:00:00+00:00,Match Odds,Terence Atmane,Renzo Olivo
1.208855201,2023-01-20 13:00:00+00:00,Match Odds,Terence Atmane,Renzo Olivo
1.208906047,2023-01-20 19:44:00+00:00,Match Odds,G Achondo,K Overmyer
1.208906047,2023-01-20 19:44:00+00:00,Match Odds,G Achondo,K Overmyer
1.208860959,2023-01-20 00:00:00+00:00,Match Odds,Kato/Sutjiadi,Bouzkova/Osorio
1.208860959,2023-01-20 00:00:00+00:00,Match Odds,Kato/Sutjiadi,Bouzkova/Osorio
1.208860985,2023-01-19 03:20:00+00:00,Match Odds,Fourlis/Sharma,Santamaria/Liu
1.208860985,2023-01-19 03:20:00+00:00,Match Odds,Fourlis/Sharma,Santamaria/Liu
1.208864664,2023-01-20 00:00:00+00:00,Match Odds,Golubic/Niculescu,Bondar/Minnen
1.208864664,2023-01-20 00:00:00+00:00,Match Odds,Golubic/Niculescu,Bondar/Minnen
1.208864635,2023-01-20 00:00:00+00:00,Match Odds,Haase/Middelkoop,Cash/Patten
1.208864635,2023-01-20 00:00:00+00:00,Match Odds,Haase/Middelkoop,Cash/Patten
1.208864441,2023-01-20 03:00:00+00:00,Match Odds,Tennys Sandgren,Arthur Cazaux
1.208864441,2023-01-20 03:00:00+00:00,Match Odds,Tennys Sandgren,Arthur Cazaux
1.208871436,2023-01-20 03:00:00+00:00,Match Odds,Murray/Venus,Brkic/Escobar
1.208871436,2023-01-20 03:00:00+00:00,Match Odds,Murray/Venus,Brkic/Escobar
1.208865390,2023-01-20 03:00:00+00:00,Match Odds,Nam/Song,Ionel/Zuk
1.208865390,2023-01-20 03:00:00+00:00,Match Odds,Nam/Song,Ionel/Zuk
1.208866984,2023-01-20 05:30:00+00:00,Match Odds,Giovanni Fonio,Antoine Escoffier
1.208866984,2023-01-20 05:30:00+00:00,Match Odds,Giovanni Fonio,Antoine Escoffier
1.208867153,2023-01-20 07:30:00+00:00,Match Odds,Chandrasekar/Prashanth,Choinski/Parker
1.208867153,2023-01-20 07:30:00+00:00,Match Odds,Chandrasekar/Prashanth,Choinski/Parker
1.208871451,2023-01-20 06:30:00+00:00,Match Odds,Golubev/Nedovyesov,Cabal/Farah
1.208871451,2023-01-20 06:30:00+00:00,Match Odds,Golubev/Nedovyesov,Cabal/Farah
1.208879627,2023-01-20 09:00:00+00:00,Match Odds,Liutarevich/Manafov,Cornea/Martos Gornes
1.208879627,2023-01-20 09:00:00+00:00,Match Odds,Liutarevich/Manafov,Cornea/Martos Gornes
1.208881186,2023-01-20 03:30:00+00:00,Match Odds,Han/Zhang,Stefani/Matos
1.208881186,2023-01-20 03:30:00+00:00,Match Odds,Han/Zhang,Stefani/Matos
1.208881192,2023-01-20 04:30:00+00:00,Match Odds,Dabrowski/Purcell,Yang/Zielinski
1.208881192,2023-01-20 04:30:00+00:00,Match Odds,Dabrowski/Purcell,Yang/Zielinski
1.208881413,2023-01-20 05:00:00+00:00,Match Odds,Rosolska/Rojer,Inglis/Kubler
1.208881413,2023-01-20 05:00:00+00:00,Match Odds,Rosolska/Rojer,Inglis/Kubler
1.208881634,2023-01-20 05:30:00+00:00,Match Odds,Cabrera/Smith,Zimmermann/Puetz
1.208881634,2023-01-20 05:30:00+00:00,Match Odds,Cabrera/Smith,Zimmermann/Puetz
1.208881819,2023-01-20 06:00:00+00:00,Match Odds,Chan/Venus,Ostapenko/Vega Hernandez
1.208881819,2023-01-20 06:00:00+00:00,Match Odds,Chan/Venus,Ostapenko/Vega Hernandez
1.208882040,2023-01-20 06:00:00+00:00,Match Odds,Flipkens/Roger-Vasselin,Townsend/Murray
1.208882040,2023-01-20 06:00:00+00:00,Match Odds,Flipkens/Roger-Vasselin,Townsend/Murray
1.208882045,2023-01-20 06:00:00+00:00,Match Odds,Krawczyk/Skupski,Hunter/Peers
1.208882045,2023-01-20 06:00:00+00:00,Match Odds,Krawczyk/Skupski,Hunter/Peers
1.208882050,2023-01-21 06:30:00+00:00,Match Odds,Birrell/Hijikata,Kichenok/Escobar
1.208882050,2023-01-21 06:30:00+00:00,Match Odds,Birrell/Hijikata,Kichenok/Escobar
1.208882055,2023-01-20 07:00:00+00:00,Match Odds,Mattek-Sands/Pavic,Pegula/Krajicek
1.208882055,2023-01-20 07:00:00+00:00,Match Odds,Mattek-Sands/Pavic,Pegula/Krajicek
1.208883254,2023-01-20 09:00:00+00:00,Match Odds,Lorenzo Giustino,Alexander Shevchenko
1.208883254,2023-01-20 09:00:00+00:00,Match Odds,Lorenzo Giustino,Alexander Shevchenko
1.208883253,2023-01-20 09:00:00+00:00,Match Odds,Cobolli/Passaro,Niklas-Salminen/Stevens
1.208883253,2023-01-20 09:00:00+00:00,Match Odds,Cobolli/Passaro,Niklas-Salminen/Stevens
1.208883300,2023-01-20 13:00:00+00:00,Match Odds,Alejandro Tabilo,Andrea Collarini
1.208883300,2023-01-20 13:00:00+00:00,Match Odds,Alejandro Tabilo,Andrea Collarini
1.208889822,2023-01-20 17:00:00+00:00,Match Odds,Matteo Gigante,Francesco Maestrelli
1.208889822,2023-01-20 17:00:00+00:00,Match Odds,Matteo Gigante,Francesco Maestrelli
1.208894658,2023-01-20 13:00:00+00:00,Match Odds,Collarini/Olivo,Huertas Del/Huertas Del
1.208894658,2023-01-20 13:00:00+00:00,Match Odds,Collarini/Olivo,Huertas Del/Huertas Del
1.208901129,2023-01-20 04:30:00+00:00,Match Odds,V Savinykh,M Kawamura
1.208901129,2023-01-20 04:30:00+00:00,Match Odds,V Savinykh,M Kawamura
1.208900912,2023-01-20 05:00:00+00:00,Match Odds,N Abduraimova,A Tikhonova
1.208900912,2023-01-20 05:00:00+00:00,Match Odds,N Abduraimova,A Tikhonova
1.208902914,2023-01-20 06:00:00+00:00,Match Odds,K Zaytseva,J Zuger
1.208902914,2023-01-20 06:00:00+00:00,Match Odds,K Zaytseva,J Zuger
1.208909405,2023-01-20 09:00:00+00:00,Match Odds,S Hosogi,I Shymanovich
1.208909405,2023-01-20 09:00:00+00:00,Match Odds,S Hosogi,I Shymanovich
1.208909224,2023-01-20 09:00:00+00:00,Match Odds,L Ciric Bagaric,S Sakellaridi
1.208909224,2023-01-20 09:00:00+00:00,Match Odds,L Ciric Bagaric,S Sakellaridi
1.208909223,2023-01-20 10:00:00+00:00,Match Odds,V Kuzmova,L Havlickova
1.208909223,2023-01-20 10:00:00+00:00,Match Odds,V Kuzmova,L Havlickova
1.208909042,2023-01-20 10:00:00+00:00,Match Odds,L Pattinama Kerkhove,A Albie
1.208909042,2023-01-20 10:00:00+00:00,Match Odds,L Pattinama Kerkhove,A Albie
1.208911331,2023-01-20 10:30:00+00:00,Match Odds,Y Hatouka,A Tubello
1.208911331,2023-01-20 10:30:00+00:00,Match Odds,Y Hatouka,A Tubello
1.208910928,2023-01-20 11:00:00+00:00,Match Odds,C Chidekh,D Little
1.208910928,2023-01-20 11:00:00+00:00,Match Odds,C Chidekh,D Little
1.208910511,2023-01-20 11:00:00+00:00,Match Odds,A Gray,C Broom
1.208910511,2023-01-20 11:00:00+00:00,Match Odds,A Gray,C Broom
1.208910480,2023-01-20 11:00:00+00:00,Match Odds,M Damas,F Gill
1.208910480,2023-01-20 11:00:00+00:00,Match Odds,M Damas,F Gill
1.208910482,2023-01-20 11:00:00+00:00,Match Odds,R Molleker,D Rincon
1.208910482,2023-01-20 11:00:00+00:00,Match Odds,R Molleker,D Rincon
1.208911337,2023-01-20 11:30:00+00:00,Match Odds,L Gjorcheska,Z Sonmez
1.208911337,2023-01-20 11:30:00+00:00,Match Odds,L Gjorcheska,Z Sonmez
1.208913317,2023-01-20 12:30:00+00:00,Match Odds,P Martin Tiffon,A Shelbayh
1.208913317,2023-01-20 12:30:00+00:00,Match Odds,P Martin Tiffon,A Shelbayh
1.208913318,2023-01-20 12:30:00+00:00,Match Odds,A Lopez San Martin,A Vatutin
1.208913318,2023-01-20 12:30:00+00:00,Match Odds,A Lopez San Martin,A Vatutin
1.208914662,2023-01-20 13:00:00+00:00,Match Odds,M Capurro Taborda,N Brancaccio
1.208914662,2023-01-20 13:00:00+00:00,Match Odds,M Capurro Taborda,N Brancaccio
1.208914663,2023-01-20 13:00:00+00:00,Match Odds,G Ce,N Siedliska
1.208914663,2023-01-20 13:00:00+00:00,Match Odds,G Ce,N Siedliska
1.208914664,2023-01-20 10:30:00+00:00,Match Odds,A Zolotareva,S Lansere
1.208914664,2023-01-20 10:30:00+00:00,Match Odds,A Zolotareva,S Lansere
1.208916248,2023-01-20 14:30:00+00:00,Match Odds,M Colmegna,S Sierra
1.208916248,2023-01-20 14:30:00+00:00,Match Odds,M Colmegna,S Sierra
1.208916247,2023-01-20 14:30:00+00:00,Match Odds,C Alves,C Martinez Cirez
1.208916247,2023-01-20 14:30:00+00:00,Match Odds,C Alves,C Martinez Cirez
1.208917187,2023-01-20 15:00:00+00:00,Match Odds,A Lahey,V Wolff
1.208917187,2023-01-20 15:00:00+00:00,Match Odds,A Lahey,V Wolff
1.208917188,2023-01-20 15:00:00+00:00,Match Odds,J Pieri,R Zarazua
1.208917188,2023-01-20 15:00:00+00:00,Match Odds,J Pieri,R Zarazua
1.208917193,2023-01-20 12:00:00+00:00,Match Odds,B Tomic,E Benchetrit
1.208917193,2023-01-20 12:00:00+00:00,Match Odds,B Tomic,E Benchetrit
1.208917190,2023-01-20 16:00:00+00:00,Match Odds,M Rouvroy,C Brace
1.208917190,2023-01-20 16:00:00+00:00,Match Odds,M Rouvroy,C Brace
1.208917191,2023-01-20 16:00:00+00:00,Match Odds,J Defalco,F Ostlund
1.208917191,2023-01-20 16:00:00+00:00,Match Odds,J Defalco,F Ostlund
1.208917194,2023-01-20 16:00:00+00:00,Match Odds,E Arango,E Kalieva
1.208917194,2023-01-20 16:00:00+00:00,Match Odds,E Arango,E Kalieva
1.208919679,2023-01-20 16:30:00+00:00,Match Odds,L Sun,A Zamarripa
1.208919679,2023-01-20 16:30:00+00:00,Match Odds,L Sun,A Zamarripa
1.208919680,2023-01-20 16:30:00+00:00,Match Odds,L Hovde,H Chang
1.208919680,2023-01-20 16:30:00+00:00,Match Odds,L Hovde,H Chang
1.208921198,2023-01-20 17:00:00+00:00,Match Odds,A Rogers,M Benoit
1.208921198,2023-01-20 17:00:00+00:00,Match Odds,A Rogers,M Benoit
1.208923251,2023-01-20 17:30:00+00:00,Match Odds,P Stearns,E Navarro
1.208923251,2023-01-20 17:30:00+00:00,Match Odds,P Stearns,E Navarro
1.208924474,2023-01-20 17:30:00+00:00,Match Odds,S Iliev,K Kozarov
1.208924474,2023-01-20 17:30:00+00:00,Match Odds,S Iliev,K Kozarov
1.208931518,2023-01-20 20:00:00+00:00,Match Odds,K Kawa,V Lapko
1.208931518,2023-01-20 20:00:00+00:00,Match Odds,K Kawa,V Lapko
1.208932893,2023-01-20 18:30:00+00:00,Match Odds,Thiago Seyboth Wild,Camilo Ugo Carabelli
1.208932893,2023-01-20 18:30:00+00:00,Match Odds,Thiago Seyboth Wild,Camilo Ugo Carabelli
1.208683335,2023-01-15 13:00:00+00:00,Match Odds,Pucinelli D/Reis Da Sil,Roca Batalla/Stodder
1.208683335,2023-01-15 13:00:00+00:00,Match Odds,Pucinelli D/Reis Da Sil,Roca Batalla/Stodder
1.208858572,2023-01-19 19:00:00+00:00,Match Odds,N Hoffmann,T Svajda
1.208858572,2023-01-19 19:00:00+00:00,Match Odds,N Hoffmann,T Svajda
1.208858573,2023-01-19 21:00:00+00:00,Match Odds,A Mayo,C Papa
1.208858573,2023-01-19 21:00:00+00:00,Match Odds,A Mayo,C Papa
1.208858571,2023-01-19 17:00:00+00:00,Match Odds,M Rajski,A Ventre
1.208858571,2023-01-19 17:00:00+00:00,Match Odds,M Rajski,A Ventre
