market_id,selection_id,ltp,timestamp,market_time,market_name,runner_name,runner_1,runner_2,runner_clean
1.218087576,53088394,,2023-09-09 00:24:28.907,2023-09-09 17:00:00+00:00,Match Odds,K Siniakova,K Siniakova,Renata Zarazua,k siniakova
1.218087576,53088394,,2023-09-09 07:13:16.122,2023-09-09 17:00:00+00:00,Match Odds,K Siniakova,K Siniakova,Renata Zarazua,k siniakova
1.218087576,53088394,,2023-09-09 17:09:26.811,2023-09-09 17:10:00+00:00,Match Odds,K Siniakova,K Siniakova,Renata Zarazua,k siniakova
1.218087576,53088394,1.28,2023-09-09 17:09:26.811,2023-09-09 17:10:00+00:00,Match Odds,K Siniakova,K Siniakova,Renata Zarazua,k siniakova
1.218087576,53088394,,2023-09-09 17:12:24.438,2023-09-09 17:10:00+00:00,Match Odds,K Siniakova,K Siniakova,Renata Zarazua,k siniakova
1.218087576,53088394,1.33,2023-09-09 17:12:24.438,2023-09-09 17:10:00+00:00,Match Odds,K Siniakova,K Siniakova,Renata Zarazua,k siniakova
1.218087576,53088394,,2023-09-09 20:03:21.933,2023-09-09 17:10:00+00:00,Match Odds,K Siniakova,K Siniakova,Renata Zarazua,k siniakova
1.218087576,53088394,4.6,2023-09-09 20:03:21.933,2023-09-09 17:10:00+00:00,Match Odds,K Siniakova,K Siniakova,Renata Zarazua,k siniakova
1.218087576,53088394,,2023-09-09 20:30:52.608,2023-09-09 17:10:00+00:00,Match Odds,K Siniakova,K Siniakova,Renata Zarazua,k siniakova
1.218087576,53088394,,2023-09-09 20:31:46.540,2023-09-09 17:10:00+00:00,Match Odds,K Siniakova,K Siniakova,Renata Zarazua,k siniakova
1.218087576,53088394,,2023-09-09 00:24:28.907,2023-09-09 17:00:00+00:00,Match Odds,K Siniakova,K Siniakova,Renata Zarazua,k siniakova
1.218087576,53088394,,2023-09-09 07:13:16.122,2023-09-09 17:00:00+00:00,Match Odds,K Siniakova,K Siniakova,Renata Zarazua,k siniakova
1.218087576,53088394,,2023-09-09 17:09:26.811,2023-09-09 17:10:00+00:00,Match Odds,K Siniakova,K Siniakova,Renata Zarazua,k siniakova
